method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9894543633804329,0.5060045586624348,0.9987961476725522,0.9996268092468068,0.9888888888888888
S,0.9920982235297247,0.6095654583944974,0.9951845906902087,0.9984580955438456,0.9834254143646408
C,0.9837515998334855,0.5825978156400832,0.9983948635634029,0.9994991279393504,0.9888888888888888
A1_J,0.9918525334050461,0.5793539865781453,1.0,1.0,1.0
TRI_J,0.9926183343886621,0.6089066527947572,1.0,1.0,1.0
BAL_J,0.9930407758225673,0.6244343216287388,1.0,1.0,1.0
DUP_J,0.9910384965625503,0.5530930619420121,1.0,1.0,1.0
DUP_BAL_J,0.9918525334050461,0.5793539865781453,1.0,1.0,1.0
DUP_EXPECTED_J,0.9910384965625503,0.5530930619420121,1.0,1.0,1.0
A1_L,0.9915454630198339,0.5670658445644783,1.0,1.0,1.0
DUP_L,0.9907849158406307,0.5416559427997372,1.0,1.0,1.0
TRI_L,0.9924664940248483,0.597657089642232,1.0,1.0,1.0
BAL_L,0.9928696028243635,0.611830338330295,1.0,1.0,1.0
