method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9888913496629964,0.5468102208666059,0.9242830994508847,0.6821647899432309,0.7049180327868853
S,0.99222955013212,0.5783610827147864,0.9203579418344519,0.716509425065747,0.7063829787234043
C,0.9810201074807073,0.5361891103413347,0.9067825910107788,0.7940028437339246,0.7643979057591624
A1_J,0.993066213997893,0.6481947614968332,0.9496135855196257,0.8250413165647092,0.7524752475247525
TRI_J,0.994127832879522,0.6459567125215566,0.9415395566402278,0.7983141929850373,0.751131221719457
BAL_J,0.9945675615967918,0.660875816721921,0.9500305064063453,0.8323596311337387,0.7534883720930233
DUP_J,0.9915911535779316,0.6253801282442133,0.9404514948139109,0.7809104653722925,0.7297297297297297
DUP_BAL_J,0.993066213997893,0.6481947614968332,0.9496135855196257,0.8250413165647092,0.7524752475247525
DUP_EXPECTED_J,0.9915911535779316,0.6253801282442133,0.9404514948139109,0.7809104653722925,0.7297297297297297
A1_L,0.992768949419052,0.6493457208262464,0.9461765304047184,0.8230698318978062,0.7487684729064039
DUP_L,0.9913747969115606,0.6252214239850158,0.9392312385600977,0.7821203691964462,0.7272727272727273
TRI_L,0.9946313233741438,0.6517552097096861,0.9476205003050641,0.8101784277797994,0.7465437788018432
BAL_L,0.9951076349162931,0.6651086590566918,0.9522167988610942,0.8411442122402528,0.7609756097560976
