method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9857338490326945,0.35976032736459257,0.8954,0.9049399055094217,0.845771144278607
S,0.989071642205516,0.3295946159288936,0.895,0.899290661272792,0.8167539267015708
C,0.9856164142386263,0.18765156462494278,0.9437000000000001,0.9473536041423054,0.9
A1_J,0.988834814794303,0.3398792083035813,0.9248,0.9344789334298684,0.8586387434554974
TRI_J,0.9887193654957221,0.3618940017401487,0.9217000000000001,0.9292062381643755,0.8571428571428572
BAL_J,0.9893752700481406,0.3363851259017818,0.9362999999999999,0.9428852336178922,0.8803827751196172
DUP_J,0.9881590406821277,0.3613510321796018,0.9123,0.922982292004213,0.8514851485148515
DUP_BAL_J,0.988834814794303,0.3398792083035813,0.9248,0.9344789334298684,0.8586387434554974
DUP_EXPECTED_J,0.9881590406821277,0.3613510321796018,0.9123,0.922982292004213,0.8514851485148515
A1_L,0.9902655868252365,0.3139710095528142,0.9259,0.9323851740068598,0.8571428571428572
DUP_L,0.9886254499449469,0.3379544070952206,0.9131,0.9225836998845877,0.8599033816425121
TRI_L,0.9912481203745449,0.3420020192837727,0.9197000000000001,0.9288340852893066,0.8656716417910448
BAL_L,0.9923256871325608,0.3140095568097393,0.9346,0.9405296852913889,0.8629441624365483
