config,base,permuted_branch,permutation_index,mean_delta,mean_abs_delta,max_abs_delta,frac_changed_gt_1e-6,defect_mean_abs_delta,defect_mean_delta,defect_n_patches,normal_mean_abs_delta,normal_mean_delta,normal_n_patches
A1_J__perm_C_cross_p00,A1_J,C_cross,00,-0.004324117675423622,0.008193451911211014,0.13999372720718384,0.9998394097222222,0.015524101443588734,-0.011084496043622494,7688,0.007940398529171944,-0.004090749658644199,222712
A1_J__perm_C_cross_p01,A1_J,C_cross,01,-0.004329863935709,0.008215229026973248,0.13999372720718384,0.9998350694444444,0.015137139707803726,-0.010065467096865177,7688,0.007976285181939602,-0.0041318717412650585,222712
A1_J__perm_C_cross_p02,A1_J,C_cross,02,-0.0032791942358016968,0.00717418035492301,0.1287977397441864,0.9998611111111111,0.01285597961395979,-0.007773512974381447,7688,0.00697804382070899,-0.003124050097540021,222712
A1_J__perm_C_within_p00,A1_J,C_within,00,-0.015457815490663052,0.017117328941822052,0.19074976444244385,0.999609375,0.03359130397439003,-0.032243940979242325,7688,0.016548648476600647,-0.014878357760608196,222712
A1_J__perm_C_within_p01,A1_J,C_within,01,-0.015878882259130478,0.017449883744120598,0.1876750886440277,0.9995182291666667,0.03486534208059311,-0.03353549912571907,7688,0.01684870570898056,-0.015269380994141102,222712
A1_J__perm_C_within_p02,A1_J,C_within,02,-0.016460882499814034,0.01805400475859642,0.18856364488601685,0.99875,0.036549463868141174,-0.035479217767715454,7688,0.017415545880794525,-0.015804370865225792,222712
BAL_J__perm_C_cross_p00,BAL_J,C_cross,00,-0.0041536432690918446,0.007670317776501179,0.1332044005393982,0.9998046875,0.014523538760840893,-0.010404098778963089,7688,0.007433745078742504,-0.003937878180295229,222712
BAL_J__perm_C_cross_p01,BAL_J,C_cross,01,-0.004144581034779549,0.007684262003749609,0.13782617449760437,0.9997916666666666,0.013852912001311779,-0.009052019566297531,7688,0.0074713206849992275,-0.00397517578676343,222712
BAL_J__perm_C_cross_p02,BAL_J,C_cross,02,-0.0030924801249057055,0.0066476319916546345,0.11743226647377014,0.9998177083333334,0.011573370546102524,-0.006706325337290764,7688,0.006477596238255501,-0.002967730164527893,222712
BAL_J__perm_C_within_p00,BAL_J,C_within,00,-0.014481675811111927,0.015952253714203835,0.15890781581401825,0.9994227430555556,0.03085491433739662,-0.02968304418027401,7688,0.015437815338373184,-0.013956928625702858,222712
BAL_J__perm_C_within_p01,BAL_J,C_within,01,-0.014869581907987595,0.01626763306558132,0.1790315806865692,0.9993967013888889,0.03216704726219177,-0.031008677557110786,7688,0.015718789771199226,-0.014312461018562317,222712
BAL_J__perm_C_within_p02,BAL_J,C_within,02,-0.015582835301756859,0.016956424340605736,0.18078495562076569,0.9987977430555556,0.034000884741544724,-0.03308796510100365,7688,0.016368050128221512,-0.01497855968773365,222712
BAL_J__perm_S_cross_p00,BAL_J,S_cross,00,-0.011877123266458511,0.013060083612799644,0.1937536746263504,0.9999392361111111,0.024034278467297554,-0.023149671033024788,7688,0.012681256048381329,-0.011487996205687523,222712
BAL_J__perm_S_cross_p01,BAL_J,S_cross,01,-0.012691223993897438,0.013774336315691471,0.17766201496124268,0.9999262152777778,0.023650789633393288,-0.022683901712298393,7688,0.013433404266834259,-0.012346281670033932,222712
BAL_J__perm_S_cross_p02,BAL_J,S_cross,02,-0.010086637921631336,0.011286156252026558,0.19613368809223175,0.999921875,0.018194204196333885,-0.017008541151881218,7688,0.011047691106796265,-0.00984769407659769,222712
BAL_J__perm_S_within_p00,BAL_J,S_within,00,-0.041981786489486694,0.04203762486577034,0.19834759831428528,0.9994618055555555,0.049674566835165024,-0.049533408135175705,7688,0.041773997247219086,-0.04172110557556152,222712
BAL_J__perm_S_within_p01,BAL_J,S_within,01,-0.042684052139520645,0.042720481753349304,0.2090182900428772,0.999453125,0.05203336849808693,-0.051985472440719604,7688,0.04239900782704353,-0.04236295819282532,222712
BAL_J__perm_S_within_p02,BAL_J,S_within,02,-0.04442150518298149,0.04446360096335411,0.2177339494228363,0.9987022569444445,0.05479903891682625,-0.05474751070141792,7688,0.04410681873559952,-0.04406505078077316,222712
TRI_J__perm_C_cross_p00,TRI_J,C_cross,00,-0.003694336861371994,0.007171503733843565,0.14057308435440063,0.999765625,0.013814720325171947,-0.00955430418252945,7688,0.006942180451005697,-0.003492051735520363,222712
TRI_J__perm_C_cross_p01,TRI_J,C_cross,01,-0.003705630311742425,0.007190974894911051,0.15091334283351898,0.9997699652777777,0.01319680456072092,-0.008437839336693287,7688,0.006983653642237186,-0.0035422754008322954,222712
TRI_J__perm_C_cross_p02,TRI_J,C_cross,02,-0.0028503132052719593,0.0063221692107617855,0.144953191280365,0.9997482638888889,0.011081830598413944,-0.006272053811699152,7688,0.006157866679131985,-0.0027321944944560528,222712
