method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9811618040227512,0.6962436949232276,0.9479166666666666,0.9794114045900139,0.923076923076923
S,0.9737717365117577,0.5898011638226,0.9628623188405797,0.9847771036859946,0.9361702127659574
C,0.975212671539448,0.5045571964863721,0.9039855072463767,0.9545341719097812,0.888888888888889
A1_J,0.9859037997761637,0.7278695227110968,0.9492753623188405,0.9804497310498056,0.9323308270676692
TRI_J,0.9826431802464468,0.6895742906709165,0.9538043478260869,0.9817150301396945,0.9242424242424243
BAL_J,0.9842153325877545,0.701282362619712,0.9560688405797102,0.9832691378321138,0.9384615384615386
DUP_J,0.984419979213017,0.716133027232463,0.942481884057971,0.9779322430398701,0.9253731343283582
DUP_BAL_J,0.9859037997761637,0.7278695227110968,0.9492753623188405,0.9804497310498056,0.9323308270676692
DUP_EXPECTED_J,0.984419979213017,0.716133027232463,0.942481884057971,0.9779322430398701,0.9253731343283582
A1_L,0.987846335424438,0.7366041715569795,0.9551630434782609,0.982718569904954,0.9333333333333332
DUP_L,0.9857121056871794,0.7197461345458842,0.9479166666666667,0.979874223608539,0.9333333333333332
TRI_L,0.9858920158434819,0.7030820941956526,0.9673913043478262,0.9866063598889024,0.9333333333333332
BAL_L,0.9878423093449246,0.7200846594740411,0.9701086956521738,0.9881340295496689,0.9411764705882353
