dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
mpdd,0,8,tubes,B,1,0.9894041258014239,0.7520157161738986,0.9569746376811594,0.9829164853190476
mpdd,0,8,tubes,S,1,0.9808999986252849,0.6379991877417308,0.9470108695652173,0.9768323657573438
mpdd,0,8,tubes,C,1,0.9765414927236701,0.5218815735713508,0.8922101449275363,0.9525219034760896
mpdd,0,8,tubes,A1_J,1,0.9913016089164461,0.7790571342060041,0.9728260869565217,0.989316803950321
mpdd,0,8,tubes,TRI_J,1,0.9883703435047585,0.7391286469502724,0.9746376811594203,0.9890555699576703
mpdd,0,8,tubes,BAL_J,1,0.989002067689737,0.7473394539493863,0.9778079710144927,0.9908821929365926
mpdd,0,8,tubes,DUP_J,1,0.9908724653844173,0.7707696694194134,0.9664855072463768,0.9868684458872545
mpdd,0,8,tubes,DUP_BAL_J,1,0.9913016089164461,0.7790571342060041,0.9728260869565217,0.989316803950321
mpdd,0,8,tubes,DUP_EXPECTED_J,1,0.9908724653844173,0.7707696694194134,0.9664855072463768,0.9868684458872545
mpdd,0,8,tubes,A1_L,1,0.9929176764288464,0.7863430929649414,0.9759963768115942,0.99071719794921
mpdd,0,8,tubes,DUP_L,1,0.991946056754642,0.7740676691108451,0.9705615942028986,0.988490435783
mpdd,0,8,tubes,TRI_L,1,0.9913224713114241,0.7542035247976072,0.9746376811594204,0.9898852163090891
mpdd,0,8,tubes,BAL_L,1,0.9922364700902191,0.7661490372227461,0.975090579710145,0.9905294778723928
