dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
mvtec,2,1,metal_nut,B,1,0.9388400419405519,0.6710944403300803,0.9936461388074291,0.9985212953476899
mvtec,2,1,metal_nut,S,1,0.9394981533728045,0.6098347909061778,0.9535679374389052,0.985870592357865
mvtec,2,1,metal_nut,C,1,0.9413941209356032,0.6922796970253161,0.9755620723362659,0.99439802896248
mvtec,2,1,metal_nut,A1_J,1,0.9558579014615248,0.7379793733770972,0.998533724340176,0.9996580073145055
mvtec,2,1,metal_nut,TRI_J,1,0.9524720873901129,0.7031042860229275,0.9951124144672532,0.9988118628135632
mvtec,2,1,metal_nut,BAL_J,1,0.9561490818346908,0.7209952859670313,0.9936461388074291,0.9984278019473459
mvtec,2,1,metal_nut,DUP_J,1,0.9507510459497844,0.7170456016823217,0.998533724340176,0.9996580073145055
mvtec,2,1,metal_nut,DUP_BAL_J,1,0.9558579014615248,0.7379793733770972,0.998533724340176,0.9996580073145055
mvtec,2,1,metal_nut,DUP_EXPECTED_J,1,0.9507510459497844,0.7170456016823217,0.998533724340176,0.9996580073145055
mvtec,2,1,metal_nut,A1_L,1,0.9609781787198388,0.7532035448161956,0.9975562072336266,0.9994351978952184
mvtec,2,1,metal_nut,DUP_L,1,0.9537953269160253,0.7242774141506796,0.9970674486803519,0.9993244199207696
mvtec,2,1,metal_nut,TRI_L,1,0.9597244925646206,0.7261775030263629,0.9926686217008798,0.9982002780903639
mvtec,2,1,metal_nut,BAL_L,1,0.9640772193343708,0.7479563428216025,0.9951124144672532,0.9988237337748975
