dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
mvtec,2,1,toothbrush,B,1,0.9869906718101643,0.47072989950488575,0.8666666666666667,0.944229665727284
mvtec,2,1,toothbrush,S,1,0.9935887449937939,0.7017753415882739,0.9944444444444445,0.9978136200716845
mvtec,2,1,toothbrush,C,1,0.9790128123381926,0.549108765583929,0.7944444444444445,0.9213187323490666
mvtec,2,1,toothbrush,A1_J,1,0.9909863839727941,0.5992780987269203,0.9750000000000001,0.9905151953254421
mvtec,2,1,toothbrush,TRI_J,1,0.9936278358050123,0.6768985435038046,0.9805555555555556,0.9933333333333333
mvtec,2,1,toothbrush,BAL_J,1,0.9936836034811786,0.6946770309422264,0.975,0.9915431560592851
mvtec,2,1,toothbrush,DUP_J,1,0.9899125236661965,0.5492222618588439,0.9416666666666667,0.9771860020464025
mvtec,2,1,toothbrush,DUP_BAL_J,1,0.9909863839727941,0.5992780987269203,0.9750000000000001,0.9905151953254421
mvtec,2,1,toothbrush,DUP_EXPECTED_J,1,0.9899125236661965,0.5492222618588439,0.9416666666666667,0.9771860020464025
mvtec,2,1,toothbrush,A1_L,1,0.9908233106484383,0.596415111477414,0.9833333333333334,0.9936697340479321
mvtec,2,1,toothbrush,DUP_L,1,0.989725466716064,0.5471191816176341,0.9388888888888889,0.9759701484555489
mvtec,2,1,toothbrush,TRI_L,1,0.9937730339403965,0.6782558413716483,0.9805555555555555,0.9930875576036866
mvtec,2,1,toothbrush,BAL_L,1,0.9938315249629831,0.6956927237877237,0.9722222222222222,0.9908319185059422
