dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
mvtec,2,1,hazelnut,B,1,0.9913493850719998,0.6891921999525389,0.9846428571428573,0.9930439020783284
mvtec,2,1,hazelnut,S,1,0.9922273298846576,0.7566660760847773,0.9503571428571428,0.9743303354215647
mvtec,2,1,hazelnut,C,1,0.9688423171197676,0.43900237176896134,0.9389285714285714,0.9679372101462
mvtec,2,1,hazelnut,A1_J,1,0.9911628002085626,0.670197902881639,0.9974999999999999,0.9987012987012984
mvtec,2,1,hazelnut,TRI_J,1,0.9927964898734368,0.7182746476795345,0.9924999999999999,0.995946020753214
mvtec,2,1,hazelnut,BAL_J,1,0.9920978256625343,0.6951601506534034,0.9914285714285714,0.9951292314753937
mvtec,2,1,hazelnut,DUP_J,1,0.9915755074933582,0.6825954655629338,0.9939285714285714,0.9972085385878486
mvtec,2,1,hazelnut,DUP_BAL_J,1,0.9911628002085626,0.670197902881639,0.9974999999999999,0.9987012987012984
mvtec,2,1,hazelnut,DUP_EXPECTED_J,1,0.9915755074933582,0.6825954655629338,0.9939285714285714,0.9972085385878486
mvtec,2,1,hazelnut,A1_L,1,0.9914337396329018,0.6729012798469838,0.9985714285714287,0.9992277992277989
mvtec,2,1,hazelnut,DUP_L,1,0.9916870614628625,0.6839063559148447,0.9946428571428572,0.9974789915966384
mvtec,2,1,hazelnut,TRI_L,1,0.9929982722856617,0.7227086159058485,0.9985714285714286,0.9991775877527984
mvtec,2,1,hazelnut,BAL_L,1,0.9924464037800553,0.701318888370532,0.9978571428571429,0.9987479179201435
