dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
mvtec,2,1,pill,B,1,0.9158191284432659,0.5494494300710624,0.9451718494271686,0.9899979297031453
mvtec,2,1,pill,S,1,0.9610496663887523,0.6502126329314285,0.9530823786142935,0.9903224654589448
mvtec,2,1,pill,C,1,0.9580064695847509,0.604545712696538,0.8966175668303328,0.9714104930850334
mvtec,2,1,pill,A1_J,1,0.9432949130382554,0.6301534324601817,0.967266775777414,0.9941556935770225
mvtec,2,1,pill,TRI_J,1,0.9506456332326115,0.6501777308695379,0.9672667757774142,0.9941058734103791
mvtec,2,1,pill,BAL_J,1,0.9550755571919122,0.6701451398630762,0.9653573376977632,0.9935786358977898
mvtec,2,1,pill,DUP_J,1,0.9349903081379769,0.6023399916770507,0.9634478996181124,0.9936066498357053
mvtec,2,1,pill,DUP_BAL_J,1,0.9432949130382554,0.6301534324601817,0.967266775777414,0.9941556935770225
mvtec,2,1,pill,DUP_EXPECTED_J,1,0.9349903081379769,0.6023399916770507,0.9634478996181124,0.9936066498357053
mvtec,2,1,pill,A1_L,1,0.9477860110295325,0.6353511248393966,0.972722313147845,0.9953384669673548
mvtec,2,1,pill,DUP_L,1,0.9363030905665601,0.6012859262985365,0.9629023458810693,0.9935693673931972
mvtec,2,1,pill,TRI_L,1,0.9572424274186532,0.6585959525214008,0.9719039825422804,0.9948435467124146
mvtec,2,1,pill,BAL_L,1,0.9634760937080603,0.6818053029737697,0.972176759410802,0.9946022634892134
