dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
mvtec,2,1,tile,B,1,0.9580862815664329,0.6087479633305523,0.9974747474747475,0.9990285402133139
mvtec,2,1,tile,S,1,0.9588806503645803,0.5915760638107764,0.9942279942279941,0.9977069356662869
mvtec,2,1,tile,C,1,0.9500796351802658,0.6508840518407176,0.9992784992784993,0.9997231450719821
mvtec,2,1,tile,A1_J,1,0.9641958834987684,0.6512888622286737,1.0,0.9999999999999998
mvtec,2,1,tile,TRI_J,1,0.9648114600363131,0.6302714041850822,1.0,0.9999999999999998
mvtec,2,1,tile,BAL_J,1,0.9662521191108708,0.645704976239724,1.0,0.9999999999999998
mvtec,2,1,tile,DUP_J,1,0.962103973078552,0.6361622177033595,1.0,0.9999999999999998
mvtec,2,1,tile,DUP_BAL_J,1,0.9641958834987684,0.6512888622286737,1.0,0.9999999999999998
mvtec,2,1,tile,DUP_EXPECTED_J,1,0.962103973078552,0.6361622177033595,1.0,0.9999999999999998
mvtec,2,1,tile,A1_L,1,0.9643756856712958,0.6485030898226137,1.0,0.9999999999999998
mvtec,2,1,tile,DUP_L,1,0.9622248547295768,0.6344922773523338,1.0,0.9999999999999998
mvtec,2,1,tile,TRI_L,1,0.9651963652324732,0.6335924855757373,1.0,0.9999999999999998
mvtec,2,1,tile,BAL_L,1,0.9665748544862974,0.6473749368033789,1.0,0.9999999999999998
