method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9929153244594862,0.7319977085854608,0.9985714285714287,0.9992277992277989,0.9928057553956835
S,0.9933075134018591,0.7729221055068106,0.9967857142857143,0.9982370412953911,0.9787234042553192
C,0.979608586602347,0.5110738657885766,0.9746428571428571,0.9867240799660923,0.9420289855072465
A1_J,0.993340179533138,0.7083761862556083,1.0,0.9999999999999998,1.0
TRI_J,0.9939593441154951,0.7432258004717218,1.0,0.9999999999999998,1.0
BAL_J,0.9938259360015393,0.7247695770491012,1.0,0.9999999999999998,1.0
DUP_J,0.9933350838943171,0.7222628504747965,1.0,0.9999999999999998,1.0
DUP_BAL_J,0.993340179533138,0.7083761862556083,1.0,0.9999999999999998,1.0
DUP_EXPECTED_J,0.9933350838943171,0.7222628504747965,1.0,0.9999999999999998,1.0
A1_L,0.9935052039069612,0.7090501289394279,1.0,0.9999999999999998,1.0
DUP_L,0.9934671029104911,0.72246210943987,1.0,0.9999999999999998,1.0
TRI_L,0.9943634900832115,0.7509185405925954,1.0,0.9999999999999998,1.0
BAL_L,0.9941941954006803,0.729542955155439,1.0,0.9999999999999998,1.0
