method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9903313650579618,0.6420204801530605,0.9155782848151062,0.7559786463315834,0.7636363636363636
S,0.9945831423448165,0.6628942688100266,0.9568056648308418,0.867223439866953,0.8666666666666666
C,0.9653400165119354,0.125478009901366,0.7665617623918175,0.15529031649880412,0.2857142857142857
A1_J,0.9927191662110392,0.6654942495122134,0.9234461054287962,0.7521014505653377,0.7796610169491526
DUP_J,0.9917794757503796,0.6622999274069256,0.9191974822974036,0.7671232040845287,0.8070175438596492
TRI_J,0.9941469094135481,0.6978460227152892,0.968450039339103,0.8316007943119398,0.8275862068965517
BAL_J,0.9942501523171717,0.6893746690140996,0.9576711250983478,0.8044760615439207,0.7857142857142856
DUP_BAL_J,0.9927191662110392,0.6654942495122134,0.9234461054287962,0.7521014505653377,0.7796610169491526
DUP_EXPECTED_J,0.9917794757503796,0.6622999274069256,0.9191974822974036,0.7671232040845287,0.8070175438596492
A1_L,0.9938971937426806,0.6794693278507026,0.9287175452399685,0.7517351954170477,0.7547169811320754
DUP_L,0.9928390668002287,0.6720792188475321,0.9245476003147128,0.7634029197967648,0.7796610169491526
TRI_L,0.995095374826796,0.705283248532932,0.9604248623131393,0.8350054650009362,0.8571428571428571
BAL_L,0.9952778266298167,0.6974135408032136,0.9501180173092054,0.8073753790206821,0.8214285714285714
