method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
D,0.9844867405788484,0.45546384478319246,0.9991345397324941,0.9902915632754342,0.9523809523809523
A1_J,0.9972400614275254,0.756180924763011,0.9894571203776553,0.8778766265494302,0.7894736842105263
A1_L,0.9977733523168203,0.7715252978745827,0.995200629425649,0.9364101626611007,0.90625
DUP_J,0.9970234301040769,0.7586324984915996,0.9957513768686074,0.9360616273483595,0.909090909090909
DUP_L,0.9974536978422607,0.7665552812115669,0.9963021243115656,0.9470339555758311,0.9374999999999999
TRI_D_J,0.9960155876480518,0.7679367199850694,0.9946498819826908,0.935500765503188,0.8620689655172414
TRI_D_L,0.9968118174082503,0.7732025911603412,0.9966168371361133,0.9548147570256578,0.90625
BAL_D_J,0.9959600263732593,0.7384988137570305,0.9867033831628639,0.8587497672779467,0.782608695652174
BAL_D_L,0.9968328790461646,0.7562635788355294,0.9914240755310778,0.9041965375072077,0.8214285714285714
