variant,dataset,seed,shot,category,method,pixel_ap
shuffled,mpdd,0,1,metal_plate,DUP_L,0.7676921921614331
shuffled,mpdd,0,1,metal_plate,TRI_J,0.8013260562963536
shuffled,mpdd,0,1,metal_plate,TRI_L,0.8220299456461796
shuffled,mpdd,0,1,metal_plate,BAL_J,0.7695448833807383
shuffled,mpdd,0,1,metal_plate,BAL_L,0.811268051812289
shuffled,mpdd,0,1,tubes,A1_J,0.667114771004836
shuffled,mpdd,0,1,tubes,A1_L,0.6923202691103193
shuffled,mpdd,0,1,tubes,DUP_J,0.6839680164765333
shuffled,mpdd,0,1,tubes,DUP_L,0.6948486616326025
shuffled,mpdd,0,1,tubes,TRI_J,0.6492781861783624
shuffled,mpdd,0,1,tubes,TRI_L,0.6703212276609855
shuffled,mpdd,0,1,tubes,BAL_J,0.625792125160588
shuffled,mpdd,0,1,tubes,BAL_L,0.6663415477075149
shuffled,mpdd,0,4,bracket_black,A1_J,0.1234459117623831
shuffled,mpdd,0,4,bracket_black,A1_L,0.15032728837909243
shuffled,mpdd,0,4,bracket_black,DUP_J,0.15087263214338673
shuffled,mpdd,0,4,bracket_black,DUP_L,0.15815865878331226
shuffled,mpdd,0,4,bracket_black,TRI_J,0.14726254521794443
shuffled,mpdd,0,4,bracket_black,TRI_L,0.16733739878006326
shuffled,mpdd,0,4,bracket_black,BAL_J,0.1166548863051515
shuffled,mpdd,0,4,bracket_black,BAL_L,0.15681139671634386
shuffled,mpdd,0,4,bracket_brown,A1_J,0.031272010822758226
shuffled,mpdd,0,4,bracket_brown,A1_L,0.03598132898687602
shuffled,mpdd,0,4,bracket_brown,DUP_J,0.036400311683311294
shuffled,mpdd,0,4,bracket_brown,DUP_L,0.03841494832173651
shuffled,mpdd,0,4,bracket_brown,TRI_J,0.03934152558699714
shuffled,mpdd,0,4,bracket_brown,TRI_L,0.04316029518534817
shuffled,mpdd,0,4,bracket_brown,BAL_J,0.033515263246902155
shuffled,mpdd,0,4,bracket_brown,BAL_L,0.03995722601282983
shuffled,mpdd,0,4,bracket_white,A1_J,0.0726336135763404
shuffled,mpdd,0,4,bracket_white,A1_L,0.08542500675411886
shuffled,mpdd,0,4,bracket_white,DUP_J,0.09086298767837318
shuffled,mpdd,0,4,bracket_white,DUP_L,0.09055382568940183
shuffled,mpdd,0,4,bracket_white,TRI_J,0.12013005424061504
shuffled,mpdd,0,4,bracket_white,TRI_L,0.12867397736154917
shuffled,mpdd,0,4,bracket_white,BAL_J,0.0774422556213637
shuffled,mpdd,0,4,bracket_white,BAL_L,0.07793455325155724
shuffled,mpdd,0,4,connector,A1_J,0.25029964520323905
shuffled,mpdd,0,4,connector,A1_L,0.34047522812411096
shuffled,mpdd,0,4,connector,DUP_J,0.3136456537627441
shuffled,mpdd,0,4,connector,DUP_L,0.3467708644327507
shuffled,mpdd,0,4,connector,TRI_J,0.259709891278205
shuffled,mpdd,0,4,connector,TRI_L,0.3120280125474936
shuffled,mpdd,0,4,connector,BAL_J,0.21148220665602296
shuffled,mpdd,0,4,connector,BAL_L,0.30491939804366536
shuffled,mpdd,0,4,metal_plate,A1_J,0.7521265594484485
shuffled,mpdd,0,4,metal_plate,A1_L,0.7915902923972742
shuffled,mpdd,0,4,metal_plate,DUP_J,0.7874047378242149
shuffled,mpdd,0,4,metal_plate,DUP_L,0.8062648490636142
shuffled,mpdd,0,4,metal_plate,TRI_J,0.8267535431792338
shuffled,mpdd,0,4,metal_plate,TRI_L,0.848318723290074
shuffled,mpdd,0,4,metal_plate,BAL_J,0.7910386174631835
shuffled,mpdd,0,4,metal_plate,BAL_L,0.8296706371943987
shuffled,mpdd,0,4,tubes,A1_J,0.6978660413772846
shuffled,mpdd,0,4,tubes,A1_L,0.719975370800382
shuffled,mpdd,0,4,tubes,DUP_J,0.7115068012817565
shuffled,mpdd,0,4,tubes,DUP_L,0.7230142823252789
shuffled,mpdd,0,4,tubes,TRI_J,0.676879453539235
shuffled,mpdd,0,4,tubes,TRI_L,0.6992734933951082
shuffled,mpdd,0,4,tubes,BAL_J,0.6593893906587678
shuffled,mpdd,0,4,tubes,BAL_L,0.6949721635550279
shuffled,mpdd,1,1,bracket_black,A1_J,0.09714785682611184
shuffled,mpdd,1,1,bracket_black,A1_L,0.11339545409554257
shuffled,mpdd,1,1,bracket_black,DUP_J,0.11981353961580617
shuffled,mpdd,1,1,bracket_black,DUP_L,0.1277533969075931
shuffled,mpdd,1,1,bracket_black,TRI_J,0.11978549405545384
shuffled,mpdd,1,1,bracket_black,TRI_L,0.13323955695561654
shuffled,mpdd,1,1,bracket_black,BAL_J,0.09144373500367145
shuffled,mpdd,1,1,bracket_black,BAL_L,0.11792916583066712
shuffled,mpdd,1,1,bracket_brown,A1_J,0.03599531367524744
shuffled,mpdd,1,1,bracket_brown,A1_L,0.03509994527441161
shuffled,mpdd,1,1,bracket_brown,DUP_J,0.03683839689743827
shuffled,mpdd,1,1,bracket_brown,DUP_L,0.03594154789138687
shuffled,mpdd,1,1,bracket_brown,TRI_J,0.04637108702920477
shuffled,mpdd,1,1,bracket_brown,TRI_L,0.04650280910196504
shuffled,mpdd,1,1,bracket_brown,BAL_J,0.04357991711010961
shuffled,mpdd,1,1,bracket_brown,BAL_L,0.04527427846203526
shuffled,mpdd,1,1,bracket_white,A1_J,0.05028205322550592
shuffled,mpdd,1,1,bracket_white,A1_L,0.06840046870780604
shuffled,mpdd,1,1,bracket_white,DUP_J,0.08199518215889869
shuffled,mpdd,1,1,bracket_white,DUP_L,0.12857530910955278
shuffled,mpdd,1,1,bracket_white,TRI_J,0.0661617381855796
shuffled,mpdd,1,1,bracket_white,TRI_L,0.06491832606207752
shuffled,mpdd,1,1,bracket_white,BAL_J,0.046836102417790564
shuffled,mpdd,1,1,bracket_white,BAL_L,0.05357517443184634
shuffled,mpdd,1,1,connector,A1_J,0.14310103963163992
shuffled,mpdd,1,1,connector,A1_L,0.22460413727296577
shuffled,mpdd,1,1,connector,DUP_J,0.20059677608755935
shuffled,mpdd,1,1,connector,DUP_L,0.22868575331388308
shuffled,mpdd,1,1,connector,TRI_J,0.19968511842835143
shuffled,mpdd,1,1,connector,TRI_L,0.25855948091935677
shuffled,mpdd,1,1,connector,BAL_J,0.13718315926138405
shuffled,mpdd,1,1,connector,BAL_L,0.2506068394753803
shuffled,mpdd,1,1,metal_plate,A1_J,0.7641241723810864
shuffled,mpdd,1,1,metal_plate,A1_L,0.8059187785702548
shuffled,mpdd,1,1,metal_plate,DUP_J,0.794531835438287
shuffled,mpdd,1,1,metal_plate,DUP_L,0.8123442150317425
shuffled,mpdd,1,1,metal_plate,TRI_J,0.8235939498776403
shuffled,mpdd,1,1,metal_plate,TRI_L,0.8469709547544992
shuffled,mpdd,1,1,metal_plate,BAL_J,0.7918840623784823
shuffled,mpdd,1,1,metal_plate,BAL_L,0.837236384532565
shuffled,mpdd,1,1,tubes,A1_J,0.6195570193132517
shuffled,mpdd,1,1,tubes,A1_L,0.6561483546392017
shuffled,mpdd,1,1,tubes,DUP_J,0.6419997700733436
shuffled,mpdd,1,1,tubes,DUP_L,0.6591707853402691
shuffled,mpdd,1,1,tubes,TRI_J,0.5884883970111345
shuffled,mpdd,1,1,tubes,TRI_L,0.6223324289769814
shuffled,mpdd,1,1,tubes,BAL_J,0.561247830185511
shuffled,mpdd,1,1,tubes,BAL_L,0.6188540078650654
shuffled,mpdd,1,4,bracket_black,A1_J,0.07790640757588518
shuffled,mpdd,1,4,bracket_black,A1_L,0.06772926698908585
shuffled,mpdd,1,4,bracket_black,DUP_J,0.08253037150902855
shuffled,mpdd,1,4,bracket_black,DUP_L,0.07155117965122554
shuffled,mpdd,1,4,bracket_black,TRI_J,0.09323226913156256
shuffled,mpdd,1,4,bracket_black,TRI_L,0.09853172271529494
shuffled,mpdd,1,4,bracket_black,BAL_J,0.0860546794475721
shuffled,mpdd,1,4,bracket_black,BAL_L,0.09356161675038785
shuffled,mpdd,1,4,bracket_brown,A1_J,0.04443658504744795
shuffled,mpdd,1,4,bracket_brown,A1_L,0.05723448104276746
shuffled,mpdd,1,4,bracket_brown,DUP_J,0.05519198739448464
shuffled,mpdd,1,4,bracket_brown,DUP_L,0.06067976700723846
shuffled,mpdd,1,4,bracket_brown,TRI_J,0.055448619728031466
shuffled,mpdd,1,4,bracket_brown,TRI_L,0.06560541946516452
shuffled,mpdd,1,4,bracket_brown,BAL_J,0.04506889413717707
shuffled,mpdd,1,4,bracket_brown,BAL_L,0.06056274856310971
shuffled,mpdd,1,4,bracket_white,A1_J,0.12659777626943608
shuffled,mpdd,1,4,bracket_white,A1_L,0.11791484901660106
shuffled,mpdd,1,4,bracket_white,DUP_J,0.12176764437724001
shuffled,mpdd,1,4,bracket_white,DUP_L,0.11124780332005314
shuffled,mpdd,1,4,bracket_white,TRI_J,0.1327433740596931
shuffled,mpdd,1,4,bracket_white,TRI_L,0.13366688243428282
shuffled,mpdd,1,4,bracket_white,BAL_J,0.11759927815666155
shuffled,mpdd,1,4,bracket_white,BAL_L,0.1321807082740779
shuffled,mpdd,1,4,connector,A1_J,0.3065345961568898
shuffled,mpdd,1,4,connector,A1_L,0.402341310405419
shuffled,mpdd,1,4,connector,DUP_J,0.36346193641493485
shuffled,mpdd,1,4,connector,DUP_L,0.4074581577669245
shuffled,mpdd,1,4,connector,TRI_J,0.3500373735907679
shuffled,mpdd,1,4,connector,TRI_L,0.42342470402797694
shuffled,mpdd,1,4,connector,BAL_J,0.29445309676433495
shuffled,mpdd,1,4,connector,BAL_L,0.4128053424492448
shuffled,mpdd,1,4,metal_plate,A1_J,0.7571557206036912
shuffled,mpdd,1,4,metal_plate,A1_L,0.8042020007552501
shuffled,mpdd,1,4,metal_plate,DUP_J,0.7945182946309783
shuffled,mpdd,1,4,metal_plate,DUP_L,0.816320887726182
shuffled,mpdd,1,4,metal_plate,TRI_J,0.8299981284511039
shuffled,mpdd,1,4,metal_plate,TRI_L,0.8564289663725976
shuffled,mpdd,1,4,metal_plate,BAL_J,0.7945760877311276
shuffled,mpdd,1,4,metal_plate,BAL_L,0.841492766306277
shuffled,mpdd,1,4,tubes,A1_J,0.6990131314091085
shuffled,mpdd,1,4,tubes,A1_L,0.7294709644834263
shuffled,mpdd,1,4,tubes,DUP_J,0.715963056887702
shuffled,mpdd,1,4,tubes,DUP_L,0.732357786009137
shuffled,mpdd,1,4,tubes,TRI_J,0.6785091041450559
shuffled,mpdd,1,4,tubes,TRI_L,0.705579815613866
shuffled,mpdd,1,4,tubes,BAL_J,0.659008143955213
shuffled,mpdd,1,4,tubes,BAL_L,0.7014123379671111
ot_sinkhorn,mpdd,0,1,bracket_black,A1_J,0.02331628473029394
ot_sinkhorn,mpdd,0,1,bracket_black,A1_L,0.020625633799678925
ot_sinkhorn,mpdd,0,1,bracket_black,DUP_J,0.022204019897009174
ot_sinkhorn,mpdd,0,1,bracket_black,DUP_L,0.020505159315237106
ot_sinkhorn,mpdd,0,1,bracket_black,TRI_J,0.020311284236967084
ot_sinkhorn,mpdd,0,1,bracket_black,TRI_L,0.01876464686042481
ot_sinkhorn,mpdd,0,1,bracket_black,BAL_J,0.02079607818749346
ot_sinkhorn,mpdd,0,1,bracket_black,BAL_L,0.018170387344188365
ot_sinkhorn,mpdd,0,1,bracket_brown,A1_J,0.03341602930358431
ot_sinkhorn,mpdd,0,1,bracket_brown,A1_L,0.03484342100402423
ot_sinkhorn,mpdd,0,1,bracket_brown,DUP_J,0.035694312104337655
ot_sinkhorn,mpdd,0,1,bracket_brown,DUP_L,0.03602578242196653
ot_sinkhorn,mpdd,0,1,bracket_brown,TRI_J,0.04058371334981004
ot_sinkhorn,mpdd,0,1,bracket_brown,TRI_L,0.04172843945501367
ot_sinkhorn,mpdd,0,1,bracket_brown,BAL_J,0.0369551904863666
ot_sinkhorn,mpdd,0,1,bracket_brown,BAL_L,0.040120547565143244
ot_sinkhorn,mpdd,0,1,bracket_white,A1_J,0.09044139266821878
ot_sinkhorn,mpdd,0,1,bracket_white,A1_L,0.07435052798608882
ot_sinkhorn,mpdd,0,1,bracket_white,DUP_J,0.08720975553768158
ot_sinkhorn,mpdd,0,1,bracket_white,DUP_L,0.07254030055082292
ot_sinkhorn,mpdd,0,1,bracket_white,TRI_J,0.13833392238064485
ot_sinkhorn,mpdd,0,1,bracket_white,TRI_L,0.12159658369148066
ot_sinkhorn,mpdd,0,1,bracket_white,BAL_J,0.12788474921921966
ot_sinkhorn,mpdd,0,1,bracket_white,BAL_L,0.11641207749453136
ot_sinkhorn,mpdd,0,1,connector,A1_J,0.09042939940496525
ot_sinkhorn,mpdd,0,1,connector,A1_L,0.09285673569458394
ot_sinkhorn,mpdd,0,1,connector,DUP_J,0.08974033429952467
ot_sinkhorn,mpdd,0,1,connector,DUP_L,0.09031894847376204
ot_sinkhorn,mpdd,0,1,connector,TRI_J,0.09839160941227566
ot_sinkhorn,mpdd,0,1,connector,TRI_L,0.10567670683279447
ot_sinkhorn,mpdd,0,1,connector,BAL_J,0.10173474792400801
ot_sinkhorn,mpdd,0,1,connector,BAL_L,0.10847753854046688
ot_sinkhorn,mpdd,0,1,metal_plate,A1_J,0.7439507778060219
ot_sinkhorn,mpdd,0,1,metal_plate,A1_L,0.7724846645672531
ot_sinkhorn,mpdd,0,1,metal_plate,DUP_J,0.7613443332410065
ot_sinkhorn,mpdd,0,1,metal_plate,DUP_L,0.768929101257291
ot_sinkhorn,mpdd,0,1,metal_plate,TRI_J,0.8065545336026542
ot_sinkhorn,mpdd,0,1,metal_plate,TRI_L,0.8247208709660122
ot_sinkhorn,mpdd,0,1,metal_plate,BAL_J,0.7916680464878166
ot_sinkhorn,mpdd,0,1,metal_plate,BAL_L,0.8274323515222266
ot_sinkhorn,mpdd,0,1,tubes,A1_J,0.6794487974954249
ot_sinkhorn,mpdd,0,1,tubes,A1_L,0.6949515732584053
ot_sinkhorn,mpdd,0,1,tubes,DUP_J,0.6869851892926117
ot_sinkhorn,mpdd,0,1,tubes,DUP_L,0.6955084891739105
ot_sinkhorn,mpdd,0,1,tubes,TRI_J,0.6567023468553717
ot_sinkhorn,mpdd,0,1,tubes,TRI_L,0.6712135022040797
ot_sinkhorn,mpdd,0,1,tubes,BAL_J,0.6486714236519383
ot_sinkhorn,mpdd,0,1,tubes,BAL_L,0.670363836124346
ot_sinkhorn,mpdd,0,4,bracket_black,A1_J,0.1405880259351613
ot_sinkhorn,mpdd,0,4,bracket_black,A1_L,0.15431588446652034
ot_sinkhorn,mpdd,0,4,bracket_black,DUP_J,0.15148972803621075
ot_sinkhorn,mpdd,0,4,bracket_black,DUP_L,0.15878817009401702
ot_sinkhorn,mpdd,0,4,bracket_black,TRI_J,0.1569837379281338
ot_sinkhorn,mpdd,0,4,bracket_black,TRI_L,0.1684472787094498
ot_sinkhorn,mpdd,0,4,bracket_black,BAL_J,0.1428124345061508
ot_sinkhorn,mpdd,0,4,bracket_black,BAL_L,0.16207409865465208
ot_sinkhorn,mpdd,0,4,bracket_brown,A1_J,0.03242471848090936
ot_sinkhorn,mpdd,0,4,bracket_brown,A1_L,0.037447212075305256
ot_sinkhorn,mpdd,0,4,bracket_brown,DUP_J,0.035461731710619636
ot_sinkhorn,mpdd,0,4,bracket_brown,DUP_L,0.03892293838650599
ot_sinkhorn,mpdd,0,4,bracket_brown,TRI_J,0.039181390038679154
ot_sinkhorn,mpdd,0,4,bracket_brown,TRI_L,0.04337244370336592
ot_sinkhorn,mpdd,0,4,bracket_brown,BAL_J,0.03577177487185373
ot_sinkhorn,mpdd,0,4,bracket_brown,BAL_L,0.04129230105861305
ot_sinkhorn,mpdd,0,4,bracket_white,A1_J,0.08442972677733829
ot_sinkhorn,mpdd,0,4,bracket_white,A1_L,0.08935606951179957
ot_sinkhorn,mpdd,0,4,bracket_white,DUP_J,0.08927913747184758
ot_sinkhorn,mpdd,0,4,bracket_white,DUP_L,0.09053128279040629
ot_sinkhorn,mpdd,0,4,bracket_white,TRI_J,0.13971824813985134
ot_sinkhorn,mpdd,0,4,bracket_white,TRI_L,0.13496512916376052
ot_sinkhorn,mpdd,0,4,bracket_white,BAL_J,0.13331604780689765
ot_sinkhorn,mpdd,0,4,bracket_white,BAL_L,0.1312790090582977
ot_sinkhorn,mpdd,0,4,connector,A1_J,0.3666877693737369
ot_sinkhorn,mpdd,0,4,connector,A1_L,0.35779272216372626
ot_sinkhorn,mpdd,0,4,connector,DUP_J,0.3620624339525812
ot_sinkhorn,mpdd,0,4,connector,DUP_L,0.3521017008669821
ot_sinkhorn,mpdd,0,4,connector,TRI_J,0.30746367884728903
ot_sinkhorn,mpdd,0,4,connector,TRI_L,0.31877933709901907
ot_sinkhorn,mpdd,0,4,connector,BAL_J,0.3158481628504376
ot_sinkhorn,mpdd,0,4,connector,BAL_L,0.3246739495753548
ot_sinkhorn,mpdd,0,4,metal_plate,A1_J,0.8268151127120645
ot_sinkhorn,mpdd,0,4,metal_plate,A1_L,0.833646263049377
ot_sinkhorn,mpdd,0,4,metal_plate,DUP_J,0.8210761293936688
ot_sinkhorn,mpdd,0,4,metal_plate,DUP_L,0.8221661396500148
ot_sinkhorn,mpdd,0,4,metal_plate,TRI_J,0.8596557110008272
ot_sinkhorn,mpdd,0,4,metal_plate,TRI_L,0.8655129354754508
ot_sinkhorn,mpdd,0,4,metal_plate,BAL_J,0.8636481733841158
ot_sinkhorn,mpdd,0,4,metal_plate,BAL_L,0.8745603535925826
ot_sinkhorn,mpdd,0,4,tubes,A1_J,0.7129660272820968
ot_sinkhorn,mpdd,0,4,tubes,A1_L,0.7234159861930836
ot_sinkhorn,mpdd,0,4,tubes,DUP_J,0.7179440683001987
ot_sinkhorn,mpdd,0,4,tubes,DUP_L,0.723833903070538
ot_sinkhorn,mpdd,0,4,tubes,TRI_J,0.6874034874455016
ot_sinkhorn,mpdd,0,4,tubes,TRI_L,0.7006113900619133
ot_sinkhorn,mpdd,0,4,tubes,BAL_J,0.6812708537764554
ot_sinkhorn,mpdd,0,4,tubes,BAL_L,0.6999854978570484
ot_sinkhorn,mpdd,1,1,bracket_black,A1_J,0.11975978850783639
ot_sinkhorn,mpdd,1,1,bracket_black,A1_L,0.1343051878437822
ot_sinkhorn,mpdd,1,1,bracket_black,DUP_J,0.12744818076381814
ot_sinkhorn,mpdd,1,1,bracket_black,DUP_L,0.13586318738075417
ot_sinkhorn,mpdd,1,1,bracket_black,TRI_J,0.12861147829638755
ot_sinkhorn,mpdd,1,1,bracket_black,TRI_L,0.1353826247496178
ot_sinkhorn,mpdd,1,1,bracket_black,BAL_J,0.12093341428032221
ot_sinkhorn,mpdd,1,1,bracket_black,BAL_L,0.13161674812321808
ot_sinkhorn,mpdd,1,1,bracket_brown,A1_J,0.03496865459245249
ot_sinkhorn,mpdd,1,1,bracket_brown,A1_L,0.03502515981621167
ot_sinkhorn,mpdd,1,1,bracket_brown,DUP_J,0.035933450452259305
ot_sinkhorn,mpdd,1,1,bracket_brown,DUP_L,0.03570664031119214
ot_sinkhorn,mpdd,1,1,bracket_brown,TRI_J,0.04296114481838727
ot_sinkhorn,mpdd,1,1,bracket_brown,TRI_L,0.04579076893970665
ot_sinkhorn,mpdd,1,1,bracket_brown,BAL_J,0.041022631253400076
ot_sinkhorn,mpdd,1,1,bracket_brown,BAL_L,0.044611228511968144
ot_sinkhorn,mpdd,1,1,bracket_white,A1_J,0.07391681294152436
ot_sinkhorn,mpdd,1,1,bracket_white,A1_L,0.14772927805419828
ot_sinkhorn,mpdd,1,1,bracket_white,DUP_J,0.08173762600128537
ot_sinkhorn,mpdd,1,1,bracket_white,DUP_L,0.1463461097699904
ot_sinkhorn,mpdd,1,1,bracket_white,TRI_J,0.06444224749373771
ot_sinkhorn,mpdd,1,1,bracket_white,TRI_L,0.07057333721951783
ot_sinkhorn,mpdd,1,1,bracket_white,BAL_J,0.06371705822313867
ot_sinkhorn,mpdd,1,1,bracket_white,BAL_L,0.06945035396874726
ot_sinkhorn,mpdd,1,1,connector,A1_J,0.21282553960935666
ot_sinkhorn,mpdd,1,1,connector,A1_L,0.23641956152507337
ot_sinkhorn,mpdd,1,1,connector,DUP_J,0.22967533853188127
ot_sinkhorn,mpdd,1,1,connector,DUP_L,0.23434437429415583
ot_sinkhorn,mpdd,1,1,connector,TRI_J,0.23765567667540066
ot_sinkhorn,mpdd,1,1,connector,TRI_L,0.26630222052469577
ot_sinkhorn,mpdd,1,1,connector,BAL_J,0.206456302778764
ot_sinkhorn,mpdd,1,1,connector,BAL_L,0.26734842409568405
ot_sinkhorn,mpdd,1,1,metal_plate,A1_J,0.8200608996372671
ot_sinkhorn,mpdd,1,1,metal_plate,A1_L,0.820166995896742
ot_sinkhorn,mpdd,1,1,metal_plate,DUP_J,0.819886636918445
ot_sinkhorn,mpdd,1,1,metal_plate,DUP_L,0.8144324133456933
ot_sinkhorn,mpdd,1,1,metal_plate,TRI_J,0.8497520320742636
ot_sinkhorn,mpdd,1,1,metal_plate,TRI_L,0.849923037394017
ot_sinkhorn,mpdd,1,1,metal_plate,BAL_J,0.847051821178
ot_sinkhorn,mpdd,1,1,metal_plate,BAL_L,0.8548994378136293
ot_sinkhorn,mpdd,1,1,tubes,A1_J,0.6390898074178363
ot_sinkhorn,mpdd,1,1,tubes,A1_L,0.6581632237611936
ot_sinkhorn,mpdd,1,1,tubes,DUP_J,0.6505801963574036
ot_sinkhorn,mpdd,1,1,tubes,DUP_L,0.6594360353279541
ot_sinkhorn,mpdd,1,1,tubes,TRI_J,0.5986496543248234
ot_sinkhorn,mpdd,1,1,tubes,TRI_L,0.6220159365895667
ot_sinkhorn,mpdd,1,1,tubes,BAL_J,0.5822235546601598
ot_sinkhorn,mpdd,1,1,tubes,BAL_L,0.6202359950703626
ot_sinkhorn,mpdd,1,4,bracket_black,A1_J,0.06471360525516927
ot_sinkhorn,mpdd,1,4,bracket_black,A1_L,0.07451268310809013
ot_sinkhorn,mpdd,1,4,bracket_black,DUP_J,0.06951702621812367
ot_sinkhorn,mpdd,1,4,bracket_black,DUP_L,0.07356705310849813
ot_sinkhorn,mpdd,1,4,bracket_black,TRI_J,0.08742147268390252
ot_sinkhorn,mpdd,1,4,bracket_black,TRI_L,0.09927317582519617
ot_sinkhorn,mpdd,1,4,bracket_black,BAL_J,0.08302177381318296
ot_sinkhorn,mpdd,1,4,bracket_black,BAL_L,0.0970047615902515
ot_sinkhorn,mpdd,1,4,bracket_brown,A1_J,0.05116273719513704
ot_sinkhorn,mpdd,1,4,bracket_brown,A1_L,0.05884815926245309
ot_sinkhorn,mpdd,1,4,bracket_brown,DUP_J,0.05685047346592077
ot_sinkhorn,mpdd,1,4,bracket_brown,DUP_L,0.06102976030809509
ot_sinkhorn,mpdd,1,4,bracket_brown,TRI_J,0.0585130968918766
ot_sinkhorn,mpdd,1,4,bracket_brown,TRI_L,0.066147941009058
ot_sinkhorn,mpdd,1,4,bracket_brown,BAL_J,0.05339950604594222
ot_sinkhorn,mpdd,1,4,bracket_brown,BAL_L,0.063082232743541
ot_sinkhorn,mpdd,1,4,bracket_white,A1_J,0.09371029873691558
ot_sinkhorn,mpdd,1,4,bracket_white,A1_L,0.10714634022968486
ot_sinkhorn,mpdd,1,4,bracket_white,DUP_J,0.10323397362714974
ot_sinkhorn,mpdd,1,4,bracket_white,DUP_L,0.10772771224951332
ot_sinkhorn,mpdd,1,4,bracket_white,TRI_J,0.09148688287611009
ot_sinkhorn,mpdd,1,4,bracket_white,TRI_L,0.1280644793591904
ot_sinkhorn,mpdd,1,4,bracket_white,BAL_J,0.0856442832592759
ot_sinkhorn,mpdd,1,4,bracket_white,BAL_L,0.12700492938403357
ot_sinkhorn,mpdd,1,4,connector,A1_J,0.3793931027394413
ot_sinkhorn,mpdd,1,4,connector,A1_L,0.41375827173077556
ot_sinkhorn,mpdd,1,4,connector,DUP_J,0.39935781482940935
ot_sinkhorn,mpdd,1,4,connector,DUP_L,0.4106527971420251
ot_sinkhorn,mpdd,1,4,connector,TRI_J,0.37351331405730215
ot_sinkhorn,mpdd,1,4,connector,TRI_L,0.42898199694805117
ot_sinkhorn,mpdd,1,4,connector,BAL_J,0.3566360648235062
ot_sinkhorn,mpdd,1,4,connector,BAL_L,0.43045901625576743
ot_sinkhorn,mpdd,1,4,metal_plate,A1_J,0.8292109481351172
ot_sinkhorn,mpdd,1,4,metal_plate,A1_L,0.8338547687686698
ot_sinkhorn,mpdd,1,4,metal_plate,DUP_J,0.826683501038335
ot_sinkhorn,mpdd,1,4,metal_plate,DUP_L,0.8263234347324715
ot_sinkhorn,mpdd,1,4,metal_plate,TRI_J,0.8621927231768485
ot_sinkhorn,mpdd,1,4,metal_plate,TRI_L,0.8675030980859721
ot_sinkhorn,mpdd,1,4,metal_plate,BAL_J,0.8632788348648699
ot_sinkhorn,mpdd,1,4,metal_plate,BAL_L,0.8732435926129727
ot_sinkhorn,mpdd,1,4,tubes,A1_J,0.7215134936752168
ot_sinkhorn,mpdd,1,4,tubes,A1_L,0.7324278281243537
ot_sinkhorn,mpdd,1,4,tubes,DUP_J,0.727770109331746
ot_sinkhorn,mpdd,1,4,tubes,DUP_L,0.7331337841040566
ot_sinkhorn,mpdd,1,4,tubes,TRI_J,0.6938268678834031
ot_sinkhorn,mpdd,1,4,tubes,TRI_L,0.7064507760819434
ot_sinkhorn,mpdd,1,4,tubes,BAL_J,0.6855002068949929
ot_sinkhorn,mpdd,1,4,tubes,BAL_L,0.7054619879136956
