dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
btad,1,1,01,B,1,0.9620213248718147,0.583048973457509,0.9193391642371234,0.9721449773141492
btad,1,1,01,S,1,0.9409944831971953,0.40234414618653475,0.9047619047619049,0.9671740855933127
btad,1,1,01,C,1,0.9536747029435985,0.5015676147683981,0.9650145772594751,0.9869743201971284
btad,1,1,01,A1_J,1,0.9673321191336305,0.6094886142133004,0.946550048590865,0.9808487461815267
btad,1,1,01,TRI_J,1,0.9665431872347657,0.5749971843442127,0.9018464528668609,0.9658673843546058
btad,1,1,01,BAL_J,1,0.9677768495152099,0.584983228943646,0.9057337220602527,0.9674052485712344
btad,1,1,01,DUP_J,1,0.965455385577157,0.6006168173025725,0.9300291545189504,0.9751161180051884
btad,1,1,01,DUP_BAL_J,1,0.9673321191336305,0.6094886142133004,0.946550048590865,0.9808487461815267
btad,1,1,01,DUP_EXPECTED_J,1,0.965455385577157,0.6006168173025725,0.9300291545189504,0.9751161180051884
btad,1,1,01,A1_L,1,0.9686101049957409,0.6126901097452196,0.9203109815354713,0.9724592238808345
btad,1,1,01,DUP_L,1,0.9665040331662147,0.6032323702363475,0.9183673469387754,0.9718119646540688
btad,1,1,01,TRI_L,1,0.9679941170932247,0.5816372833143351,0.9173955296404276,0.9709116608572096
btad,1,1,01,BAL_L,1,0.9693447073536209,0.5928012488043127,0.9173955296404276,0.9709662105989854
