dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
mvtec,1,8,hazelnut,B,1,0.9959107179383123,0.8175153650187894,0.9935714285714287,0.9970779220779218
mvtec,1,8,hazelnut,S,1,0.9962414154955511,0.853934072825418,0.9957142857142857,0.9979094076655048
mvtec,1,8,hazelnut,C,1,0.9850060098167028,0.535265652921455,0.9964285714285714,0.9980022181452686
mvtec,1,8,hazelnut,A1_J,1,0.9955669810055092,0.7737244480608654,0.9982142857142857,0.9990476190476187
mvtec,1,8,hazelnut,TRI_J,1,0.9962828547516756,0.8157720299271407,0.9960714285714286,0.998059964726631
mvtec,1,8,hazelnut,BAL_J,1,0.9959294345182198,0.7909735879978823,0.9985714285714287,0.9992277992277989
mvtec,1,8,hazelnut,DUP_J,1,0.9958474901082641,0.7966535349668082,0.9967857142857144,0.9983725135623867
mvtec,1,8,hazelnut,DUP_BAL_J,1,0.9955669810055092,0.7737244480608654,0.9982142857142857,0.9990476190476187
mvtec,1,8,hazelnut,DUP_EXPECTED_J,1,0.9958474901082641,0.7966535349668082,0.9967857142857144,0.9983725135623867
mvtec,1,8,hazelnut,A1_L,1,0.995732735361962,0.7804151439390548,0.9989285714285715,0.9994129158512717
mvtec,1,8,hazelnut,DUP_L,1,0.9959283740000613,0.8000828593135973,0.9964285714285714,0.9982142857142855
mvtec,1,8,hazelnut,TRI_L,1,0.9964594774966181,0.8265399420463788,0.9985714285714287,0.9992277992277989
mvtec,1,8,hazelnut,BAL_L,1,0.9961333343814889,0.7998671049433808,1.0,0.9999999999999998
