dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
mvtec,1,8,carpet,B,1,0.9890107869105798,0.47596644015669004,0.9971910112359551,0.9990954794363108
mvtec,1,8,carpet,S,1,0.992016876663229,0.5853179260455553,0.9991974317817015,0.9997530559328314
mvtec,1,8,carpet,C,1,0.9849379928715347,0.5803181904633006,0.9983948635634029,0.9994991279393504
mvtec,1,8,carpet,A1_J,1,0.9917390975983709,0.5574709939758073,0.9995987158908507,0.9998751560549315
mvtec,1,8,carpet,TRI_J,1,0.9925904352076764,0.5899083498978012,1.0,1.0
mvtec,1,8,carpet,BAL_J,1,0.993091664496701,0.6131783571357453,1.0,1.0
mvtec,1,8,carpet,DUP_J,1,0.9907527289203456,0.5232195995376544,0.9983948635634029,0.9994920791527586
mvtec,1,8,carpet,DUP_BAL_J,1,0.9917390975983709,0.5574709939758073,0.9995987158908507,0.9998751560549315
mvtec,1,8,carpet,DUP_EXPECTED_J,1,0.9907527289203456,0.5232195995376544,0.9983948635634029,0.9994920791527586
mvtec,1,8,carpet,A1_L,1,0.9912501773447534,0.5383821534566915,0.9987961476725522,0.9996212280614505
mvtec,1,8,carpet,DUP_L,1,0.99041701171591,0.5117326014370381,0.9979935794542536,0.9993614285125705
mvtec,1,8,carpet,TRI_L,1,0.9922305900123211,0.5708302376388967,0.9995987158908507,0.9998751560549315
mvtec,1,8,carpet,BAL_L,1,0.9926699021112089,0.5878322611806511,0.9995987158908507,0.9998751560549315
