category,sample_count,image_auroc,image_ap,image_f1_max,pixel_auroc,pixel_ap,aupro
macro_mean,83,0.9944444444444445,0.9982457666210278,0.9841269841269841,0.9779518128186284,0.7808551288525386,0.9304110138804517
