method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9745322361084261,0.15107468920870779,0.761968085106383,0.8453842311850079,0.7894736842105263
S,0.9668474550858864,0.09678569127002512,0.6675531914893617,0.7680062890101381,0.7704918032786886
C,0.9554137113864721,0.012338503847142924,0.45478723404255317,0.5462213161457586,0.7580645161290321
A1_J,0.9760129913156506,0.15672113574274935,0.7147606382978724,0.8155792121220702,0.7704918032786886
TRI_J,0.9752543050140471,0.1559554568059526,0.7566489361702127,0.8434836071685093,0.7833333333333334
BAL_J,0.9753872192012729,0.15306888911037045,0.7280585106382979,0.8182831995687644,0.7899159663865547
DUP_J,0.9757407290083859,0.15997870312288004,0.7466755319148936,0.8343836864246562,0.7894736842105263
DUP_BAL_J,0.9760129913156506,0.15672113574274935,0.7147606382978724,0.8155792121220702,0.7704918032786886
DUP_EXPECTED_J,0.9757407290083859,0.15997870312288004,0.7466755319148936,0.8343836864246562,0.7894736842105263
A1_L,0.9777917954896196,0.14309237628846389,0.6948138297872342,0.8023582311014167,0.7666666666666666
DUP_L,0.9775054260631794,0.1500767268955314,0.7333776595744681,0.8278392410570822,0.7747747747747749
TRI_L,0.9767568320387718,0.14017980777171293,0.7519946808510638,0.8359096436065029,0.8
BAL_L,0.9762847782927867,0.13139398982875677,0.7247340425531915,0.8114339486600154,0.7833333333333334
