method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9338847082364251,0.3945341172520254,0.9881827731092436,0.996912893609425,0.975
S,0.9200955764430505,0.42615977411720396,0.9881827731092436,0.997081253878648,0.9790794979079498
C,0.9412087875648447,0.42107136025889746,0.9438025210084033,0.9854806715469777,0.9338842975206612
A1_J,0.939360671217419,0.4416409205016174,0.9887079831932774,0.9970676818592296,0.9711934156378601
TRI_J,0.9329921045457295,0.44566764937101255,0.991859243697479,0.9980244962282215,0.9833333333333334
BAL_J,0.9362761543650769,0.4570340637924468,0.991859243697479,0.9979881576614391,0.983050847457627
DUP_J,0.9364994531073947,0.42526147497533495,0.9881827731092437,0.9970439462281364,0.9752066115702479
DUP_BAL_J,0.939360671217419,0.4416409205016174,0.9887079831932774,0.9970676818592296,0.9711934156378601
DUP_EXPECTED_J,0.9364994531073947,0.42526147497533495,0.9881827731092437,0.9970439462281364,0.9752066115702479
A1_L,0.9464592098859792,0.4426246709817433,0.9873949579831933,0.9967584545225324,0.9752066115702479
DUP_L,0.9410999689192797,0.4238758293735859,0.9881827731092437,0.9969375888161145,0.9752066115702479
TRI_L,0.9423791900711966,0.4508601639803366,0.9900210084033614,0.9976018286549458,0.9874476987447698
BAL_L,0.9480072485680583,0.4661247674071125,0.9894957983193278,0.9974536216278254,0.9874476987447698
