method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9757753984813344,0.28658557545942276,0.8736999999999999,0.8683038184272958,0.8266666666666667
S,0.9837038755254615,0.28316585545435247,0.8332999999999998,0.812657795804735,0.7830188679245284
C,0.9663926232448782,0.10186378724820319,0.6942999999999999,0.7399931876669071,0.6911764705882352
A1_J,0.9778663212424146,0.2649528703784048,0.9114,0.9072866819940877,0.8484848484848485
TRI_J,0.9793970414097153,0.31010665817885963,0.8890000000000001,0.8918004908934819,0.8472906403940887
BAL_J,0.9800569215651769,0.28934982319208796,0.8956,0.9010268411059146,0.8421052631578948
DUP_J,0.9767922135357704,0.28195123436094777,0.9024,0.8973175814550134,0.8425925925925926
DUP_BAL_J,0.9778663212424146,0.2649528703784048,0.9114,0.9072866819940877,0.8484848484848485
DUP_EXPECTED_J,0.9767922135357704,0.28195123436094777,0.9024,0.8973175814550134,0.8425925925925926
A1_L,0.9814631335626933,0.2631646866446876,0.9062,0.9047738323351435,0.8436018957345972
DUP_L,0.9793208377393192,0.2768542129324033,0.8984,0.8939648442128076,0.8426395939086294
TRI_L,0.9844935869464293,0.2993038130917216,0.8924000000000001,0.8854783061580893,0.8502415458937198
BAL_L,0.9858290298275938,0.2780152904239875,0.9004,0.8980450949991702,0.8516746411483254
