method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9746697447503545,0.5011563483227918,0.9002792181890705,0.9710394138573606,0.9380530973451328
S,0.9846065758801095,0.4891431710534659,0.8871160749900279,0.9737237951630462,0.9375
C,0.97957545089909,0.4051778261160244,0.9405664140406861,0.987723212902621,0.9389671361502349
A1_J,0.9810969882352627,0.5136029819716411,0.9285999202233746,0.9817423711575148,0.9385964912280701
TRI_J,0.9827450834632424,0.5192039755931168,0.932189868368568,0.9831494165052939,0.9432314410480349
BAL_J,0.9833327304502524,0.5166538689246747,0.939369764658955,0.9862135519833176,0.9459459459459459
DUP_J,0.9798891396747926,0.5131864649803157,0.9178300757877942,0.9772900456165621,0.9369369369369369
DUP_BAL_J,0.9810969882352627,0.5136029819716411,0.9285999202233746,0.9817423711575148,0.9385964912280701
DUP_EXPECTED_J,0.9798891396747926,0.5131864649803157,0.9178300757877942,0.9772900456165621,0.9369369369369369
A1_L,0.9830379987177211,0.5205840511777517,0.9329876346230553,0.9831241745069392,0.9459459459459459
DUP_L,0.9803857227187939,0.5151462657807856,0.9198244914240128,0.9783247571386612,0.9380530973451328
TRI_L,0.9853632087042663,0.5241341986468199,0.9254088552054248,0.9818806429996114,0.9432314410480349
BAL_L,0.9865265478911168,0.5256625016076047,0.9417630634224172,0.986355072398055,0.9464285714285715
