dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
visa,1,1,chewinggum,B,1,0.993351556224402,0.7870070454326275,0.9682,0.9862040866090933
visa,1,1,chewinggum,S,1,0.9927249731054039,0.725525481596314,0.9810000000000001,0.9911485173207433
visa,1,1,chewinggum,C,1,0.9909011970766398,0.50599915585728,0.9647999999999999,0.9848181200704182
visa,1,1,chewinggum,A1_J,1,0.9938221737975151,0.7300035820842182,0.9726,0.9885427427375225
visa,1,1,chewinggum,TRI_J,1,0.9932381924852938,0.7498499135633686,0.9814,0.9919085228632678
visa,1,1,chewinggum,BAL_J,1,0.9934779966593948,0.7209832455816921,0.9813999999999999,0.9919023202947305
visa,1,1,chewinggum,DUP_J,1,0.9936691302138848,0.7605779354270645,0.9710000000000001,0.9877870527267785
visa,1,1,chewinggum,DUP_BAL_J,1,0.9938221737975151,0.7300035820842182,0.9726,0.9885427427375225
visa,1,1,chewinggum,DUP_EXPECTED_J,1,0.9936691302138848,0.7605779354270645,0.9710000000000001,0.9877870527267785
visa,1,1,chewinggum,A1_L,1,0.9937766151416757,0.7305175316068416,0.9736,0.9887313821488857
visa,1,1,chewinggum,DUP_L,1,0.9936494768661005,0.7624674667416488,0.972,0.9880517355126623
visa,1,1,chewinggum,TRI_L,1,0.9938568391131883,0.7473820429099295,0.9824000000000002,0.992161376932322
visa,1,1,chewinggum,BAL_L,1,0.9939954137644333,0.7170834528692032,0.9834,0.9925382673619965
