method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9621740112833705,0.5813442961064907,0.9356666666666666,0.9901243090890892,0.9533169533169534
S,0.9606467622340186,0.6002063044530015,0.928,0.9888432012053388,0.9521531100478469
C,0.9388823483696798,0.5026704521742742,0.8430000000000001,0.9749832671817349,0.9324009324009325
A1_J,0.9648684675471687,0.6223865262837797,0.9428333333333334,0.9912678433698392,0.9537712895377128
TRI_J,0.9654010427981548,0.6426597203457235,0.9341666666666666,0.9899470498381369,0.9493975903614459
BAL_J,0.9660431728742105,0.6481673336372424,0.9391666666666667,0.9907111416239792,0.9504950495049505
DUP_J,0.9639314922995587,0.6081185369938036,0.934,0.9899495115178962,0.9458128078817734
DUP_BAL_J,0.9648684675471687,0.6223865262837797,0.9428333333333334,0.9912678433698392,0.9537712895377128
DUP_EXPECTED_J,0.9639314922995587,0.6081185369938036,0.934,0.9899495115178962,0.9458128078817734
A1_L,0.9648129585108433,0.6201827796164129,0.9383333333333334,0.9906533970553574,0.9509803921568627
DUP_L,0.9639304345369694,0.6071495185317097,0.9388333333333333,0.9906960056283929,0.951219512195122
TRI_L,0.9654818206572211,0.6425242158890686,0.9413333333333332,0.9910082383935523,0.9563106796116505
BAL_L,0.9661178894568618,0.6486503195143488,0.9423333333333334,0.991131858345962,0.9586374695863747
