method,pixel_auroc,pixel_ap,pixel_aupro,image_auroc,image_ap,image_f1_max
B,0.9586191240981865,0.5382896041252423,0.6472584787191072,0.8971666666666668,0.9837909063328332,0.9411764705882353
C,0.9401002361871459,0.5038482663780437,0.5887450955694035,0.811,0.9680473363547518,0.9345794392523363
A1_J,0.9613073048825791,0.5746049256731502,0.6417256216508367,0.9011666666666667,0.9848430754883667,0.9433962264150945
DUP_J,0.9602326267338724,0.558251709077577,0.6430236272738666,0.8933333333333333,0.9835361538652416,0.9411764705882353
DUP_BAL_J,0.9613073048825791,0.5746049256731502,0.6417256216508367,0.9011666666666667,0.9848430754883667,0.9433962264150945
DUP_EXPECTED_J,0.9602326267338724,0.558251709077577,0.6430236272738666,0.8933333333333333,0.9835361538652416,0.9411764705882353
A1_L,0.9621345687032469,0.5863703938918637,0.6480381097999924,0.9023333333333333,0.984734556749161,0.9433962264150945
DUP_L,0.9609099487971247,0.5678841432611588,0.6496855025650095,0.9005000000000001,0.9843351105407324,0.9431279620853079
DUP_BAL_L,0.9621345687032469,0.5863703938918637,0.6480381097999924,0.9023333333333333,0.984734556749161,0.9433962264150945
A1_lambda_0.25,0.9619649912548387,0.5837030715023604,0.646243002353103,0.8998333333333333,0.984415177965752,0.9411764705882353
A1_lambda_0.50,0.9617702736249414,0.5808587908106342,0.6450618754363193,0.8965,0.9839965794266705,0.9406175771971497
A1_lambda_0.75,0.9615507454427654,0.5778174849285808,0.6436391518376318,0.8995,0.9845220432826536,0.9425837320574162
