dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
visa,1,4,chewinggum,B,1,0.9933438256985767,0.7726468308105897,0.9614,0.9816348233334704
visa,1,4,chewinggum,S,1,0.9936677341111494,0.7056209546946591,0.982,0.9918078557466774
visa,1,4,chewinggum,C,1,0.991473548770203,0.4985265546791069,0.9753999999999999,0.9893027405243259
visa,1,4,chewinggum,A1_J,1,0.9936074097215031,0.7204782514971728,0.9706,0.9872760663861165
visa,1,4,chewinggum,TRI_J,1,0.9935194872163997,0.7258602866814077,0.9785999999999999,0.9908798852573386
visa,1,4,chewinggum,BAL_J,1,0.9936806123286109,0.6994523172412312,0.9763999999999999,0.9902099621643177
visa,1,4,chewinggum,DUP_J,1,0.9934932696174641,0.7512623674086255,0.9678,0.9857412265704281
visa,1,4,chewinggum,DUP_BAL_J,1,0.9936074097215031,0.7204782514971728,0.9706,0.9872760663861165
visa,1,4,chewinggum,DUP_EXPECTED_J,1,0.9934932696174641,0.7512623674086255,0.9678,0.9857412265704281
visa,1,4,chewinggum,A1_L,1,0.9940108808908991,0.7358805637574847,0.9712,0.9873472973021673
visa,1,4,chewinggum,DUP_L,1,0.9937872522638004,0.75958234082445,0.968,0.9859652733106601
visa,1,4,chewinggum,TRI_L,1,0.9942655650851485,0.7405004074915406,0.9802000000000001,0.9914800700761963
visa,1,4,chewinggum,BAL_L,1,0.9944452255443854,0.7163428022231199,0.9816,0.991920341092109
