dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
visa,1,4,cashew,B,1,0.9871032091521796,0.4679777127678433,0.8210000000000001,0.89052767903489
visa,1,4,cashew,S,1,0.9932639853936172,0.595201775203291,0.9216,0.9612862045930148
visa,1,4,cashew,C,1,0.9916419151306447,0.6313265561553841,0.9366,0.9673933028082259
visa,1,4,cashew,A1_J,1,0.9925037177571194,0.5789509704535936,0.8954000000000001,0.9451827278887851
visa,1,4,cashew,TRI_J,1,0.9932076770321944,0.600731403342713,0.9226000000000001,0.9638836217860073
visa,1,4,cashew,BAL_J,1,0.9942207007304094,0.6300840535554174,0.9414000000000001,0.9736463235786196
visa,1,4,cashew,DUP_J,1,0.9910651353372452,0.5399912939361252,0.871,0.9266355479451021
visa,1,4,cashew,DUP_BAL_J,1,0.9925037177571194,0.5789509704535936,0.8954000000000001,0.9451827278887851
visa,1,4,cashew,DUP_EXPECTED_J,1,0.9910651353372452,0.5399912939361252,0.871,0.9266355479451021
visa,1,4,cashew,A1_L,1,0.992460546040433,0.5681458569790936,0.8874000000000001,0.9351925981352475
visa,1,4,cashew,DUP_L,1,0.9906250318698387,0.5256557292806973,0.8586,0.9174415056209548
visa,1,4,cashew,TRI_L,1,0.9937798615541459,0.6052520479633549,0.9314,0.9651875943490527
visa,1,4,cashew,BAL_L,1,0.9948343371743187,0.638390949399041,0.9518,0.9762734678989352
