dataset,category,interaction,image_index,per_image_interaction_delta,seed,shot,rule,label_used_only_for_offline_explanation,role
mpdd,bracket_white,I_TRI,3,0.7186147186147187,0,4,"rank abnormal images by the per-image localisation change of the representation swap under independent minus shared matching; one top and one bottom per dataset and interaction, ties by smaller index",True,most_positive
mpdd,bracket_white,I_TRI,7,-1.0,0,4,"rank abnormal images by the per-image localisation change of the representation swap under independent minus shared matching; one top and one bottom per dataset and interaction, ties by smaller index",True,most_negative
mpdd,bracket_white,I_BAL,0,0.8,0,4,"rank abnormal images by the per-image localisation change of the representation swap under independent minus shared matching; one top and one bottom per dataset and interaction, ties by smaller index",True,most_positive
mpdd,bracket_white,I_BAL,7,-1.0,0,4,"rank abnormal images by the per-image localisation change of the representation swap under independent minus shared matching; one top and one bottom per dataset and interaction, ties by smaller index",True,most_negative
btad,02,I_TRI,89,0.5652976190476191,0,4,"rank abnormal images by the per-image localisation change of the representation swap under independent minus shared matching; one top and one bottom per dataset and interaction, ties by smaller index",True,most_positive
btad,02,I_TRI,135,-0.2001764901764903,0,4,"rank abnormal images by the per-image localisation change of the representation swap under independent minus shared matching; one top and one bottom per dataset and interaction, ties by smaller index",True,most_negative
btad,02,I_BAL,89,0.6569502801120448,0,4,"rank abnormal images by the per-image localisation change of the representation swap under independent minus shared matching; one top and one bottom per dataset and interaction, ties by smaller index",True,most_positive
btad,02,I_BAL,135,-0.4149459527400704,0,4,"rank abnormal images by the per-image localisation change of the representation swap under independent minus shared matching; one top and one bottom per dataset and interaction, ties by smaller index",True,most_negative
