config,base,permuted_branch,permutation_index,mean_delta,mean_abs_delta,max_abs_delta,frac_changed_gt_1e-6,defect_mean_abs_delta,defect_mean_delta,defect_n_patches,normal_mean_abs_delta,normal_mean_delta,normal_n_patches
A1_J__perm_C_cross_p00,A1_J,C_cross,00,-0.0023416702169924974,0.005340899806469679,0.10052692890167236,0.7845284598214286,0.01085369847714901,-0.005594800226390362,1289,0.005170569755136967,-0.002241157926619053,41719
A1_J__perm_C_cross_p01,A1_J,C_cross,01,-0.005150150042027235,0.008534442633390427,0.12051153182983398,0.9998604910714286,0.0157012976706028,-0.0110681913793087,1289,0.008313007652759552,-0.004967299290001392,41719
A1_J__perm_C_cross_p02,A1_J,C_cross,02,-0.0018542564939707518,0.0051189144141972065,0.09301304817199707,0.8756510416666666,0.009084127843379974,-0.003907300066202879,1289,0.0049964007921516895,-0.001790823065675795,41719
A1_J__perm_C_within_p00,A1_J,C_within,00,-0.019665434956550598,0.020867502316832542,0.17334312200546265,0.9991629464285714,0.026787152513861656,-0.022388480603694916,1289,0.020684605464339256,-0.019581301137804985,41719
A1_J__perm_C_within_p01,A1_J,C_within,01,-0.020931676030158997,0.022067584097385406,0.18884584307670593,0.9989536830357143,0.026901360601186752,-0.02227899804711342,1289,0.02191823348402977,-0.020890047773718834,41719
A1_J__perm_C_within_p02,A1_J,C_within,02,-0.019803021103143692,0.020992934703826904,0.1750180721282959,0.9987444196428571,0.026171889156103134,-0.021997671574354172,1289,0.02083292044699192,-0.01973521150648594,41719
BAL_J__perm_C_cross_p00,BAL_J,C_cross,00,-0.002436483046039939,0.005142988171428442,0.10052692890167236,0.7880626860119048,0.010972470976412296,-0.006304463371634483,1289,0.004962873179465532,-0.002316973404958844,41719
BAL_J__perm_C_cross_p01,BAL_J,C_cross,01,-0.005242570303380489,0.00827665813267231,0.12051153182983398,0.9997907366071429,0.015073331072926521,-0.010128939524292946,1289,0.008066658861935139,-0.005091595463454723,41719
BAL_J__perm_C_cross_p02,BAL_J,C_cross,02,-0.00199006381444633,0.004960828460752964,0.09733186662197113,0.8780226934523809,0.009386477991938591,-0.0046613020822405815,1289,0.004824088420718908,-0.0019075300078839064,41719
BAL_J__perm_C_within_p00,BAL_J,C_within,00,-0.01923266053199768,0.020271094515919685,0.18037210404872894,0.9992094494047619,0.026104148477315903,-0.02210700884461403,1289,0.020090866833925247,-0.01914384961128235,41719
