method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9924198279690153,0.5528589354221535,0.9944444444444445,0.9978136200716845,0.9836065573770492
S,0.9936433359132768,0.610823251853105,0.9722222222222223,0.9887284370520374,0.967741935483871
C,0.9898229704474519,0.658288379817863,0.9361111111111111,0.9752161769690505,0.923076923076923
A1_J,0.9940920345996727,0.6317691741010882,0.9972222222222222,0.9989247311827957,0.9836065573770492
TRI_J,0.9944304751021064,0.6360340413732095,0.9944444444444445,0.9979166666666667,0.983050847457627
BAL_J,0.9947361163012457,0.6605659569781892,0.9916666666666667,0.9968055555555555,0.967741935483871
DUP_J,0.9935554429818886,0.5998528057780317,0.9972222222222222,0.9989247311827957,0.9836065573770492
DUP_BAL_J,0.9940920345996727,0.6317691741010882,0.9972222222222222,0.9989247311827957,0.9836065573770492
DUP_EXPECTED_J,0.9935554429818886,0.5998528057780317,0.9972222222222222,0.9989247311827957,0.9836065573770492
A1_L,0.9944223356607395,0.6489573256973153,0.9944444444444445,0.9979166666666667,0.983050847457627
DUP_L,0.9937620805096108,0.6109478573480492,0.9944444444444445,0.9979166666666667,0.983050847457627
TRI_L,0.9946312352093785,0.6497433277613024,0.9888888888888889,0.9956561302681992,0.967741935483871
BAL_L,0.9950013363367808,0.677501765300947,0.9861111111111112,0.9946167037449017,0.967741935483871
