method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.964635800957075,0.2682592141886535,0.7523809523809524,0.49926502652342986,0.6666666666666665
S,0.9649259491579616,0.16761426403087207,0.6833333333333333,0.4191647362899403,0.6153846153846153
C,0.9693936572218267,0.12903005007187535,0.8714285714285714,0.7565393945579704,0.7272727272727273
A1_J,0.9694350265671895,0.29911096929860254,0.7928571428571429,0.6124756244175316,0.6666666666666666
TRI_J,0.9657751987674472,0.24787411212382754,0.7428571428571429,0.5240828909366061,0.6470588235294117
BAL_J,0.9683445765999645,0.24484213739182079,0.7452380952380953,0.5288753152153558,0.6842105263157894
DUP_J,0.9672984911301529,0.2970662732369496,0.780952380952381,0.5393737653444031,0.6511627906976745
DUP_BAL_J,0.9694350265671895,0.29911096929860254,0.7928571428571429,0.6124756244175316,0.6666666666666666
DUP_EXPECTED_J,0.9672984911301529,0.2970662732369496,0.780952380952381,0.5393737653444031,0.6511627906976745
A1_L,0.9747197434318414,0.3278643287247732,0.8166666666666667,0.6355253484455166,0.6829268292682926
DUP_L,0.9713146132514683,0.3102166798303052,0.7952380952380953,0.5621035783467725,0.6666666666666667
TRI_L,0.9735264710393597,0.2753400875429795,0.7571428571428571,0.5295378680459325,0.6857142857142857
BAL_L,0.9760329172933594,0.28006579648217517,0.7666666666666667,0.5439560752530678,0.6857142857142857
