method,pixel_auroc,pixel_ap,pixel_aupro,image_auroc,image_ap,image_f1_max
A1_J__perm_C_within_p01,0.9820987231710511,0.8845156480663144,0.9510921434303119,1.0,1.0,1.0
TRI_J__perm_C_within_p01,0.9823865408810385,0.8893284942428205,0.9508887627295486,1.0,1.0,1.0
TRI_J__perm_S_within_p01,0.9718309297628925,0.8576776190729398,0.9284034872442927,1.0,1.0,1.0
BAL_J__perm_C_within_p01,0.9855857986457468,0.9055188400902876,0.958321287622632,1.0,1.0,1.0
BAL_J__perm_S_within_p01,0.9802368245740374,0.891745795237481,0.9456774171823792,1.0,1.0,1.0
A1_J__perm_C_cross_p01,0.9791790916190303,0.8806762515606106,0.9444360912056955,1.0,1.0,1.0
TRI_J__perm_C_cross_p01,0.9786038255619084,0.8839911449918534,0.9451476477971593,1.0,1.0,1.0
TRI_J__perm_S_cross_p01,0.9770665240782981,0.8787527013218087,0.9421319191512638,1.0,1.0,1.0
BAL_J__perm_C_cross_p01,0.9834950943230247,0.9032962654093077,0.9556152182284889,1.0,1.0,1.0
BAL_J__perm_S_cross_p01,0.9825549438142893,0.9002824627995614,0.953315975561708,1.0,1.0,1.0
A1_J__perm_C_within_p02,0.9822069418666738,0.8861369313382983,0.9508508708840114,1.0,1.0,1.0
TRI_J__perm_C_within_p02,0.9830571544674725,0.8920065690813469,0.9507675702273451,1.0,1.0,1.0
TRI_J__perm_S_within_p02,0.9733721985098314,0.8686692408450087,0.9318593670282239,1.0,1.0,1.0
BAL_J__perm_C_within_p02,0.9858940567350833,0.9075631787107593,0.9587320428540206,1.0,1.0,1.0
BAL_J__perm_S_within_p02,0.9803940380191587,0.8966570094526554,0.9474955324151582,1.0,1.0,1.0
A1_J__perm_C_cross_p02,0.9776971000812213,0.8688089403157515,0.9432313031169752,1.0,1.0,1.0
TRI_J__perm_C_cross_p02,0.978196044040535,0.8803095726332983,0.9461220126941208,1.0,1.0,1.0
TRI_J__perm_S_cross_p02,0.9733165298953088,0.8498493797085185,0.9354716013426108,0.9761646803900325,0.990884729389347,0.9583333333333334
BAL_J__perm_C_cross_p02,0.9821004646533087,0.893721495313368,0.9544956006449361,1.0,1.0,1.0
BAL_J__perm_S_cross_p02,0.9793734027477716,0.8801988796088751,0.9464380052342342,0.9983748645720477,0.9994048012645513,0.993006993006993
A1_J__perm_C_within_p03,0.9832831953967202,0.8816200049614724,0.9514411654049749,1.0,1.0,1.0
TRI_J__perm_C_within_p03,0.9832408156945203,0.8882264849174228,0.9511908606979573,1.0,1.0,1.0
TRI_J__perm_S_within_p03,0.9753034065536875,0.8687798416572544,0.9327469769444894,1.0,1.0,1.0
BAL_J__perm_C_within_p03,0.9867770603991857,0.9058933138537283,0.958761175639649,1.0,1.0,1.0
BAL_J__perm_S_within_p03,0.9828231370137397,0.9003089624098113,0.9514479962334688,1.0,1.0,1.0
A1_J__perm_C_cross_p03,0.9780361790217751,0.8775998666278735,0.9441116947194559,1.0,1.0,1.0
TRI_J__perm_C_cross_p03,0.9776497812475315,0.8817400976157407,0.9449177934538459,1.0,1.0,1.0
TRI_J__perm_S_cross_p03,0.9735726738191989,0.8649839222706336,0.9304758843748641,0.9978331527627302,0.9992006779740839,0.993006993006993
BAL_J__perm_C_cross_p03,0.9823315538357213,0.899069161560753,0.9532643124484758,1.0,1.0,1.0
BAL_J__perm_S_cross_p03,0.979879172470311,0.8914215756410094,0.9451851440822531,1.0,1.0,1.0
A1_J__perm_C_within_p04,0.9810726457805868,0.8827855887599887,0.9501892942144124,1.0,1.0,1.0
TRI_J__perm_C_within_p04,0.982249308953951,0.8898944927025716,0.9542235992757885,1.0,1.0,1.0
TRI_J__perm_S_within_p04,0.974220910090598,0.8737418122283441,0.9338512302097534,1.0,1.0,1.0
BAL_J__perm_C_within_p04,0.9848614450224413,0.9039295236935843,0.9592103579718243,1.0,1.0,1.0
BAL_J__perm_S_within_p04,0.9817497453060394,0.9012296414741968,0.9498140372518745,1.0,1.0,1.0
A1_J__perm_C_cross_p04,0.9788752803158155,0.8811827335525284,0.9454305228000437,1.0,1.0,1.0
TRI_J__perm_C_cross_p04,0.9782272398612373,0.884708900524279,0.9464927026637326,1.0,1.0,1.0
TRI_J__perm_S_cross_p04,0.9740301916710062,0.8729003457155842,0.9364130741077,1.0,1.0,1.0
BAL_J__perm_C_cross_p04,0.9828956781130004,0.9033314828295111,0.9560042968797883,1.0,1.0,1.0
BAL_J__perm_S_cross_p04,0.9807665037276871,0.8995956978777617,0.9497863890711008,1.0,1.0,1.0
A1_J__perm_C_within_p05,0.9809553505703891,0.8805577204377537,0.948538601149521,1.0,1.0,1.0
TRI_J__perm_C_within_p05,0.981252905287373,0.8868175773286695,0.9494561802589491,1.0,1.0,1.0
TRI_J__perm_S_within_p05,0.9745009683254449,0.8670413976946428,0.9325727983837105,1.0,1.0,1.0
BAL_J__perm_C_within_p05,0.9847061056460464,0.9034460559303794,0.9591434326265026,1.0,1.0,1.0
BAL_J__perm_S_within_p05,0.981785542925861,0.8967825418633522,0.9503724491082531,1.0,1.0,1.0
A1_J__perm_C_cross_p05,0.9802251201063574,0.8864092034537333,0.9445973845308129,1.0,1.0,1.0
TRI_J__perm_C_cross_p05,0.9792736054213689,0.8881729891048118,0.9475403154215306,1.0,1.0,1.0
TRI_J__perm_S_cross_p05,0.9761281123523309,0.879658637611248,0.9383725623759747,1.0,1.0,1.0
BAL_J__perm_C_cross_p05,0.984008990184068,0.907846657535989,0.9548567518863765,1.0,1.0,1.0
BAL_J__perm_S_cross_p05,0.982471660355817,0.9056173460163622,0.9514962936842961,1.0,1.0,1.0
A1_J__perm_C_within_p06,0.9834275172217061,0.8871475565669515,0.9524987911129035,1.0,1.0,1.0
TRI_J__perm_C_within_p06,0.9836269293474856,0.8925282106104777,0.9544242443024388,1.0,1.0,1.0
TRI_J__perm_S_within_p06,0.9751727538018355,0.874307028358545,0.936194422789215,1.0,1.0,1.0
BAL_J__perm_C_within_p06,0.9868615008485087,0.9095377569462123,0.9622107028892054,1.0,1.0,1.0
BAL_J__perm_S_within_p06,0.9824368671537718,0.901690015893474,0.951325988891772,1.0,1.0,1.0
A1_J__perm_C_cross_p06,0.9799140294737543,0.8835657339803897,0.9454341498166686,1.0,1.0,1.0
TRI_J__perm_C_cross_p06,0.9794502896618611,0.8864618206332048,0.9485768079384325,1.0,1.0,1.0
TRI_J__perm_S_cross_p06,0.9764354038686585,0.8766206781682526,0.9387009561942629,1.0,1.0,1.0
BAL_J__perm_C_cross_p06,0.9839433785707287,0.9048164885595152,0.9581145232203312,1.0,1.0,1.0
BAL_J__perm_S_cross_p06,0.9819960102401637,0.8999070494988053,0.9507683600103227,1.0,1.0,1.0
A1_J__perm_C_within_p07,0.9793633316789397,0.8765429640873178,0.9464305184144665,1.0,1.0,1.0
TRI_J__perm_C_within_p07,0.980650509827206,0.8860955496011806,0.9495983486562791,1.0,1.0,1.0
TRI_J__perm_S_within_p07,0.9693728392885033,0.8559850619330072,0.926637549242701,0.9978331527627303,0.9992228867880035,0.9861111111111112
BAL_J__perm_C_within_p07,0.9832911975144432,0.898456237513056,0.9566028976410376,0.9983748645720476,0.99942900647126,0.9929078014184397
BAL_J__perm_S_within_p07,0.9779461467874428,0.8865307093216984,0.9412590521046084,0.9989165763813652,0.9996141230947329,0.9929078014184397
A1_J__perm_C_cross_p07,0.9783030797367631,0.8781259556058953,0.944800225431347,1.0,1.0,1.0
TRI_J__perm_C_cross_p07,0.9775652590867356,0.8809541300210583,0.9432257903059142,1.0,1.0,1.0
TRI_J__perm_S_cross_p07,0.9763464298342412,0.8772198844070094,0.9409996919420281,1.0,1.0,1.0
BAL_J__perm_C_cross_p07,0.9827124189022469,0.9005507657917443,0.9528599678123223,1.0,1.0,1.0
BAL_J__perm_S_cross_p07,0.9819970352675046,0.8987600824212705,0.950852903448288,1.0,1.0,1.0
A1_J__perm_C_within_p08,0.9812784023298351,0.8779485801371354,0.9467349179202879,1.0,1.0,1.0
TRI_J__perm_C_within_p08,0.9817924710101246,0.8849939664717555,0.9498436963099876,1.0,1.0,1.0
TRI_J__perm_S_within_p08,0.9742848017656829,0.8609865979560283,0.9318504495471273,1.0,1.0,1.0
BAL_J__perm_C_within_p08,0.9850537865101421,0.9003181836270693,0.9573266666707337,1.0,1.0,1.0
BAL_J__perm_S_within_p08,0.9813541628299847,0.890462883679328,0.9472529934536971,1.0,1.0,1.0
A1_J__perm_C_cross_p08,0.977173996105486,0.8708876973448558,0.9439515687694169,1.0,1.0,1.0
TRI_J__perm_C_cross_p08,0.9776084633791751,0.8795583234728673,0.9459234331233762,1.0,1.0,1.0
TRI_J__perm_S_cross_p08,0.9725300312185889,0.8585784403729402,0.9320724844579545,1.0,1.0,1.0
BAL_J__perm_C_cross_p08,0.9817007834695483,0.8944463371368683,0.9525454748008676,1.0,1.0,1.0
BAL_J__perm_S_cross_p08,0.9790837336551527,0.8872295560432745,0.9476320858703159,1.0,1.0,1.0
A1_J__perm_C_within_p09,0.9814071423894941,0.8837689909393284,0.9495958600930855,1.0,1.0,1.0
TRI_J__perm_C_within_p09,0.9816720341131898,0.8882530562395127,0.9526071294092464,1.0,1.0,1.0
TRI_J__perm_S_within_p09,0.9712155612825968,0.8638490967130641,0.9322091173476637,1.0,1.0,1.0
BAL_J__perm_C_within_p09,0.9852585149172538,0.9057399958547152,0.958043887902464,1.0,1.0,1.0
BAL_J__perm_S_within_p09,0.9802257602487803,0.8945469941328794,0.9478482109036888,1.0,1.0,1.0
A1_J__perm_C_cross_p09,0.9795192846181676,0.8847079624957676,0.9461347887762863,1.0,1.0,1.0
TRI_J__perm_C_cross_p09,0.9787984286508303,0.8858520963727192,0.9447983776380159,1.0,1.0,1.0
TRI_J__perm_S_cross_p09,0.9761387614753255,0.8756431546366998,0.9370361977357938,1.0,1.0,1.0
BAL_J__perm_C_cross_p09,0.9835298773500708,0.9046092456336332,0.9565488902109257,1.0,1.0,1.0
BAL_J__perm_S_cross_p09,0.9817245212754175,0.8986099983702412,0.9506454392818147,1.0,1.0,1.0
A1_L,0.9811469325670795,0.8850119211090588,0.9467357415360912,1.0,1.0,1.0
TRI_L,0.9812823054283728,0.8905962616727887,0.9471249003237948,1.0,1.0,1.0
BAL_L,0.9863852587659387,0.910928346835003,0.9594240649190912,1.0,1.0,1.0
A1_lambda_0.25,0.9809237199242115,0.8855782301176949,0.9461054180877845,1.0,1.0,1.0
A1_lambda_0.50,0.9805876126544644,0.8857439811851637,0.9482723180054691,1.0,1.0,1.0
A1_lambda_0.75,0.980159507662406,0.8855368853129113,0.946711740004271,1.0,1.0,1.0
TRI_lambda_0.25,0.9807491888381376,0.8900037176750553,0.9467650268364192,1.0,1.0,1.0
TRI_lambda_0.50,0.9801189683372263,0.8890883561909917,0.9461406614834367,1.0,1.0,1.0
TRI_lambda_0.75,0.9794092170836632,0.8878719225070095,0.9454219378853892,1.0,1.0,1.0
BAL_lambda_0.25,0.985877029185434,0.9104094501077953,0.9593582283673993,1.0,1.0,1.0
BAL_lambda_0.50,0.9852647109207091,0.9095280055310647,0.9587725929567535,1.0,1.0,1.0
BAL_lambda_0.75,0.9845692866370381,0.9083320945019584,0.9578488822739945,1.0,1.0,1.0
