method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9138952925370314,0.26786108466003355,0.9321999999999999,0.9688210565638213,0.9004739336492892
S,0.9517068530735991,0.34233502490672213,0.9352,0.9683483057735301,0.9054726368159204
C,0.9759189459432491,0.421287760579553,0.9398,0.973985091427257,0.9166666666666666
A1_J,0.9529950125071006,0.3609050528301088,0.9508,0.9776830638909728,0.9178743961352657
TRI_J,0.9512809176766247,0.35857524260481843,0.957,0.9800436407929718,0.9253731343283582
BAL_J,0.9599622222827736,0.38894450275823633,0.9672,0.9846821704158149,0.9500000000000001
DUP_J,0.9414254679849141,0.3261843296990949,0.9464,0.9754227601125657,0.9142857142857144
DUP_BAL_J,0.9529950125071006,0.3609050528301088,0.9508,0.9776830638909728,0.9178743961352657
DUP_EXPECTED_J,0.9414254679849141,0.3261843296990949,0.9464,0.9754227601125657,0.9142857142857144
A1_L,0.9560357216274786,0.3644171063789927,0.957,0.9804407699412354,0.9282296650717704
DUP_L,0.9414355371065407,0.3207061192783466,0.946,0.975467981323174,0.923076923076923
TRI_L,0.9587327605875055,0.3749430969770837,0.9636,0.9832584045481798,0.9405940594059405
BAL_L,0.9679641454338893,0.4135389458745622,0.971,0.9868213670271127,0.9504950495049505
