dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
mpdd,1,2,bracket_brown,B,1,0.8734205377061357,0.032832193930820576,0.4487179487179487,0.6716084853679897
mpdd,1,2,bracket_brown,S,1,0.9197210293836845,0.04056910892103497,0.46681749622926094,0.6435978253672177
mpdd,1,2,bracket_brown,C,1,0.9192704796451847,0.029793863075120906,0.5852187028657617,0.7469741393868329
mpdd,1,2,bracket_brown,A1_J,1,0.8913087733607796,0.03155937861048701,0.5490196078431373,0.7267021810819793
mpdd,1,2,bracket_brown,TRI_J,1,0.9035710597364168,0.036111538313830786,0.5233785822021116,0.7107385034623038
mpdd,1,2,bracket_brown,BAL_J,1,0.9068093194221948,0.03465061960832754,0.5429864253393666,0.7312088618356275
mpdd,1,2,bracket_brown,DUP_J,1,0.8828746055540134,0.03232461071057874,0.5082956259426847,0.7144690574002323
mpdd,1,2,bracket_brown,DUP_BAL_J,1,0.8913087733607796,0.03155937861048701,0.5490196078431373,0.7267021810819793
mpdd,1,2,bracket_brown,DUP_EXPECTED_J,1,0.8828746055540134,0.03232461071057874,0.5082956259426847,0.7144690574002323
mpdd,1,2,bracket_brown,A1_L,1,0.9022112060439488,0.03280267302138934,0.5331825037707391,0.7288528194503024
mpdd,1,2,bracket_brown,DUP_L,1,0.8914110406244214,0.0338320194282732,0.49245852187028655,0.7030257819497869
mpdd,1,2,bracket_brown,TRI_L,1,0.9135435489519392,0.03733855246873678,0.5384615384615384,0.7261475305315686
mpdd,1,2,bracket_brown,BAL_L,1,0.9187545029138939,0.03588192059382757,0.5633484162895926,0.7476016189815419
