method,pixel_auroc,pixel_ap,pixel_aupro,image_auroc,image_ap,image_f1_max
B,0.9607040614141129,0.585642193915132,0.676841310682807,0.9378036929057337,0.9775263257586226,0.9183673469387755
C,0.9493488965162649,0.5019549105449055,0.6125657209127463,0.967930029154519,0.9880357730340796,0.9494949494949495
A1_J,0.9645411449829399,0.6088868169873489,0.6736675579297339,0.9368318756073858,0.9774027340477968,0.923076923076923
DUP_J,0.9633338975367369,0.6017918411470247,0.6706812086604043,0.9310009718172984,0.9756889725788049,0.9183673469387755
DUP_BAL_J,0.9645411449829399,0.6088868169873489,0.6736675579297339,0.9368318756073858,0.9774027340477968,0.923076923076923
DUP_EXPECTED_J,0.9633338975367369,0.6017918411470247,0.6706812086604043,0.9310009718172984,0.9756889725788049,0.9183673469387755
A1_L,0.9655779346426776,0.6117879659279845,0.679772392831506,0.944606413994169,0.9798294241890849,0.9263157894736843
DUP_L,0.9641313344506197,0.6039421646027492,0.6696054843971608,0.9407191448007776,0.9783909985171237,0.9263157894736843
DUP_BAL_L,0.9655779346426776,0.6117879659279845,0.679772392831506,0.944606413994169,0.9798294241890849,0.9263157894736843
A1_lambda_0.25,0.9654357723928243,0.6114921775159414,0.6763868626073941,0.9387755102040817,0.978105079685955,0.9263157894736843
A1_lambda_0.50,0.9652089884634304,0.6108973852454276,0.6699641868464118,0.9387755102040817,0.9780513616978922,0.9263157894736843
A1_lambda_0.75,0.9649082268378966,0.6100436028064484,0.6794752418257081,0.9387755102040817,0.9781106328731781,0.923076923076923
