method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9867386851411557,0.8065363803054802,1.0,0.9999999999999998,1.0
S,0.9906604122184781,0.8445261969772211,1.0,0.9999999999999998,1.0
C,0.9600557216136664,0.6933403253784209,0.9738095238095237,0.99243296326639,0.9606299212598425
A1_J,0.9883277167352527,0.8222478613109221,1.0,0.9999999999999998,1.0
TRI_J,0.9902036500938822,0.8407667144731701,1.0,0.9999999999999998,1.0
BAL_J,0.990152812084724,0.8407166416939782,1.0,0.9999999999999998,1.0
DUP_J,0.9880164048128437,0.8175575742298812,1.0,0.9999999999999998,1.0
DUP_BAL_J,0.9883277167352527,0.8222478613109221,1.0,0.9999999999999998,1.0
DUP_EXPECTED_J,0.9880164048128437,0.8175575742298812,1.0,0.9999999999999998,1.0
A1_L,0.988304967920092,0.8185205841455437,1.0,0.9999999999999998,1.0
DUP_L,0.9878653823597955,0.8148164001355832,1.0,0.9999999999999998,1.0
TRI_L,0.9903099261277291,0.8382580276726684,1.0,0.9999999999999998,1.0
BAL_L,0.9903184756967426,0.8383193260941894,1.0,0.9999999999999998,1.0
