method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9436609407169428,0.5871747874914072,0.9156671664167916,0.9550249656110962,0.8901098901098902
S,0.9653064918926512,0.6466186327010697,0.9006746626686657,0.9433412905363312,0.8736842105263158
C,0.9278984668542638,0.4062811884165951,0.9091079460269864,0.9478220746079982,0.857142857142857
A1_J,0.9675788256666017,0.6256783994278357,0.9349700149925038,0.9659906580179872,0.9101123595505618
TRI_J,0.9702932008204592,0.6517084455534699,0.9250374812593702,0.9607004666127708,0.8876404494382023
BAL_J,0.9743484717877204,0.6555192518874172,0.9366566716641679,0.9657803470510706,0.9005235602094241
DUP_J,0.960945735628016,0.6160665628877537,0.9257871064467766,0.9606792792231302,0.8999999999999999
DUP_BAL_J,0.9675788256666017,0.6256783994278357,0.9349700149925038,0.9659906580179872,0.9101123595505618
DUP_EXPECTED_J,0.960945735628016,0.6160665628877537,0.9257871064467766,0.9606792792231302,0.8999999999999999
A1_L,0.9652772673006191,0.6097200985470713,0.9424662668665666,0.968266752266589,0.9050279329608939
DUP_L,0.9581744137388969,0.6033021903521303,0.9302848575712145,0.9626535332098995,0.903954802259887
TRI_L,0.9696794078216169,0.6457762021988369,0.9239130434782609,0.9604170245107185,0.8901098901098902
BAL_L,0.9737262881427629,0.6471174160240394,0.9362818590704647,0.9657407197658149,0.8924731182795699
