method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9733520932554254,0.2095452524239252,0.8324468085106382,0.8993172789538112,0.8076923076923077
S,0.9762519210976431,0.15317406034748934,0.7579787234042554,0.8498721862069164,0.7741935483870968
C,0.965652322357757,0.05464342338283937,0.5518617021276595,0.6285772117545725,0.7863247863247863
A1_J,0.9764248309199803,0.2509536549253304,0.8277925531914894,0.8929732104587922,0.8035714285714286
TRI_J,0.9777113373773063,0.2337197766895392,0.8138297872340426,0.8873804025525727,0.7835051546391754
BAL_J,0.9782480105566748,0.24007786835249317,0.802526595744681,0.8724604492238573,0.7899159663865547
DUP_J,0.9750963341386105,0.24342469410185874,0.8417553191489362,0.9046030698082662,0.8073394495412844
DUP_BAL_J,0.9764248309199803,0.2509536549253304,0.8277925531914894,0.8929732104587922,0.8035714285714286
DUP_EXPECTED_J,0.9750963341386105,0.24342469410185874,0.8417553191489362,0.9046030698082662,0.8073394495412844
A1_L,0.9792127949092415,0.22379403619252533,0.8184840425531915,0.8848595340267138,0.8035714285714286
DUP_L,0.977232637497558,0.22342089424610329,0.8344414893617021,0.8983721720268103,0.8148148148148149
TRI_L,0.9802818802728964,0.20916777213354792,0.8071808510638299,0.8806095285468859,0.7889908256880733
BAL_L,0.9810453792920528,0.21037664380054483,0.7925531914893617,0.8625742286300486,0.793103448275862
