dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
mvtec,0,2,pill,B,1,0.9301407120985569,0.5708370790673519,0.9198036006546645,0.9850126288206008
mvtec,0,2,pill,S,1,0.9678187125926278,0.6939885496327443,0.9222585924713584,0.9828466640485114
mvtec,0,2,pill,C,1,0.9712181634316224,0.6681887254863643,0.923076923076923,0.9775966854523814
mvtec,0,2,pill,A1_J,1,0.9536377474544524,0.653493893765629,0.947354064375341,0.9905381546562065
mvtec,0,2,pill,TRI_J,1,0.9583396547117727,0.6773400627371424,0.9478996181123841,0.9902813785634424
mvtec,0,2,pill,BAL_J,1,0.9626764040785006,0.6992352010845421,0.9549918166939443,0.9915613373753978
mvtec,0,2,pill,DUP_J,1,0.9461331165977496,0.6224730183365941,0.9345335515548281,0.9881412779740162
mvtec,0,2,pill,DUP_BAL_J,1,0.9536377474544524,0.653493893765629,0.947354064375341,0.9905381546562065
mvtec,0,2,pill,DUP_EXPECTED_J,1,0.9461331165977496,0.6224730183365941,0.9345335515548281,0.9881412779740162
mvtec,0,2,pill,A1_L,1,0.9591612809587368,0.6583015974322426,0.9500818330605564,0.9908730804483736
mvtec,0,2,pill,DUP_L,1,0.9491100488396874,0.6236181124731208,0.9402618657937806,0.9890434218353858
mvtec,0,2,pill,TRI_L,1,0.9658158224855179,0.6876257535810384,0.9517184942716858,0.9906397627077446
mvtec,0,2,pill,BAL_L,1,0.9713609854498755,0.7114613121134459,0.9569012547735952,0.9913106454937677
