dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
mvtec,0,2,cable,B,1,0.9094108432103054,0.5873760723677929,0.8967391304347826,0.9470545341902382
mvtec,0,2,cable,S,1,0.939548798056039,0.6399055498028309,0.9087331334332833,0.9535619208030037
mvtec,0,2,cable,C,1,0.9159735247331755,0.38254907360511636,0.8931784107946028,0.922075823253248
mvtec,0,2,cable,A1_J,1,0.9519303442607787,0.6207344816429214,0.9372188905547227,0.9671176579493836
mvtec,0,2,cable,TRI_J,1,0.9501935106969052,0.6432238379961183,0.9226011994002998,0.959658794187114
mvtec,0,2,cable,BAL_J,1,0.9604751967157908,0.6421298329954269,0.9344077961019491,0.9648030857178528
mvtec,0,2,cable,DUP_J,1,0.9380667833755761,0.6155651561133129,0.9201649175412293,0.9597561793076035
mvtec,0,2,cable,DUP_BAL_J,1,0.9519303442607787,0.6207344816429214,0.9372188905547227,0.9671176579493836
mvtec,0,2,cable,DUP_EXPECTED_J,1,0.9380667833755761,0.6155651561133129,0.9201649175412293,0.9597561793076035
mvtec,0,2,cable,A1_L,1,0.9464250057941783,0.6051596683402487,0.9218515742128934,0.958159232727267
mvtec,0,2,cable,DUP_L,1,0.9326524473132471,0.6017405632854764,0.9115442278860569,0.9538386822405984
mvtec,0,2,cable,TRI_L,1,0.9479080622620293,0.6385477247889768,0.9177286356821589,0.9575979603366245
mvtec,0,2,cable,BAL_L,1,0.9580618282969287,0.6365015601855433,0.9241004497751124,0.959412882732734
