dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
mvtec,0,2,capsule,B,1,0.9741980847152262,0.49932830980152465,0.9002792181890705,0.9710394138573606
mvtec,0,2,capsule,S,1,0.9845375917401051,0.4879653940286538,0.8871160749900279,0.9737237951630462
mvtec,0,2,capsule,C,1,0.9796477149755396,0.40480413029503914,0.9405664140406861,0.987723212902621
mvtec,0,2,capsule,A1_J,1,0.9808872088780322,0.5118691819455273,0.9285999202233746,0.9817423711575148
mvtec,0,2,capsule,TRI_J,1,0.9825644890426214,0.5178396747120221,0.932189868368568,0.9831494165052939
mvtec,0,2,capsule,BAL_J,1,0.9832057328919187,0.5154665077850659,0.939369764658955,0.9862135519833176
mvtec,0,2,capsule,DUP_J,1,0.9795968931615158,0.5114694063622294,0.9178300757877942,0.9772900456165621
mvtec,0,2,capsule,DUP_BAL_J,1,0.9808872088780322,0.5118691819455273,0.9285999202233746,0.9817423711575148
mvtec,0,2,capsule,DUP_EXPECTED_J,1,0.9795968931615158,0.5114694063622294,0.9178300757877942,0.9772900456165621
mvtec,0,2,capsule,A1_L,1,0.9827562808118157,0.5190116469517769,0.9329876346230553,0.9831241745069392
mvtec,0,2,capsule,DUP_L,1,0.9800361481606773,0.5134727028822097,0.9198244914240128,0.9783247571386612
mvtec,0,2,capsule,TRI_L,1,0.9851493123100925,0.5229144983167338,0.9254088552054248,0.9818806429996114
mvtec,0,2,capsule,BAL_L,1,0.9863473705295374,0.52446103019127,0.9417630634224172,0.986355072398055
