method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9136314639724094,0.5941006513249921,0.8982383808095953,0.9505896919562657,0.8771929824561402
S,0.9419064707270377,0.6354166754772964,0.904047976011994,0.9524584319864653,0.8965517241379309
C,0.9240148857825767,0.3965675741731685,0.9175412293853074,0.947818871205363,0.8855721393034827
A1_J,0.9522470401408198,0.6192453930937638,0.9409670164917542,0.9674676853616898,0.8926553672316385
TRI_J,0.9515459901810613,0.6383900799045648,0.9300974512743628,0.9630194370615992,0.8926553672316385
BAL_J,0.960488254891499,0.6359158886590263,0.9402173913043478,0.9667927854869124,0.8969072164948452
DUP_J,0.9401541932547329,0.6171064701779572,0.9235382308845577,0.9611124006691883,0.885057471264368
DUP_BAL_J,0.9522470401408198,0.6192453930937638,0.9409670164917542,0.9674676853616898,0.8926553672316385
DUP_EXPECTED_J,0.9401541932547329,0.6171064701779572,0.9235382308845577,0.9611124006691883,0.885057471264368
A1_L,0.9471567572233579,0.6069470040020787,0.9224137931034482,0.9597024210817872,0.8965517241379309
DUP_L,0.9344011378643362,0.6053079723308356,0.9107946026986505,0.955460562595358,0.88268156424581
TRI_L,0.9494564187923366,0.6351676163133424,0.9196026986506747,0.9588898468925023,0.8965517241379309
BAL_L,0.9590181983626204,0.6326575913109722,0.9261619190404797,0.961759699950012,0.8926553672316385
