method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9634081229886131,0.7646832922193278,0.9995112414467253,0.9998856097002974,0.9946524064171123
S,0.9668127555239752,0.726889450249517,0.998533724340176,0.9996531123520238,0.9946524064171123
C,0.9624153573393794,0.7714158355377612,0.9819159335288368,0.995915836831472,0.972972972972973
A1_J,0.9713213823015389,0.8035601778208644,1.0,1.0,1.0
TRI_J,0.9696763957993995,0.7801534695993642,1.0,1.0,1.0
BAL_J,0.9720961656868143,0.793664255730204,1.0,1.0,1.0
DUP_J,0.9685931281955471,0.7906978898689203,1.0,1.0,1.0
DUP_BAL_J,0.9713213823015389,0.8035601778208644,1.0,1.0,1.0
DUP_EXPECTED_J,0.9685931281955471,0.7906978898689203,1.0,1.0,1.0
A1_L,0.9751624486173532,0.8135121555913521,1.0,1.0,1.0
DUP_L,0.9711833738276044,0.796264433912784,1.0,1.0,1.0
TRI_L,0.9749262113196464,0.7954980545862111,1.0,1.0,1.0
BAL_L,0.9777426624403148,0.8108585104807035,1.0,1.0,1.0
