method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.962156205649453,0.8273621229518764,1.0,1.0,1.0
S,0.9766357392717872,0.8811215357036943,1.0,1.0,1.0
C,0.990836768682746,0.9393122636832154,1.0,1.0,1.0
A1_J,0.9826483041558789,0.8885373135816871,1.0,1.0,1.0
TRI_J,0.9813217555614206,0.8915789640121851,1.0,1.0,1.0
BAL_J,0.9856268424120849,0.9081779746955534,1.0,1.0,1.0
DUP_J,0.977202512942348,0.8677640817329191,1.0,1.0,1.0
DUP_BAL_J,0.9826483041558789,0.8885373135816871,1.0,1.0,1.0
DUP_EXPECTED_J,0.977202512942348,0.8677640817329191,1.0,1.0,1.0
A1_L,0.9841573133274817,0.889780855901337,1.0,1.0,1.0
DUP_L,0.977773859184862,0.8675410665629136,1.0,1.0,1.0
TRI_L,0.9836838962088421,0.8960981400576982,1.0,1.0,1.0
BAL_L,0.9879974498528299,0.9128215135916982,1.0,1.0,1.0
