method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.916773584627941,0.48813737477457353,0.905,0.8660754007383256,0.7878787878787878
S,0.9351498779560341,0.5642815641171899,0.9033333333333333,0.8588267533547782,0.8333333333333334
C,0.892141426280147,0.417440547113507,0.9208333333333333,0.8845780889373209,0.8275862068965516
A1_J,0.9231965935519446,0.4996618073733229,0.9349999999999999,0.9096247367373298,0.8536585365853658
TRI_J,0.9245399060178343,0.5256018423310174,0.94625,0.9132283405796557,0.8791208791208792
BAL_J,0.925759187066162,0.5231152495525582,0.9537500000000001,0.926252202933709,0.8941176470588236
DUP_J,0.9216786066022923,0.4981547840891683,0.9216666666666667,0.8945644927584391,0.8181818181818182
DUP_BAL_J,0.9231965935519446,0.4996618073733229,0.9349999999999999,0.9096247367373298,0.8536585365853658
DUP_EXPECTED_J,0.9216786066022923,0.4981547840891683,0.9216666666666667,0.8945644927584391,0.8181818181818182
A1_L,0.9314091009681651,0.509727302400616,0.9291666666666667,0.9007023567368793,0.823529411764706
DUP_L,0.9260959766858985,0.5026062393937509,0.9191666666666666,0.8865289811964688,0.8089887640449438
TRI_L,0.9387784308287028,0.5511692402393374,0.9433333333333332,0.9080336786238099,0.8636363636363635
BAL_L,0.9416709138151231,0.5517161427365033,0.9500000000000001,0.920503065366832,0.891566265060241
