method,pixel_auroc,pixel_ap,pixel_aupro,image_auroc,image_ap,image_f1_max
B,0.9575287051281138,0.5234099576936679,0.6209005103277532,0.8891666666666667,0.9825713021255968,0.9476190476190477
C,0.9403254727782278,0.5076306474180342,0.5921045953913039,0.8038333333333334,0.9677861048834169,0.9324009324009325
A1_J,0.9608948000577613,0.5680662836974055,0.62444608546668,0.8881666666666667,0.9822866157268023,0.9397590361445783
DUP_J,0.9594891511492948,0.5473540011450365,0.6211695145131692,0.8909999999999999,0.9827546067144969,0.9451073985680191
DUP_BAL_J,0.9608948000577613,0.5680662836974055,0.62444608546668,0.8881666666666667,0.9822866157268023,0.9397590361445783
DUP_EXPECTED_J,0.9594891511492948,0.5473540011450365,0.6211695145131692,0.8909999999999999,0.9827546067144969,0.9451073985680191
A1_L,0.9613344856480643,0.5759441129902307,0.6293907626504196,0.8948333333333333,0.9835229172120915,0.9456264775413712
DUP_L,0.9599493192379518,0.5547017970912866,0.6234312322440825,0.8936666666666665,0.9833678450284501,0.9456264775413712
DUP_BAL_L,0.9613344856480643,0.5759441129902307,0.6293907626504196,0.8948333333333333,0.9835229172120915,0.9456264775413712
A1_lambda_0.25,0.9612601216529427,0.5741851016917093,0.6254896960678181,0.8925000000000002,0.9831643349374642,0.9453681710213777
A1_lambda_0.50,0.9611612310420963,0.5722708042067287,0.6280326606819593,0.8916666666666667,0.982999469781306,0.9451073985680191
A1_lambda_0.75,0.9610394815974708,0.5702341214681103,0.6256304579701788,0.8911666666666667,0.9828941072222126,0.9433962264150945
