method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9970182836444424,0.747619068772809,0.9764634146341463,0.8892898099434638,0.868421052631579
S,0.9974728972818947,0.7153719303136589,0.9918292682926829,0.9284146125101245,0.868421052631579
C,0.9860771810817985,0.3063004675047049,0.9043902439024389,0.4765443714498639,0.5172413793103448
A1_J,0.9977242585917849,0.7637628154918866,0.9808536585365853,0.8465653031787417,0.7708333333333333
TRI_J,0.9979871199073511,0.7700325867355597,0.9917682926829268,0.9235284894572982,0.860759493670886
BAL_J,0.9979447833418186,0.7610544335099142,0.9851219512195123,0.8699050474931441,0.7741935483870966
DUP_J,0.997545099696439,0.7643048276588982,0.9863414634146342,0.8986165445064338,0.8421052631578947
DUP_BAL_J,0.9977242585917849,0.7637628154918866,0.9808536585365853,0.8465653031787417,0.7708333333333333
DUP_EXPECTED_J,0.997545099696439,0.7643048276588982,0.9863414634146342,0.8986165445064338,0.8421052631578947
A1_L,0.9981048293837879,0.7790444492222672,0.9860365853658537,0.8910710522349958,0.8461538461538461
DUP_L,0.9978614817402017,0.7723089308015226,0.9801219512195123,0.8936866024110649,0.8648648648648648
TRI_L,0.9982526314814475,0.776611289254184,0.9923780487804877,0.9287214963051781,0.8536585365853658
BAL_L,0.9982339891383599,0.7728465692992137,0.9878048780487805,0.898785222978089,0.8378378378378378
