method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9964295824290967,0.7441342730846132,0.9955940204563336,0.939929750844092,0.923076923076923
S,0.9973515817715148,0.7132795785629714,0.9963808025177026,0.954046315284521,0.9523809523809523
C,0.9858864044212547,0.3165495507066599,0.9284028324154209,0.4498062406382363,0.5434782608695652
A1_J,0.9973773712113639,0.756595678417082,0.9896144767899292,0.8794642249038295,0.7868852459016393
DUP_J,0.9970763361855723,0.7586734356493847,0.995200629425649,0.9327748500021698,0.909090909090909
TRI_J,0.9976836120959286,0.7647643070812371,0.9939417781274588,0.9244215754331653,0.90625
BAL_J,0.9976877311812496,0.7542601242845518,0.9896931549960661,0.8838723803403428,0.8275862068965517
DUP_BAL_J,0.9973773712113639,0.756595678417082,0.9896144767899292,0.8794642249038295,0.7868852459016393
DUP_EXPECTED_J,0.9970763361855723,0.7586734356493847,0.995200629425649,0.9327748500021698,0.909090909090909
A1_L,0.9979069849612602,0.7744247144883428,0.9951219512195122,0.9341946104333063,0.90625
DUP_L,0.9975337597633355,0.7680372182077873,0.9959874114870181,0.9431782161193363,0.9374999999999999
TRI_L,0.9980923570102651,0.7729316258096613,0.9960660896931549,0.952119111325972,0.9374999999999999
BAL_L,0.998124441953983,0.7687427129218374,0.994571203776554,0.9400736412919213,0.9206349206349206
