seed,shot,category,method,pixel_auroc,pixel_ap,pixel_aupro,image_auroc,image_ap,image_f1_max
0,2,bracket_black,BAL_J__perm_S_within_p03,0.9519462120500669,0.014565024340277354,0.8578572390595557,0.4767287234042553,0.5698896369479481,0.7580645161290321
0,2,bracket_black,A1_J__perm_C_within_p04,0.9581412914733176,0.01686550208668083,0.8757014368117273,0.45345744680851063,0.5500340644579336,0.7580645161290321
0,2,bracket_black,TRI_J__perm_C_within_p04,0.9515337103787722,0.019894397138602055,0.8558324718299339,0.4773936170212766,0.5751126718164843,0.7519999999999999
0,2,bracket_black,TRI_J__perm_S_within_p04,0.9557840529729625,0.02086461656360552,0.8651903523339242,0.4780585106382978,0.5714608097392698,0.7519999999999999
0,2,bracket_black,BAL_J__perm_C_within_p04,0.9523287000189521,0.013870646556136366,0.8556529117693417,0.4607712765957447,0.5485094358419955,0.7521367521367521
0,2,bracket_black,BAL_J__perm_S_within_p04,0.9534643655527713,0.014150174570417,0.860068923065906,0.4474734042553191,0.5427055177132778,0.7519999999999999
0,2,bracket_black,A1_J__perm_C_within_p05,0.9490617305805743,0.015784041509110818,0.8540321996896596,0.4561170212765957,0.5562302041881662,0.7519999999999999
0,2,bracket_black,TRI_J__perm_C_within_p05,0.9465988160069729,0.019512833439345536,0.8450007216463986,0.47473404255319146,0.5733156374381951,0.7519999999999999
0,2,bracket_black,TRI_J__perm_S_within_p05,0.9415364567683513,0.017353357084188274,0.8298778518708612,0.45345744680851063,0.5524907926343352,0.7460317460317459
0,2,bracket_black,BAL_J__perm_C_within_p05,0.9447452152420446,0.01321435331344135,0.8400917996384777,0.461436170212766,0.5527061992572341,0.7519999999999999
0,2,bracket_black,BAL_J__perm_S_within_p05,0.9410137379234742,0.01288839601877791,0.8252229166840953,0.44481382978723405,0.5533882436019297,0.7479674796747967
0,2,bracket_black,A1_J__perm_C_within_p06,0.9511548892423082,0.014260639110915236,0.852821391448782,0.45678191489361697,0.5598483272778851,0.7580645161290321
0,2,bracket_black,TRI_J__perm_C_within_p06,0.9477633748221841,0.01823785702449075,0.8468168057859639,0.4707446808510638,0.5800325992671456,0.7519999999999999
0,2,bracket_black,TRI_J__perm_S_within_p06,0.9383428664185851,0.015266616910056253,0.8148038237367146,0.48470744680851063,0.5632240591072004,0.7603305785123967
0,2,bracket_black,BAL_J__perm_C_within_p06,0.9445025167711748,0.012226842953826974,0.836100126538834,0.45345744680851063,0.5563565836573798,0.7519999999999999
0,2,bracket_black,BAL_J__perm_S_within_p06,0.9377772065894066,0.01087726125635637,0.810529226082002,0.47140957446808507,0.5516627886269344,0.773109243697479
0,2,bracket_black,A1_J__perm_C_within_p07,0.9458671980585888,0.01418275408001845,0.8438880841612196,0.44015957446808507,0.5539588488288336,0.7519999999999999
0,2,bracket_black,TRI_J__perm_C_within_p07,0.9430719598207516,0.018422012692398015,0.8357222529396081,0.4773936170212766,0.5805476746811182,0.7519999999999999
0,2,bracket_black,TRI_J__perm_S_within_p07,0.9393439456216901,0.027663322443768033,0.8314279344269361,0.4767287234042553,0.5716168787182394,0.7666666666666666
0,2,bracket_black,BAL_J__perm_C_within_p07,0.9415776152646702,0.01226174926868772,0.8292102115637174,0.43351063829787234,0.5407228438511085,0.7519999999999999
0,2,bracket_black,BAL_J__perm_S_within_p07,0.9406541846332966,0.01608155046001755,0.8307118384501399,0.4414893617021276,0.5434911284236467,0.773109243697479
0,2,bracket_black,A1_J__perm_C_within_p08,0.9596684847365045,0.015109301360646856,0.8772814446285735,0.46143617021276595,0.5624556780709747,0.7704918032786886
0,2,bracket_black,TRI_J__perm_C_within_p08,0.952770977727592,0.018301528217772478,0.8579536165692808,0.47273936170212766,0.581428292543961,0.7519999999999999
0,2,bracket_black,TRI_J__perm_S_within_p08,0.9589898491213895,0.028235925084067463,0.8790041440228537,0.5006648936170213,0.6019064698978254,0.7519999999999999
0,2,bracket_black,BAL_J__perm_C_within_p08,0.9559782507946332,0.013562702457462753,0.8699763293642829,0.4587765957446809,0.5584330663535212,0.7603305785123967
0,2,bracket_black,BAL_J__perm_S_within_p08,0.9568337261936847,0.016740827436307813,0.8705929357565179,0.47007978723404253,0.5651829132666153,0.7519999999999999
0,2,bracket_black,A1_J__perm_C_within_p09,0.9585957240523904,0.014327810484077518,0.8753934705613551,0.47007978723404253,0.5650720783707036,0.7704918032786886
0,2,bracket_black,TRI_J__perm_C_within_p09,0.9524588725699001,0.017869425572913482,0.8587752826189423,0.47340425531914887,0.5800271231809575,0.7519999999999999
0,2,bracket_black,TRI_J__perm_S_within_p09,0.9588703205701082,0.02184137372203137,0.8762965912456443,0.49534574468085113,0.5844646791596549,0.7519999999999999
0,2,bracket_black,BAL_J__perm_C_within_p09,0.9528582432463907,0.0129997016901952,0.8601898741612395,0.45079787234042556,0.5529151730534358,0.7563025210084033
0,2,bracket_black,BAL_J__perm_S_within_p09,0.9564827797740512,0.015160684038954842,0.8701336619138976,0.4680851063829787,0.5568525397497949,0.7519999999999999
0,2,bracket_black,A1_L,0.9487041295391396,0.014433728233691491,0.8426748976457512,0.45279255319148937,0.5603113531911076,0.7460317460317459
0,2,bracket_black,TRI_L,0.9466914968940232,0.018444164487841246,0.8459575402636551,0.4753989361702127,0.5793580740287998,0.7460317460317459
0,2,bracket_black,BAL_L,0.9458136215626587,0.012632746575607878,0.83636996461575,0.4541223404255319,0.5580177388137727,0.7460317460317459
0,2,bracket_black,A1_lambda_0.25,0.949118625899367,0.014506266565476374,0.8452337652691593,0.4541223404255319,0.5612268483717929,0.7460317460317459
0,2,bracket_black,A1_lambda_0.50,0.9494439893724331,0.01457464451068918,0.8473613641305442,0.45478723404255317,0.5610863803803703,0.7460317460317459
0,2,bracket_black,A1_lambda_0.75,0.9496770369440837,0.014614715619166793,0.8458588474593739,0.4601063829787234,0.5624731948843869,0.7519999999999999
0,2,bracket_black,TRI_lambda_0.25,0.9465803969644875,0.0183502984760945,0.842324706513331,0.47938829787234044,0.5789980376740255,0.7460317460317459
0,2,bracket_black,TRI_lambda_0.50,0.9463923020421473,0.018280885701258527,0.8392703715727657,0.4793882978723404,0.5770319633434703,0.7460317460317459
0,2,bracket_black,TRI_lambda_0.75,0.9461422614183973,0.018179751745388405,0.8441729804212013,0.48005319148936176,0.5784708086875461,0.7460317460317459
0,2,bracket_black,BAL_lambda_0.25,0.9459588179408875,0.01275638232991875,0.8340906931690331,0.4607712765957447,0.5590021321751413,0.7519999999999999
0,2,bracket_black,BAL_lambda_0.50,0.9459881780643702,0.012855563433283774,0.8353906359271198,0.46542553191489366,0.5616479202450468,0.7519999999999999
0,2,bracket_black,BAL_lambda_0.75,0.945926588860557,0.012947913695261262,0.8369975856592025,0.47140957446808507,0.5604685947217802,0.7519999999999999
0,2,bracket_brown,B,0.8817220715124212,0.037683947000412124,0.7502920842089608,0.45248868778280543,0.6526055952335706,0.8095238095238095
0,2,bracket_brown,S,0.9268723573188242,0.04330864981732668,0.7912353356051693,0.4660633484162896,0.6793357099056567,0.8095238095238095
0,2,bracket_brown,C,0.9249674471291033,0.02872429392249899,0.7869469630754049,0.6176470588235294,0.7313922613207775,0.8095238095238095
0,2,bracket_brown,A1_J,0.9039260470367483,0.03336958319325254,0.7832890986845835,0.5708898944193062,0.7598400574200707,0.8160000000000001
0,2,bracket_brown,TRI_J,0.9152140793935396,0.03730236593058412,0.795007802196152,0.5407239819004525,0.7379669213664904,0.8160000000000001
0,2,bracket_brown,BAL_J,0.9188949912164149,0.03529768097625927,0.8008618371883619,0.5761689291101055,0.7542956958361293,0.8160000000000001
0,2,bracket_brown,DUP_J,0.8951119726215568,0.03532162403908852,0.7730745533307944,0.5150829562594268,0.7149788611545356,0.8160000000000001
0,2,bracket_brown,DUP_BAL_J,0.9039260470367483,0.03336958319325254,0.7832890986845835,0.5708898944193062,0.7598400574200707,0.8160000000000001
0,2,bracket_brown,DUP_EXPECTED_J,0.8951119726215568,0.03532162403908852,0.7730745533307944,0.5150829562594268,0.7149788611545356,0.8160000000000001
0,2,bracket_brown,A1_J__perm_C_within_p00,0.9422015682551246,0.04682942921907654,0.8567444476067786,0.5784313725490196,0.7517479637001806,0.8095238095238095
0,2,bracket_brown,TRI_J__perm_C_within_p00,0.9459224792130424,0.04985612261546675,0.8598246477669582,0.5233785822021116,0.7252929011709612,0.8031496062992126
0,2,bracket_brown,TRI_J__perm_S_within_p00,0.9505506860898348,0.061391324154204834,0.8878979243271046,0.40874811463046756,0.6472073938170521,0.8031496062992126
0,2,bracket_brown,BAL_J__perm_C_within_p00,0.9472344680012657,0.04810095174281191,0.8621556059220161,0.5188536953242836,0.7255629202120363,0.8064516129032259
0,2,bracket_brown,BAL_J__perm_S_within_p00,0.9493304093317394,0.05476655664131216,0.8877592081338328,0.4132730015082956,0.6655668937482132,0.8031496062992126
0,2,bracket_brown,A1_J__perm_C_cross_p00,0.9190087980976397,0.03733716307439813,0.8009163518600246,0.5904977375565611,0.7591347241741205,0.8160000000000001
0,2,bracket_brown,TRI_J__perm_C_cross_p00,0.9277912221009703,0.041213403728087676,0.8160789165795003,0.548265460030166,0.7427267447889466,0.8160000000000001
0,2,bracket_brown,TRI_J__perm_S_cross_p00,0.9305499098244476,0.040991473555874916,0.8303974412654199,0.5429864253393665,0.7549120048749354,0.8064516129032259
0,2,bracket_brown,BAL_J__perm_C_cross_p00,0.9315334252581329,0.03925186087183906,0.8222225712023357,0.5867269984917043,0.7666999621566565,0.8160000000000001
0,2,bracket_brown,BAL_J__perm_S_cross_p00,0.9303673627709657,0.03809448995282097,0.8280645822356613,0.5723981900452488,0.7635126073760473,0.8130081300813009
0,2,bracket_brown,A1_J__perm_C_within_p01,0.9411122724587335,0.044392182822659755,0.8512785150536174,0.5723981900452488,0.7296770962851774,0.8095238095238095
0,2,bracket_brown,TRI_J__perm_C_within_p01,0.9429732636744392,0.046522425223452346,0.8578435463169678,0.530920060331825,0.7243964934399786,0.8095238095238095
0,2,bracket_brown,TRI_J__perm_S_within_p01,0.9440121315813224,0.052184232426207004,0.8746642086220885,0.526395173453997,0.6630642652103838,0.8130081300813009
0,2,bracket_brown,BAL_J__perm_C_within_p01,0.9440530058166026,0.04460577283948063,0.8517299786607322,0.555052790346908,0.7297187795605513,0.8095238095238095
0,2,bracket_brown,BAL_J__perm_S_within_p01,0.9456960417835922,0.04919165251591549,0.8728009216629815,0.5671191553544495,0.7100967982525545,0.8130081300813009
0,2,bracket_brown,A1_J__perm_C_within_p02,0.9398604806528664,0.046604378155053555,0.836984874938196,0.5912518853695324,0.740499541136365,0.8160000000000001
0,2,bracket_brown,TRI_J__perm_C_within_p02,0.94072185954751,0.0487335600998961,0.8427579020445011,0.5429864253393666,0.7388494218472389,0.8095238095238095
0,2,bracket_brown,TRI_J__perm_S_within_p02,0.9447789596130411,0.04577785761792424,0.8305442287467311,0.5015082956259427,0.6813169012290489,0.8031496062992126
0,2,bracket_brown,BAL_J__perm_C_within_p02,0.943508800234867,0.04763509030789434,0.8430995147025026,0.5520361990950227,0.748453714904418,0.8095238095238095
0,2,bracket_brown,BAL_J__perm_S_within_p02,0.9430038140147596,0.042252496683928116,0.8360526056009995,0.5060331825037707,0.7168479572707329,0.8031496062992126
0,2,bracket_brown,A1_J__perm_C_within_p03,0.925062968419089,0.03142092548482699,0.8174091106828452,0.557315233785822,0.7417079115610254,0.8095238095238095
0,2,bracket_brown,TRI_J__perm_C_within_p03,0.930042578564488,0.036136639194192986,0.8104561661541841,0.524132730015083,0.7363708347188691,0.8095238095238095
0,2,bracket_brown,TRI_J__perm_S_within_p03,0.9376586007171606,0.03953967503507857,0.8512684844632763,0.5007541478129713,0.7060296075006397,0.8
0,2,bracket_brown,BAL_J__perm_C_within_p03,0.9289404860953416,0.03300570802206674,0.8186159197831172,0.528657616892911,0.7197386897192659,0.8095238095238095
0,2,bracket_brown,BAL_J__perm_S_within_p03,0.9367324968160556,0.037147401982662864,0.8475076012310327,0.5776772247360483,0.7437239511788881,0.796875
0,2,bracket_brown,A1_J__perm_C_within_p04,0.9347707127370375,0.03811371239286205,0.8279218731380672,0.521870286576169,0.7110882674687294,0.796875
0,2,bracket_brown,TRI_J__perm_C_within_p04,0.9375412476781102,0.04092535377991566,0.8340143035960823,0.5467571644042233,0.7342766263235543,0.8095238095238095
0,2,bracket_brown,TRI_J__perm_S_within_p04,0.9460446882004698,0.04482776461689276,0.8501508603179728,0.5361990950226244,0.7130874806325797,0.8067226890756304
0,2,bracket_brown,BAL_J__perm_C_within_p04,0.9402973501381406,0.04006262326957283,0.8387950766460982,0.5542986425339367,0.7462700897455029,0.8064516129032259
0,2,bracket_brown,BAL_J__perm_S_within_p04,0.9472643777453338,0.04506227928369966,0.8566283307344894,0.61236802413273,0.7571383107436421,0.8099173553719008
0,2,bracket_brown,A1_J__perm_C_within_p05,0.9340468237195907,0.03996040276082274,0.8417187901987124,0.5965309200603318,0.7673902121553672,0.8031496062992126
0,2,bracket_brown,TRI_J__perm_C_within_p05,0.9355930095406784,0.04192924315888853,0.844240018529383,0.5535444947209653,0.7509522759291115,0.796875
0,2,bracket_brown,TRI_J__perm_S_within_p05,0.9465451063592062,0.05864695465785502,0.8513409500111412,0.4751131221719457,0.673303372979722,0.8
0,2,bracket_brown,BAL_J__perm_C_within_p05,0.9380340091864019,0.041424876286226736,0.8497163040999929,0.5746606334841629,0.7493576228433286,0.8099173553719008
0,2,bracket_brown,BAL_J__perm_S_within_p05,0.9450499470800766,0.051706893668190104,0.8509679422570546,0.5248868778280543,0.7045057391694406,0.8064516129032259
0,2,bracket_brown,A1_J__perm_C_within_p06,0.9390324146698815,0.043347227889419866,0.868097025299186,0.5897435897435898,0.7441137097562944,0.8031496062992126
0,2,bracket_brown,TRI_J__perm_C_within_p06,0.9436132021717083,0.04670938367427629,0.8643895413572645,0.5580693815987934,0.733351028455154,0.8160000000000001
0,2,bracket_brown,TRI_J__perm_S_within_p06,0.9421267290727147,0.04611723087009681,0.8732506504419354,0.5520361990950227,0.710163219086726,0.8
0,2,bracket_brown,BAL_J__perm_C_within_p06,0.9448476826264702,0.04473438030938417,0.8710329346499546,0.5731523378582203,0.7553713843391083,0.8031496062992126
0,2,bracket_brown,BAL_J__perm_S_within_p06,0.9419783013958161,0.044988067485777196,0.8670575390378122,0.5633484162895928,0.7394213143350095,0.8
0,2,bracket_brown,A1_J__perm_C_within_p07,0.937370208478733,0.04329748154628695,0.8181424525232524,0.5716440422322776,0.7450295451707324,0.8095238095238095
0,2,bracket_brown,TRI_J__perm_C_within_p07,0.9390698342610865,0.043986888770936136,0.8353518035262603,0.5490196078431373,0.7387454954546716,0.8095238095238095
0,2,bracket_brown,TRI_J__perm_S_within_p07,0.9322958148729604,0.03938406436788219,0.8212414749417468,0.44645550527903466,0.6683563327137022,0.796875
0,2,bracket_brown,BAL_J__perm_C_within_p07,0.9415701557889286,0.04482725482930761,0.8341235441575678,0.5392156862745098,0.7260772773700708,0.8031496062992126
0,2,bracket_brown,BAL_J__perm_S_within_p07,0.9355817361905587,0.040442183344417286,0.8214181262911193,0.4660633484162896,0.7049029680528294,0.8031496062992126
0,2,bracket_brown,A1_J__perm_C_within_p08,0.9376603661699273,0.0420150805804403,0.8569363985385503,0.5686274509803921,0.7444045033627248,0.8064516129032259
0,2,bracket_brown,TRI_J__perm_C_within_p08,0.9429016713236298,0.04720524116092786,0.8523144135540247,0.5467571644042233,0.7354448561800464,0.8064516129032259
0,2,bracket_brown,TRI_J__perm_S_within_p08,0.9492633011546965,0.05580013828435127,0.873892607435693,0.43288084464555054,0.6468738613993092,0.796875
0,2,bracket_brown,BAL_J__perm_C_within_p08,0.9448783873962443,0.044998005196906096,0.8594462076571363,0.5444947209653093,0.7414792116765584,0.8196721311475409
0,2,bracket_brown,BAL_J__perm_S_within_p08,0.9472006822685638,0.051053344803972237,0.873591318905114,0.5143288084464555,0.7122083728742913,0.8
0,2,bracket_brown,A1_J__perm_C_within_p09,0.9387121718332643,0.04438427781821881,0.8346969491052704,0.5980392156862746,0.7659519259385988,0.8160000000000001
0,2,bracket_brown,TRI_J__perm_C_within_p09,0.9407385817788474,0.04643972031272266,0.8382411404418578,0.5399698340874812,0.7344182556312088,0.8160000000000001
0,2,bracket_brown,TRI_J__perm_S_within_p09,0.9381791671532624,0.04824189338572165,0.8770183820731451,0.4555052790346908,0.6478485524050664,0.8031496062992126
0,2,bracket_brown,BAL_J__perm_C_within_p09,0.9429228643829783,0.046849277947797294,0.8453221700414576,0.5656108597285068,0.7277715382310513,0.8160000000000001
0,2,bracket_brown,BAL_J__perm_S_within_p09,0.9376414781131653,0.04682317263686441,0.8748863083757433,0.4457013574660634,0.6667912263253971,0.8031496062992126
0,2,bracket_brown,A1_L,0.9123518896184327,0.0390990868766131,0.797008514288901,0.552790346907994,0.7371496498349854,0.8095238095238095
0,2,bracket_brown,TRI_L,0.9233213473580139,0.04145489763783313,0.8097495284493953,0.5444947209653092,0.747203874411268,0.8095238095238095
0,2,bracket_brown,BAL_L,0.9279971070673245,0.04017309650456525,0.8209287136052982,0.5716440422322775,0.7586885658644605,0.8160000000000001
0,2,bracket_brown,A1_lambda_0.25,0.9109132553324272,0.03789041584402391,0.8006358461337472,0.5542986425339367,0.7438579069972087,0.8095238095238095
0,2,bracket_brown,A1_lambda_0.50,0.9090028333457849,0.035769725553942824,0.7921099391231128,0.5588235294117647,0.7476646339492844,0.8095238095238095
0,2,bracket_brown,A1_lambda_0.75,0.9066630803190524,0.034484175786638094,0.7874625595444912,0.5648567119155354,0.7529326700023794,0.8160000000000001
0,2,bracket_brown,TRI_lambda_0.25,0.9219425725974102,0.04053712512314202,0.8047554783839338,0.5429864253393666,0.7450782432813515,0.8160000000000001
0,2,bracket_brown,TRI_lambda_0.50,0.9201107895203532,0.03943613916444115,0.8093335264138869,0.5437405731523378,0.7446292959716713,0.8160000000000001
0,2,bracket_brown,TRI_lambda_0.75,0.9178569068960191,0.038354150744752034,0.8026765896317467,0.5422322775263952,0.7401848574800435,0.8160000000000001
0,2,bracket_brown,BAL_lambda_0.25,0.9265460326308825,0.03904479606149581,0.8219440606858703,0.5716440422322775,0.7621624544995006,0.8160000000000001
0,2,bracket_brown,BAL_lambda_0.50,0.9245057164083212,0.03730201223101655,0.8166843591340475,0.5701357466063348,0.7584486188565832,0.8160000000000001
0,2,bracket_brown,BAL_lambda_0.75,0.9219401226980521,0.036323053455333695,0.810564638405045,0.5716440422322775,0.7523393796613613,0.8160000000000001
0,2,bracket_white,B,0.9941295811574958,0.08935313647194147,0.9795649862015045,0.77,0.7121305306218283,0.7941176470588235
0,2,bracket_white,S,0.9948623018010438,0.1457706569786197,0.9815370281068125,0.7822222222222223,0.8034774456550309,0.767123287671233
0,2,bracket_white,C,0.9912460466525596,0.050945242888093475,0.967525637034999,0.7388888888888889,0.70612586116721,0.7792207792207793
0,2,bracket_white,A1_J,0.9959438899418237,0.10598851655794718,0.9856932146148062,0.8266666666666667,0.8071000882339985,0.8307692307692307
0,2,bracket_white,TRI_J,0.9956606668957011,0.14437489795354133,0.9850193769145588,0.8277777777777777,0.8201869191143311,0.8
0,2,bracket_white,BAL_J,0.996338003896882,0.12774249417456804,0.9873620003455953,0.8577777777777778,0.8599429025339121,0.819672131147541
0,2,bracket_white,DUP_J,0.9952586409917332,0.10061822938074788,0.9838460731334278,0.7966666666666666,0.7518960630688917,0.8
0,2,bracket_white,DUP_BAL_J,0.9959438899418237,0.10598851655794718,0.9856932146148062,0.8266666666666667,0.8071000882339985,0.8307692307692307
0,2,bracket_white,DUP_EXPECTED_J,0.9952586409917332,0.10061822938074788,0.9838460731334278,0.7966666666666666,0.7518960630688917,0.8
0,2,bracket_white,A1_J__perm_C_within_p00,0.9957767500211088,0.09805693449643511,0.9851692857671389,0.8311111111111111,0.808413574408037,0.8484848484848485
0,2,bracket_white,TRI_J__perm_C_within_p00,0.9958881354268515,0.1398808705464369,0.985781937724217,0.8277777777777778,0.8198428706508141,0.8115942028985509
0,2,bracket_white,TRI_J__perm_S_within_p00,0.995453658169934,0.13358330659228368,0.9829707789487475,0.7922222222222223,0.7902772944311042,0.7605633802816902
0,2,bracket_white,BAL_J__perm_C_within_p00,0.9966272845288885,0.12824670017879586,0.988149236330933,0.8622222222222222,0.8574018135593403,0.8405797101449275
0,2,bracket_white,BAL_J__perm_S_within_p00,0.9965573132307195,0.12416302647768192,0.9870350846465528,0.8244444444444444,0.8260399131985865,0.7878787878787877
0,2,bracket_white,A1_J__perm_C_cross_p00,0.9967971441820411,0.12118599659579654,0.9879402704677015,0.8333333333333334,0.8170758424313969,0.8307692307692307
0,2,bracket_white,TRI_J__perm_C_cross_p00,0.996149476989271,0.14300955485670364,0.9856120879305807,0.8277777777777777,0.8246466023663104,0.8064516129032259
0,2,bracket_white,TRI_J__perm_S_cross_p00,0.9981104040768295,0.20145038219545247,0.9924969463193275,0.9044444444444444,0.911039277299133,0.84375
0,2,bracket_white,BAL_J__perm_C_cross_p00,0.9970305466748737,0.14354594375995336,0.9883306328087921,0.8633333333333333,0.8641382730050969,0.8285714285714285
0,2,bracket_white,BAL_J__perm_S_cross_p00,0.998278532991158,0.18819653044021145,0.9932536259984308,0.8988888888888888,0.9030620892102288,0.8333333333333334
0,2,bracket_white,A1_J__perm_C_within_p01,0.9962561028632477,0.09281942917028144,0.9869812507578513,0.8311111111111111,0.8071029647923692,0.8235294117647058
0,2,bracket_white,TRI_J__perm_C_within_p01,0.9958516662873463,0.12420575186280866,0.9855125387846513,0.8311111111111111,0.8121494809355668,0.835820895522388
0,2,bracket_white,TRI_J__perm_S_within_p01,0.9973101846191466,0.19433748359727132,0.9902721777245017,0.8322222222222222,0.8428158737781524,0.7792207792207793
0,2,bracket_white,BAL_J__perm_C_within_p01,0.9969166887850968,0.1254285549585677,0.989369538362571,0.8533333333333334,0.8451235848364521,0.8285714285714285
0,2,bracket_white,BAL_J__perm_S_within_p01,0.9975146590487786,0.17685825645375833,0.9909403946135409,0.83,0.8435274770464661,0.7692307692307693
0,2,bracket_white,A1_J__perm_C_within_p02,0.9963166169099859,0.09160709690596026,0.9875465366190274,0.8333333333333334,0.803410867661948,0.8235294117647058
0,2,bracket_white,TRI_J__perm_C_within_p02,0.9961388453079238,0.13570077448011225,0.9866299851849842,0.8333333333333333,0.8304731446163249,0.8125
0,2,bracket_white,TRI_J__perm_S_within_p02,0.9977335975100108,0.16856895523303211,0.9924228226669741,0.8322222222222222,0.8176676198933999,0.7945205479452055
0,2,bracket_white,BAL_J__perm_C_within_p02,0.9971817390735677,0.12434573238930262,0.9899936953976403,0.86,0.8600223322347494,0.8235294117647058
