method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9841248184295497,0.42020673091923083,0.9324,0.9696237114836517,0.9109947643979057
S,0.99144364680862,0.4955176320624485,0.9516,0.9775780371015576,0.9170731707317075
C,0.9890048364706945,0.5360957787594982,0.9032,0.9465253570553802,0.9082125603864735
A1_J,0.991063376894048,0.5101898122565072,0.9686,0.9857339813405148,0.9292929292929293
TRI_J,0.9918118287365566,0.5156237693449346,0.9726,0.987672329727011,0.9393939393939393
BAL_J,0.9927190843318788,0.5384711789815347,0.9843999999999999,0.99274970411291,0.9565217391304348
DUP_J,0.9891010574945218,0.4776861605022322,0.9478000000000001,0.9770267297116871,0.9263157894736842
DUP_BAL_J,0.991063376894048,0.5101898122565072,0.9686,0.9857339813405148,0.9292929292929293
DUP_EXPECTED_J,0.9891010574945218,0.4776861605022322,0.9478000000000001,0.9770267297116871,0.9263157894736842
A1_L,0.9909040592127619,0.5115140550221554,0.9732,0.9876171920572008,0.9452736318407959
DUP_L,0.9888681570410848,0.47692753211569294,0.9518000000000001,0.9786104840802056,0.9214659685863875
TRI_L,0.9920257094824214,0.5215660398878011,0.976,0.9889995277585802,0.9489795918367346
BAL_L,0.9928339535137476,0.5446863832124367,0.988,0.9944137049841271,0.9696969696969697
