method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9422547967741232,0.20494316687411845,0.9372277227722772,0.9301740441007021,0.88
S,0.9618798242585334,0.1615522401157763,0.8675247524752475,0.8058708271001236,0.8482142857142857
C,0.9667309502134693,0.1967828934275876,0.9615841584158416,0.9556752071108615,0.9074074074074074
A1_J,0.9614033326924861,0.25577147437009395,0.971980198019802,0.9689059894057432,0.9345794392523363
TRI_J,0.9600747382674063,0.23280653788644518,0.9492079207920792,0.9381179267300814,0.8995215311004784
BAL_J,0.9649503610427875,0.25255355822566516,0.9654455445544555,0.9607226928973642,0.9252336448598131
DUP_J,0.9551290207107599,0.2403379265133151,0.9634653465346534,0.9581991198079425,0.9209302325581394
DUP_BAL_J,0.9614033326924861,0.25577147437009395,0.971980198019802,0.9689059894057432,0.9345794392523363
DUP_EXPECTED_J,0.9551290207107599,0.2403379265133151,0.9634653465346534,0.9581991198079425,0.9209302325581394
A1_L,0.9658507415027017,0.256856601611125,0.9696039603960396,0.9635858284582043,0.9339622641509434
DUP_L,0.9578774422584152,0.23805066147603976,0.9602970297029704,0.9525811127756255,0.91324200913242
TRI_L,0.9685800731776949,0.23974972736964717,0.9432673267326733,0.9216404905948494,0.8968609865470852
BAL_L,0.9733858346408331,0.2609786207761269,0.9572277227722772,0.9434819262642221,0.9238095238095237
