method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.988928348961726,0.4821251922397961,0.9376,0.966839726529962,0.9047619047619048
S,0.9927189636019363,0.5500516606394914,0.9474,0.9748237233257759,0.9170731707317075
C,0.9910802968586763,0.5906021478763778,0.9408,0.9717524852529287,0.9072164948453608
A1_J,0.9934202832380431,0.5861988798603852,0.9561999999999999,0.9793668432214799,0.92
TRI_J,0.9934852305011536,0.5842748248859498,0.9604,0.9816655805933227,0.9285714285714285
BAL_J,0.9943903045728916,0.6162847447776608,0.9673999999999999,0.9856127337407694,0.9346733668341709
DUP_J,0.9921750038262978,0.5492487362026378,0.9521999999999999,0.9759956046488527,0.9158878504672898
DUP_BAL_J,0.9934202832380431,0.5861988798603852,0.9561999999999999,0.9793668432214799,0.92
DUP_EXPECTED_J,0.9921750038262978,0.5492487362026378,0.9521999999999999,0.9759956046488527,0.9158878504672898
A1_L,0.993203414082098,0.5744577505822653,0.9600000000000001,0.9798932220295862,0.9285714285714285
DUP_L,0.9917351412169455,0.5356786899402812,0.9510000000000001,0.9742697151935993,0.9201877934272301
TRI_L,0.9938108475828465,0.5834147164064913,0.9654,0.9825944658096833,0.9326923076923077
BAL_L,0.9947535960557566,0.6158829286807722,0.9733999999999999,0.9870754359739069,0.9387755102040817
