dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
visa,0,1,capsules,B,1,0.9612370195128489,0.2561519679627723,0.9183333333333334,0.9516540605183192
visa,0,1,capsules,S,1,0.9631640068128757,0.25974865847872924,0.9353333333333332,0.9601400470238479
visa,0,1,capsules,C,1,0.9204427682796482,0.15348601034156756,0.8213333333333332,0.8758162131240935
visa,0,1,capsules,A1_J,1,0.9637581908107438,0.2815707153172706,0.9498333333333333,0.9688176961760763
visa,0,1,capsules,TRI_J,1,0.9644936459083443,0.28753267725067577,0.9653333333333334,0.9776267188800005
visa,0,1,capsules,BAL_J,1,0.9647630925689668,0.28977475055806573,0.9661666666666666,0.9793838972871634
visa,0,1,capsules,DUP_J,1,0.9635601465784481,0.27819124286469044,0.946,0.9652388608882557
visa,0,1,capsules,DUP_BAL_J,1,0.9637581908107438,0.2815707153172706,0.9498333333333333,0.9688176961760763
visa,0,1,capsules,DUP_EXPECTED_J,1,0.9635601465784481,0.27819124286469044,0.946,0.9652388608882557
visa,0,1,capsules,A1_L,1,0.9642688533826635,0.27127738309695554,0.9416666666666667,0.9637429848388581
visa,0,1,capsules,DUP_L,1,0.9631900257328798,0.2678479315158141,0.9386666666666668,0.9605380600459776
visa,0,1,capsules,TRI_L,1,0.9671902147173246,0.2806792576005579,0.9581666666666667,0.9722205022164471
visa,0,1,capsules,BAL_L,1,0.967709545061484,0.2811591195856841,0.9586666666666667,0.9732455839154921
