method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9891056581848163,0.48702622157417336,0.9971910112359551,0.9991198826188508,0.9887640449438202
S,0.991870359603451,0.5860185320225393,0.9991974317817015,0.9997530559328314,0.9943502824858756
C,0.9840755217198158,0.5813775889679265,0.9983948635634029,0.9994991279393504,0.9888888888888888
A1_J,0.9917619336555974,0.5662452895138874,0.9995987158908507,0.9998751560549315,0.9944134078212291
TRI_J,0.9925122183721165,0.5932783664034597,1.0,1.0,1.0
BAL_J,0.9929830157653161,0.614328708741973,1.0,1.0,1.0
DUP_J,0.9908529075112439,0.5350892818963118,0.9991974317817015,0.9997489093689069,0.9944134078212291
DUP_BAL_J,0.9917619336555974,0.5662452895138874,0.9995987158908507,0.9998751560549315,0.9944134078212291
DUP_EXPECTED_J,0.9908529075112439,0.5350892818963118,0.9991974317817015,0.9997489093689069,0.9944134078212291
A1_L,0.9913577229936508,0.5499632523180193,0.9991974317817015,0.9997489093689069,0.9944134078212291
DUP_L,0.9905387747506696,0.5236684502541566,0.9983948635634029,0.9994920791527586,0.9944134078212291
TRI_L,0.9922516744165495,0.5771106380743076,0.9995987158908507,0.9998751560549315,0.9944134078212291
BAL_L,0.9926858148082947,0.5940831281216203,0.9995987158908507,0.9998751560549315,0.9944134078212291
