method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
E,0.9918352944076992,0.9506490064713023,1.0,1.0,1.0
A1_J,0.9826483038963126,0.8885373153735219,1.0,1.0,1.0
A1_L,0.9841573057481456,0.8897807918465166,1.0,1.0,1.0
DUP_J,0.9772025082182412,0.8677640789570956,1.0,1.0,1.0
DUP_L,0.9777738531629236,0.8675410586537216,1.0,1.0,1.0
TRI_E_J,0.9915435123934393,0.9399053454457955,1.0,1.0,1.0
TRI_E_L,0.9934936392389607,0.9484205559040603,1.0,1.0,1.0
BAL_E_J,0.9926251567522607,0.9461928287458761,1.0,1.0,1.0
BAL_E_L,0.9943132242616135,0.9535296365111002,1.0,1.0,1.0
