method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9756231696819233,0.16925580374231977,0.8377659574468086,0.8903485858408029,0.8301886792452831
S,0.9693186794487012,0.1379296789930508,0.7732712765957447,0.8624246788633468,0.780952380952381
C,0.96213727303241,0.04658090369516282,0.5984042553191491,0.6886288409091569,0.7479674796747967
A1_J,0.9759882232207324,0.18101504663087237,0.8058510638297872,0.8744775808305462,0.8035714285714286
TRI_J,0.9740694852521019,0.1769939281781343,0.8071808510638299,0.8782160051083354,0.8108108108108107
BAL_J,0.9735245022835199,0.17926976984454523,0.7792553191489362,0.8667892819555888,0.7766990291262136
DUP_J,0.9759022903239014,0.1778706459152801,0.8138297872340425,0.8764419715703439,0.8035714285714286
DUP_BAL_J,0.9759882232207324,0.18101504663087237,0.8058510638297872,0.8744775808305462,0.8035714285714286
DUP_EXPECTED_J,0.9759022903239014,0.1778706459152801,0.8138297872340425,0.8764419715703439,0.8035714285714286
A1_L,0.9806157487600504,0.1638255648895226,0.8065159574468085,0.8714750294107058,0.8035714285714286
DUP_L,0.9792394133964464,0.16822695723914893,0.8291223404255319,0.8825668089101434,0.822429906542056
TRI_L,0.9793180296045111,0.1684890098682611,0.8291223404255319,0.889909892826345,0.8125
BAL_L,0.979903483538333,0.16201074567559423,0.8078457446808511,0.8759798053019059,0.7920792079207921
