method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9950793858992505,0.04702331872484563,0.7522222222222222,0.7343291110075358,0.7945205479452055
S,0.9961084337543025,0.04457561314108639,0.7922222222222223,0.7644034133081853,0.7878787878787877
C,0.9915178962721246,0.052919141562431944,0.8555555555555555,0.858880105271543,0.8
A1_J,0.9960592313220211,0.05397623440307038,0.8588888888888888,0.8612478318901295,0.8169014084507042
TRI_J,0.9964821497160784,0.0450886443297849,0.8111111111111111,0.7724530703885862,0.7887323943661972
BAL_J,0.996818654793139,0.051486127122360816,0.8544444444444445,0.8373003153693617,0.8125
DUP_J,0.9955762315659317,0.04796137658478219,0.81,0.7957842815530414,0.7945205479452055
DUP_BAL_J,0.9960592313220211,0.05397623440307038,0.8588888888888888,0.8612478318901295,0.8169014084507042
DUP_EXPECTED_J,0.9955762315659317,0.04796137658478219,0.81,0.7957842815530414,0.7945205479452055
A1_L,0.996304130865613,0.06883702456870784,0.8588888888888888,0.8686576797474885,0.8235294117647058
DUP_L,0.9958966654967697,0.05956268868914925,0.8188888888888889,0.8179347780588606,0.7945205479452055
TRI_L,0.9971105315333815,0.06008687264666643,0.84,0.8151239225664708,0.793103448275862
BAL_L,0.9973471482554586,0.06917500062073287,0.8677777777777778,0.8532815534233539,0.819672131147541
