dataset,seed,shot,method,n_categories,macro_pixel_ap,macro_pixel_auroc,macro_image_ap,macro_image_auroc
ksdd2,0,4,BAL_J,1,0.6534658902278232,0.9959254619523895,0.8632778221128566,0.9674801708358756
ksdd2,0,4,DUP_J,1,0.6401381757202902,0.9927930988301464,0.8288072461217071,0.951291437868619
ksdd2,0,4,DUP_BAL_J,1,0.6524872188254893,0.994306919210835,0.8560395626520021,0.9586536505999593
ksdd2,0,4,DUP_EXPECTED_J,1,0.6401381757202902,0.9927930988301464,0.8288072461217071,0.951291437868619
ksdd2,0,4,A1_L,1,0.6560943510407877,0.9939212347018356,0.8547997167174389,0.9549115314215986
ksdd2,0,4,DUP_L,1,0.6400880919427296,0.9925245101615096,0.8220718784803198,0.9475594874923734
ksdd2,0,4,TRI_L,1,0.6444132862287963,0.9958535987933712,0.8264567168017052,0.9565792149684768
ksdd2,0,4,BAL_L,1,0.6594133442562028,0.9962785232850286,0.8567494560753439,0.9615314215985357
ksdd2,0,8,B,1,0.6240546593121918,0.9917429030892476,0.8518618891009149,0.9520947732357128
ksdd2,0,8,S,1,0.5834977065627162,0.9952964801926433,0.8200855793445909,0.945322351027049
ksdd2,0,8,C,1,0.5574001814831961,0.9830609870129835,0.8407069344939225,0.9198291641244661
ksdd2,0,8,A1_J,1,0.6606158705339858,0.995113558553642,0.8963829137297017,0.9665446410412853
ksdd2,0,8,TRI_J,1,0.6592433834517604,0.9963200550696931,0.8934199002440951,0.9701037217815741
ksdd2,0,8,BAL_J,1,0.6607392235261865,0.9965655513916285,0.9027875915590505,0.9733374008541794
ksdd2,0,8,DUP_J,1,0.6585284303422029,0.9939662376857797,0.8850999262381812,0.9588265202359162
ksdd2,0,8,DUP_BAL_J,1,0.6606158705339858,0.995113558553642,0.8963829137297017,0.9665446410412853
ksdd2,0,8,DUP_EXPECTED_J,1,0.6585284303422029,0.9939662376857797,0.8850999262381812,0.9588265202359162
ksdd2,0,8,A1_L,1,0.6658825262350548,0.9948268279888399,0.895671839070831,0.9634431563961765
ksdd2,0,8,DUP_L,1,0.6597579127153681,0.9936973671738694,0.882263180338095,0.9593349603416718
ksdd2,0,8,TRI_L,1,0.6676312600204377,0.9965899408745353,0.8929306306788577,0.9657514744763067
ksdd2,0,8,BAL_L,1,0.6701362430841155,0.9968403601441661,0.8998773144640222,0.9668598739068538
ksdd2,1,1,B,1,0.583994346817906,0.9888697917253507,0.7023020617430373,0.9315436241610738
ksdd2,1,1,S,1,0.5834686918457191,0.9935930238897724,0.6942408672788191,0.9207036811063657
ksdd2,1,1,C,1,0.5175370092108909,0.9789942565473316,0.7798348183304484,0.8928818385194224
ksdd2,1,1,A1_J,1,0.6585560104003012,0.9927593295398184,0.8398042704489047,0.9565893837705918
ksdd2,1,1,TRI_J,1,0.6615592570857903,0.9948945250150668,0.8148031055905512,0.9562944885092536
ksdd2,1,1,BAL_J,1,0.6690481656284563,0.9953388576896691,0.8438525379316578,0.9592841163310962
ksdd2,1,1,DUP_J,1,0.6476338109126512,0.9915317438817827,0.8024438468779626,0.9492983526540574
ksdd2,1,1,DUP_BAL_J,1,0.6585560104003012,0.9927593295398184,0.8398042704489047,0.9565893837705918
ksdd2,1,1,DUP_EXPECTED_J,1,0.6476338109126512,0.9915317438817827,0.8024438468779626,0.9492983526540574
ksdd2,1,1,A1_L,1,0.6612844134771519,0.992650359450343,0.8283930731096727,0.9528574333943461
ksdd2,1,1,DUP_L,1,0.6470621164303104,0.991359056524531,0.791904510389528,0.9465934512914379
ksdd2,1,1,TRI_L,1,0.6644955554947346,0.9952798825931707,0.8060071882618258,0.9525116941224324
ksdd2,1,1,BAL_L,1,0.6745689732521908,0.9957880376183068,0.8363468182246695,0.9567825910107789
ksdd2,1,2,B,1,0.5312785122925145,0.9891343595029696,0.6853055580247525,0.9332214765100671
ksdd2,1,2,S,1,0.50439161941302,0.9914299156473111,0.6528057874537601,0.9157107992678463
ksdd2,1,2,C,1,0.5352269146605559,0.9787913367529374,0.7937315504087581,0.9039861704291234
ksdd2,1,2,A1_J,1,0.6390057743817922,0.9928358809596783,0.8135901940542064,0.9534472239170225
ksdd2,1,2,TRI_J,1,0.6146583719751704,0.9940262727369032,0.7691162802287159,0.9498474679682734
ksdd2,1,2,BAL_J,1,0.6393063621197629,0.9944404061968215,0.8101412674970133,0.955775879601383
ksdd2,1,2,DUP_J,1,0.6114657206131152,0.991798401814472,0.7711136680840558,0.9477832011389058
ksdd2,1,2,DUP_BAL_J,1,0.6390057743817922,0.9928358809596783,0.8135901940542064,0.9534472239170225
ksdd2,1,2,DUP_EXPECTED_J,1,0.6114657206131152,0.991798401814472,0.7711136680840558,0.9477832011389058
ksdd2,1,2,A1_L,1,0.6449494999318215,0.9926535766742722,0.8171769562470089,0.9534065487085621
ksdd2,1,2,DUP_L,1,0.6139470755157167,0.9913880658154121,0.7708862803622726,0.9458409599349197
ksdd2,1,2,TRI_L,1,0.6248695475561554,0.9947913357550467,0.7819346538086291,0.949816961561928
ksdd2,1,2,BAL_L,1,0.6496610771409572,0.9952780772628764,0.8199491516548543,0.9559284116331096
ksdd2,1,4,B,1,0.6185432606781933,0.9891046732892869,0.778398000866916,0.916331096196868
ksdd2,1,4,S,1,0.6152614976462881,0.995289324647066,0.8001944252250464,0.934767134431564
ksdd2,1,4,C,1,0.5321815588476528,0.9795460358852354,0.8049177476494572,0.9039658328248932
ksdd2,1,4,A1_J,1,0.6627565002078123,0.9925608661183741,0.8427913884798806,0.9356518202155786
ksdd2,1,4,TRI_J,1,0.664397086198282,0.994902123465909,0.8445629081405548,0.9416209070571486
ksdd2,1,4,BAL_J,1,0.6654225107278632,0.9951630589822567,0.8583455977787662,0.9461358551962579
ksdd2,1,4,DUP_J,1,0.6575944255014705,0.9912794909880058,0.8210785751324493,0.9278320113890584
ksdd2,1,4,DUP_BAL_J,1,0.6627565002078123,0.9925608661183741,0.8427913884798806,0.9356518202155786
ksdd2,1,4,DUP_EXPECTED_J,1,0.6575944255014705,0.9912794909880058,0.8210785751324493,0.9278320113890584
ksdd2,1,4,A1_L,1,0.6722831304520612,0.9927979400603296,0.8487410262522455,0.9359772218832622
ksdd2,1,4,DUP_L,1,0.6625697559903317,0.9913596534943833,0.8257161826764922,0.928991254830181
ksdd2,1,4,TRI_L,1,0.6762023922183084,0.9959140527760444,0.8523509741293556,0.9433597722188326
ksdd2,1,4,BAL_L,1,0.6797105315544029,0.9962402608701667,0.8653378419579846,0.947518812283913
ksdd2,1,8,B,1,0.6229285450900953,0.9903898377878634,0.7958339396799199,0.9274354281065691
ksdd2,1,8,S,1,0.6232176801831846,0.9954217755912959,0.8156432886130592,0.9379398006914785
ksdd2,1,8,C,1,0.5374564963424762,0.9807928171268211,0.8011073292299402,0.9115720968069961
ksdd2,1,8,A1_J,1,0.6658593710928962,0.9934784836839798,0.8465877931526996,0.9462985560300996
ksdd2,1,8,TRI_J,1,0.668455368198674,0.9956631703999469,0.8491764658750414,0.9461155175920276
ksdd2,1,8,BAL_J,1,0.6695349446398696,0.995955195444186,0.8555519678549398,0.949176327028676
ksdd2,1,8,DUP_J,1,0.6610376971527252,0.9923811550709798,0.8299954155980545,0.9387634736628026
ksdd2,1,8,DUP_BAL_J,1,0.6658593710928962,0.9934784836839798,0.8465877931526996,0.9462985560300996
ksdd2,1,8,DUP_EXPECTED_J,1,0.6610376971527252,0.9923811550709798,0.8299954155980545,0.9387634736628026
ksdd2,1,8,A1_L,1,0.6754698908263201,0.9938228346478193,0.8530763184264726,0.942851332113077
ksdd2,1,8,DUP_L,1,0.664844578009218,0.9925597074699257,0.8361836387463614,0.9370347773032337
ksdd2,1,8,TRI_L,1,0.6781943723818599,0.9962425049681304,0.8572066635829421,0.946512100874517
ksdd2,1,8,BAL_L,1,0.6830486546953807,0.9965568094432392,0.8692404154272604,0.951291437868619
ksdd2,2,1,B,1,0.4426046645704677,0.9702180239196254,0.5312395754073568,0.8006914785438275
ksdd2,2,1,S,1,0.5589767826333659,0.9905336031088225,0.652720550470681,0.8661785641651414
ksdd2,2,1,C,1,0.45285326210399207,0.9659391683613353,0.6866046436702685,0.8115009151921904
ksdd2,2,1,A1_J,1,0.5923153989048658,0.979363816663926,0.7136845231902943,0.8551759202765914
ksdd2,2,1,TRI_J,1,0.6270468864445017,0.988611652493432,0.7292349306324388,0.8634329875940614
ksdd2,2,1,BAL_J,1,0.6398921475767884,0.9891763164864239,0.7549382254807133,0.8671649379703071
ksdd2,2,1,DUP_J,1,0.5585968341474136,0.9761375373026105,0.6735414212745461,0.8442953020134228
ksdd2,2,1,DUP_BAL_J,1,0.5923153989048658,0.979363816663926,0.7136845231902943,0.8551759202765914
ksdd2,2,1,DUP_EXPECTED_J,1,0.5585968341474136,0.9761375373026105,0.6735414212745461,0.8442953020134228
ksdd2,2,1,A1_L,1,0.5971701319572899,0.9792673495363492,0.7204204017115309,0.8600264388854992
ksdd2,2,1,DUP_L,1,0.5603027232163112,0.9761538332835369,0.67551220164301,0.8481848688224527
ksdd2,2,1,TRI_L,1,0.629517052280389,0.9890295012707674,0.7340965920645444,0.8693919056335164
ksdd2,2,1,BAL_L,1,0.6446208426960637,0.9897275276351034,0.7593562974262372,0.873937360178971
ksdd2,2,2,B,1,0.5468103295038397,0.9888913499368076,0.6821647899432307,0.9242830994508847
ksdd2,2,2,S,1,0.5783610809468771,0.9922295504059315,0.7165094250657468,0.9203579418344519
ksdd2,2,2,C,1,0.5361891564520902,0.9810201080891772,0.7940028437339248,0.906782591010779
ksdd2,2,2,A1_J,1,0.6481948020503878,0.9930662146976336,0.8250413165647095,0.9496135855196258
ksdd2,2,2,TRI_J,1,0.6459568328883566,0.994127833305451,0.7983141929850373,0.9415395566402278
ksdd2,2,2,BAL_J,1,0.6608757870125203,0.9945675618706034,0.832359631133739,0.9500305064063453
ksdd2,2,2,DUP_J,1,0.6253801331910045,0.99159115391259,0.7809104653722925,0.9404514948139109
ksdd2,2,2,DUP_BAL_J,1,0.6481948020503878,0.9930662146976336,0.8250413165647095,0.9496135855196258
ksdd2,2,2,DUP_EXPECTED_J,1,0.6253801331910045,0.99159115391259,0.7809104653722925,0.9404514948139109
ksdd2,2,2,A1_L,1,0.6493457378438284,0.9927689498145574,0.8230698318978062,0.9461765304047183
ksdd2,2,2,DUP_L,1,0.6252214858747045,0.9913747972157956,0.7821203691964461,0.9392312385600976
ksdd2,2,2,TRI_L,1,0.651755237195104,0.9946313234958378,0.8101784277797994,0.9476205003050641
ksdd2,2,2,BAL_L,1,0.6651086956163448,0.9951076351596813,0.8411442122402528,0.9522167988610941
ksdd2,2,4,B,1,0.5924675124405633,0.9900963010609202,0.7609609118883633,0.9461968680089485
ksdd2,2,4,S,1,0.5710813299574575,0.9936690871342043,0.7532756260540453,0.9352552369330893
ksdd2,2,4,C,1,0.5501516123075114,0.9819537893827354,0.8334841921979721,0.9321639210900956
ksdd2,2,4,A1_J,1,0.6618139275625587,0.9938114563817468,0.8649981453818788,0.9641753101484645
ksdd2,2,4,TRI_J,1,0.6572302876593071,0.9949017791936203,0.8485248145429198,0.9580333536709376
ksdd2,2,4,BAL_J,1,0.6662718230534075,0.9952624403157356,0.8696735719309762,0.9633618059792557
ksdd2,2,4,DUP_J,1,0.6494189393093993,0.9926192582398288,0.8354720201256303,0.9568639414276998
ksdd2,2,4,DUP_BAL_J,1,0.6618139275625587,0.9938114563817468,0.8649981453818788,0.9641753101484645
ksdd2,2,4,DUP_EXPECTED_J,1,0.6494189393093993,0.9926192582398288,0.8354720201256303,0.9568639414276998
ksdd2,2,4,A1_L,1,0.6650686124095807,0.993496100653133,0.8615456354100028,0.9614907463900753
ksdd2,2,4,DUP_L,1,0.6504478692153889,0.9923033282372912,0.8317267547095407,0.9566707341875127
ksdd2,2,4,TRI_L,1,0.6613776376448385,0.9953671138164658,0.8512383026092109,0.9611856823266219
ksdd2,2,4,BAL_L,1,0.6723357098092695,0.9958223439441987,0.8722908912864241,0.964032946918853
ksdd2,2,8,B,1,0.6114884503202468,0.9908848599630253,0.7668419266116615,0.9396990034573928
ksdd2,2,8,S,1,0.5768934393406745,0.9946652804382935,0.7471212729545198,0.9398820418954648
ksdd2,2,8,C,1,0.5656962768261552,0.9828463612306104,0.8367680194475581,0.9382346959528167
ksdd2,2,8,A1_J,1,0.673771898736293,0.9940539280604871,0.8578244425503952,0.9617754728492983
ksdd2,2,8,TRI_J,1,0.6644992691542527,0.9954592707255709,0.8376745924328135,0.9618059792556437
ksdd2,2,8,BAL_J,1,0.6732882814999989,0.9958414845829135,0.8601533293277361,0.9669513931258897
ksdd2,2,8,DUP_J,1,0.6636437528473564,0.9931197225700806,0.8345346192931975,0.9511185682326622
ksdd2,2,8,DUP_BAL_J,1,0.673771898736293,0.9940539280604871,0.8578244425503952,0.9617754728492983
ksdd2,2,8,DUP_EXPECTED_J,1,0.6636437528473564,0.9931197225700806,0.8345346192931975,0.9511185682326622
ksdd2,2,8,A1_L,1,0.6816668012691909,0.9940045037514613,0.8574921822356287,0.9536200935529795
ksdd2,2,8,DUP_L,1,0.6664947262800828,0.9928474454783976,0.8303945632494929,0.9490949766117551
ksdd2,2,8,TRI_L,1,0.6740512334554466,0.9958725911479632,0.8452350232065744,0.9595179987797438
ksdd2,2,8,BAL_L,1,0.6859087617614048,0.9962590572974399,0.8672551477857069,0.9620805369127516
