config,base,permuted_branch,permutation_index,mean_delta,mean_abs_delta,max_abs_delta,frac_changed_gt_1e-6,defect_mean_abs_delta,defect_mean_delta,defect_n_patches,normal_mean_abs_delta,normal_mean_delta,normal_n_patches
A1_J__perm_C_cross_p00,A1_J,C_cross,00,-0.005144545808434486,0.007327798753976822,0.1504514217376709,0.6985635878164557,0.01419935841113329,-0.012425693683326244,300,0.00730222137644887,-0.005117442924529314,80596
A1_J__perm_C_cross_p01,A1_J,C_cross,01,-0.012950532138347626,0.016053540632128716,0.23191091418266296,0.9998887460443038,0.03959440067410469,-0.037615541368722916,300,0.015965918079018593,-0.012858722358942032,80596
A1_J__perm_C_cross_p02,A1_J,C_cross,02,-0.012046603485941887,0.015048514120280743,0.23200777173042297,0.9378955696202531,0.034858137369155884,-0.033361706882715225,300,0.014974776655435562,-0.01196726318448782,80596
A1_J__perm_C_within_p00,A1_J,C_within,00,-0.015518239699304104,0.01759144850075245,0.16101399064064026,0.9992459454113924,0.03771503269672394,-0.03635336458683014,300,0.017516542226076126,-0.015440685674548149,80596
A1_J__perm_C_within_p01,A1_J,C_within,01,-0.015517575666308403,0.017545945942401886,0.1586746871471405,0.9992088607594937,0.03620471805334091,-0.034932103008031845,300,0.01747649349272251,-0.01544530875980854,80596
A1_J__perm_C_within_p02,A1_J,C_within,02,-0.01569211110472679,0.017729954794049263,0.1852901577949524,0.998467167721519,0.03438270092010498,-0.03290097415447235,300,0.017667969688773155,-0.015628056600689888,80596
BAL_J__perm_C_cross_p00,BAL_J,C_cross,00,-0.0052141728810966015,0.007194884121417999,0.15079961717128754,0.7225944422468354,0.0157081987708807,-0.014362440444529057,300,0.007163194473832846,-0.0051801204681396484,80596
BAL_J__perm_C_cross_p01,BAL_J,C_cross,01,-0.012923147529363632,0.015655754134058952,0.23309412598609924,0.999864022943038,0.03896152973175049,-0.03747297450900078,300,0.015569002367556095,-0.012831765227019787,80596
BAL_J__perm_C_cross_p02,BAL_J,C_cross,02,-0.012198287062346935,0.014821699820458889,0.24309542775154114,0.9441875988924051,0.03474106639623642,-0.03378167748451233,300,0.014747554436326027,-0.012117947451770306,80596
BAL_J__perm_C_within_p00,BAL_J,C_within,00,-0.014909415505826473,0.01671815849840641,0.15152685344219208,0.9989739912974683,0.03541680797934532,-0.03405250608921051,300,0.016648557037115097,-0.014838160015642643,80596
BAL_J__perm_C_within_p01,BAL_J,C_within,01,-0.014969185926020145,0.01673593372106552,0.1531456708908081,0.9989121835443038,0.03428005054593086,-0.03315788134932518,300,0.016670629382133484,-0.014901482500135899,80596
BAL_J__perm_C_within_p02,BAL_J,C_within,02,-0.014920124784111977,0.016710350289940834,0.16663600504398346,0.9985289754746836,0.031357038766145706,-0.029974205419421196,300,0.016655832529067993,-0.014864089898765087,80596
BAL_J__perm_S_cross_p00,BAL_J,S_cross,00,-0.009178698994219303,0.009771685115993023,0.1842803657054901,0.7037678006329114,0.020673753693699837,-0.020317338407039642,300,0.009731104597449303,-0.009137238375842571,80596
BAL_J__perm_S_cross_p01,BAL_J,S_cross,01,-0.02357054315507412,0.024317527189850807,0.21180503070354462,0.9999876384493671,0.06767027825117111,-0.06749685108661652,300,0.024156155064702034,-0.023407038301229477,80596
BAL_J__perm_S_cross_p02,BAL_J,S_cross,02,-0.02216726914048195,0.02288043312728405,0.21922436356544495,0.9378090387658228,0.06167946010828018,-0.06161735579371452,300,0.02273601107299328,-0.022020425647497177,80596
