method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9123929715957444,0.5463988613096079,0.9585379159847246,0.9930799457690908,0.9571428571428572
S,0.9557871452110228,0.6313749108961233,0.9402618657937806,0.9886673970153557,0.950354609929078
C,0.9672922572083313,0.6404229280161424,0.9217130387343153,0.9808861605968653,0.9494949494949495
A1_J,0.9410978884298076,0.6202949750439113,0.9713584288052374,0.9949558879857118,0.9679715302491102
TRI_J,0.9459298737738819,0.6336525417053428,0.9732678668848882,0.9952717667056297,0.9647887323943661
BAL_J,0.9514020536082881,0.6548970146033014,0.9719039825422804,0.9949577413179009,0.9714285714285714
DUP_J,0.9321816128264788,0.5930234371709926,0.9697217675941079,0.9948802448981663,0.9672727272727273
DUP_BAL_J,0.9410978884298076,0.6202949750439113,0.9713584288052374,0.9949558879857118,0.9679715302491102
DUP_EXPECTED_J,0.9321816128264788,0.5930234371709926,0.9697217675941079,0.9948802448981663,0.9672727272727273
A1_L,0.9466423736503327,0.6289373901337383,0.9798145117294053,0.9966036711841311,0.9784172661870503
DUP_L,0.9342092333292868,0.5966767423504227,0.9738134206219313,0.9956655185391383,0.9745454545454546
TRI_L,0.9540117007254483,0.6453833080151529,0.9779050736497545,0.9960884979208208,0.9710144927536232
BAL_L,0.9615314074089328,0.6693337736909796,0.9781778505182761,0.9959935762152254,0.9747292418772563
