dataset,seed,shot,group,metric,contrast,point_delta,mean_delta,ci_low,ci_high,n_replicates,ci_level
mpdd,0,2,exploratory,pixel_ap,DUP_J - A1_J,-0.008450970727571727,-0.008432867884539888,-0.014296512439002502,-0.0029253417933675393,1000,0.95
mpdd,0,2,exploratory,pixel_ap,B - A1_J,-0.028095013002268132,-0.02675863925554792,-0.04169382284826538,-0.012568127469116227,1000,0.95
mpdd,0,2,exploratory,pixel_ap,S - A1_J,-0.0409777395025937,-0.04054714490871598,-0.05972137916408622,-0.01796711688399006,1000,0.95
mpdd,0,2,exploratory,pixel_ap,C - A1_J,-0.07100517151689612,-0.07091286431259443,-0.09371348386371539,-0.04807831884686635,1000,0.95
mpdd,0,2,exploratory,pixel_ap,TRI_J - DUP_J,-0.0010491933639484863,-0.0015384411286606518,-0.012914877501139526,0.011291699729587434,1000,0.95
mpdd,0,2,exploratory,pixel_ap,TRI_L - DUP_L,0.004421543310817677,0.005031207084920529,-0.005118107405087971,0.015491873083846934,1000,0.95
mpdd,0,2,exploratory,pixel_ap,BAL_J - A1_J,-0.007320233240997398,-0.007669695062831575,-0.017412399197588517,0.0013149262561897037,1000,0.95
mpdd,0,2,exploratory,pixel_ap,BAL_L - A1_L,-0.0025419090772781927,-0.0019892995804133293,-0.010967472332526648,0.007317689639316419,1000,0.95
mpdd,0,4,exploratory,pixel_ap,A1_L - A1_J,0.003941821955133262,0.004532572062160044,-0.0005798137088437207,0.010910746550050561,1000,0.95
mpdd,0,4,exploratory,pixel_ap,TRI_L - TRI_J,0.011250893323251965,0.009473610430856011,-0.0012044735686352268,0.019727091370437266,1000,0.95
mpdd,0,4,exploratory,pixel_ap,BAL_L - BAL_J,0.007174574723979366,0.007170396139527421,-0.0022283997986920277,0.015287697055206557,1000,0.95
mpdd,0,4,exploratory,pixel_ap,DUP_L - DUP_J,0.0017613121874768822,0.0021951052718566107,-0.0008755315532934861,0.006106282571297826,1000,0.95
mpdd,0,4,exploratory,pixel_ap,DUP_J - A1_J,-0.008221958751015723,-0.007340708346718342,-0.012602631419581133,-0.002062462241800592,1000,0.95
mpdd,0,4,exploratory,pixel_ap,B - A1_J,-0.026344203618487327,-0.024384950270639947,-0.03523863049349063,-0.013612177389505686,1000,0.95
mpdd,0,4,exploratory,pixel_ap,S - A1_J,-0.05962199774247218,-0.05835849617984599,-0.08252658268577577,-0.033035217976164315,1000,0.95
mpdd,0,4,exploratory,pixel_ap,C - A1_J,-0.10401542665984281,-0.10566275607362646,-0.1339606580079359,-0.07870405148253341,1000,0.95
mpdd,0,4,exploratory,pixel_ap,TRI_J - DUP_J,-0.006962830292348121,-0.006462347868153764,-0.02149110667983724,0.009918873831969538,1000,0.95
mpdd,0,4,exploratory,pixel_ap,TRI_L - DUP_L,0.0025267508434269614,0.0008161572908456361,-0.012689913206046252,0.012680598022046885,1000,0.95
mpdd,0,4,exploratory,pixel_ap,BAL_J - A1_J,-0.010200020786672703,-0.009552912767744172,-0.024015086877561365,0.004967301726972017,1000,0.95
mpdd,0,4,exploratory,pixel_ap,BAL_L - A1_L,-0.0069672680178266,-0.006915088690376793,-0.0200188368100282,0.005555570852845747,1000,0.95
mpdd,0,8,exploratory,pixel_ap,A1_L - A1_J,0.006153731614076785,0.006587086672492185,0.0015240730766896277,0.012010297201368477,1000,0.95
mpdd,0,8,exploratory,pixel_ap,TRI_L - TRI_J,0.01636289274026187,0.014976665114754092,0.0052954602235969275,0.025373305842006654,1000,0.95
mpdd,0,8,exploratory,pixel_ap,BAL_L - BAL_J,0.013276681577551352,0.013774052299447255,0.00462468644375588,0.023071302329649504,1000,0.95
mpdd,0,8,exploratory,pixel_ap,DUP_L - DUP_J,0.004300350924290153,0.004651352735472774,0.0008918790259702555,0.008623817246435342,1000,0.95
mpdd,0,8,exploratory,pixel_ap,DUP_J - A1_J,-0.006525875266558012,-0.006125251329329227,-0.010901251915275308,-0.0006971693605634284,1000,0.95
mpdd,0,8,exploratory,pixel_ap,B - A1_J,-0.019528175073128373,-0.018195496676447747,-0.028190377297807833,-0.0060398724888952714,1000,0.95
mpdd,0,8,exploratory,pixel_ap,S - A1_J,-0.046661914644587854,-0.04421447436298673,-0.06516045814737101,-0.020552523304265765,1000,0.95
mpdd,0,8,exploratory,pixel_ap,C - A1_J,-0.11827652120641063,-0.11951275881059936,-0.14873903359414797,-0.09116902730572721,1000,0.95
mpdd,0,8,exploratory,pixel_ap,TRI_J - DUP_J,-0.0034413544266808094,-0.00222614447913672,-0.015438018329748652,0.011761078378057052,1000,0.95
mpdd,0,8,exploratory,pixel_ap,TRI_L - DUP_L,0.008621187389290907,0.008099167900144599,-0.0019406124503664592,0.019021558962930382,1000,0.95
mpdd,0,8,exploratory,pixel_ap,BAL_J - A1_J,-0.007515141462063335,-0.006622769853700317,-0.01812032203927658,0.0046837629594758245,1000,0.95
mpdd,0,8,exploratory,pixel_ap,BAL_L - A1_L,-0.00039219149858876756,0.0005641957732547523,-0.008405063525011964,0.010612413197831114,1000,0.95
mpdd,1,1,exploratory,pixel_ap,A1_L - A1_J,0.005837019260194032,0.0068282166671531095,0.0014328674464882177,0.013604593005551226,1000,0.95
mpdd,1,1,exploratory,pixel_ap,TRI_L - TRI_J,0.008868674318399716,0.009632997664400329,0.0050219891103852115,0.014958911694271649,1000,0.95
mpdd,1,1,exploratory,pixel_ap,BAL_L - BAL_J,0.010422008894052037,0.011167428198736382,0.00582477280138627,0.017265593094494276,1000,0.95
mpdd,1,1,exploratory,pixel_ap,DUP_L - DUP_J,0.004454842764050115,0.0061905635600342885,0.0009746572983598808,0.014292301339183787,1000,0.95
mpdd,1,1,exploratory,pixel_ap,DUP_J - A1_J,-0.004935116618637769,-0.004411415354322845,-0.009352224882912909,0.000809185809343624,1000,0.95
mpdd,1,1,exploratory,pixel_ap,B - A1_J,-0.0070110764960161776,-0.0065368269449205966,-0.021547828867050905,0.00965970211651822,1000,0.95
mpdd,1,1,exploratory,pixel_ap,S - A1_J,-0.03954957342507037,-0.03820682642699433,-0.05335396456459339,-0.02113195083279947,1000,0.95
mpdd,1,1,exploratory,pixel_ap,C - A1_J,-0.07974075730462366,-0.08175878598170382,-0.10423956587998212,-0.058995328120123744,1000,0.95
mpdd,1,1,exploratory,pixel_ap,TRI_J - DUP_J,-0.0016930509618850453,-0.0022071573923527813,-0.010903144743315015,0.005658952137804374,1000,0.95
mpdd,1,1,exploratory,pixel_ap,TRI_L - DUP_L,0.0027207805924645556,0.0012352767120132585,-0.011768022472991335,0.011754002606931373,1000,0.95
mpdd,1,1,exploratory,pixel_ap,BAL_J - A1_J,-0.0027246337840591273,-0.003176690378126793,-0.011306419496911902,0.003981820085244601,1000,0.95
mpdd,1,1,exploratory,pixel_ap,BAL_L - A1_L,0.0018603558497988781,0.0011625211534564794,-0.008700165944621478,0.009983256007429202,1000,0.95
mpdd,1,2,exploratory,pixel_ap,A1_L - A1_J,0.006725705964686635,0.007281783772467005,0.001471125540988472,0.013751375833605424,1000,0.95
mpdd,1,2,exploratory,pixel_ap,TRI_L - TRI_J,0.01156660699478701,0.011672782887993229,0.00639106131956633,0.018279174121155862,1000,0.95
mpdd,1,2,exploratory,pixel_ap,BAL_L - BAL_J,0.012822120076772636,0.01289148174110661,0.00758258678912601,0.019701708458908743,1000,0.95
mpdd,1,2,exploratory,pixel_ap,DUP_L - DUP_J,0.004830921860019821,0.005025090880757789,0.0007829939386958761,0.010032678749223476,1000,0.95
mpdd,1,2,exploratory,pixel_ap,DUP_J - A1_J,-0.00641058947164197,-0.006621377195982957,-0.012265698400979637,-0.002068617287853154,1000,0.95
mpdd,1,2,exploratory,pixel_ap,B - A1_J,-0.025167015408617044,-0.02406998305673005,-0.03675369463507546,-0.012362381734162915,1000,0.95
mpdd,1,2,exploratory,pixel_ap,S - A1_J,-0.056898162467688584,-0.05583433774384241,-0.07575395143295206,-0.038309282338787845,1000,0.95
mpdd,1,2,exploratory,pixel_ap,C - A1_J,-0.0899397508101582,-0.08942215185998711,-0.11178814337013122,-0.06440023244290136,1000,0.95
mpdd,1,2,exploratory,pixel_ap,TRI_J - DUP_J,-0.0066257510187421875,-0.006257111114691043,-0.015203546098089375,0.0025513433402038037,1000,0.95
mpdd,1,2,exploratory,pixel_ap,TRI_L - DUP_L,0.00010993411602500114,0.00039058089254439816,-0.008491668130365374,0.008816206445718221,1000,0.95
mpdd,1,2,exploratory,pixel_ap,BAL_J - A1_J,-0.009015439775478529,-0.008298267178252362,-0.016519261861485345,-8.6494819530364e-05,1000,0.95
mpdd,1,2,exploratory,pixel_ap,BAL_L - A1_L,-0.002919025663392527,-0.0026885692096127577,-0.01179394016398606,0.005373213029491893,1000,0.95
mpdd,1,4,exploratory,pixel_ap,A1_L - A1_J,0.007117116773418808,0.006859143068914527,0.0014014317613650453,0.012902515106920646,1000,0.95
mpdd,1,4,exploratory,pixel_ap,TRI_L - TRI_J,0.016685561548134165,0.016491689250945997,0.011352242367085081,0.022415298827740952,1000,0.95
mpdd,1,4,exploratory,pixel_ap,BAL_L - BAL_J,0.017718668735141385,0.01788204749339609,0.012267071583109345,0.02476644749350773,1000,0.95
mpdd,1,4,exploratory,pixel_ap,DUP_L - DUP_J,0.003911640208989375,0.0034851360872746266,-0.001204938858998371,0.007616450242862951,1000,0.95
mpdd,1,4,exploratory,pixel_ap,DUP_J - A1_J,-0.009702706279519968,-0.009227679543176215,-0.016836898011305914,-0.002666293068882068,1000,0.95
mpdd,1,4,exploratory,pixel_ap,B - A1_J,-0.03136677844376651,-0.02954321248735279,-0.04276681477465385,-0.017645834035703547,1000,0.95
mpdd,1,4,exploratory,pixel_ap,S - A1_J,-0.055547008478110005,-0.05464623459857178,-0.07266445501488669,-0.03716931591473537,1000,0.95
mpdd,1,4,exploratory,pixel_ap,C - A1_J,-0.115520864920311,-0.11622138517193062,-0.14287346414360905,-0.0893595590037081,1000,0.95
mpdd,1,4,exploratory,pixel_ap,TRI_J - DUP_J,-0.0037602022539937607,-0.004100851981640769,-0.014243292338760353,0.0065746876905966945,1000,0.95
mpdd,1,4,exploratory,pixel_ap,TRI_L - DUP_L,0.009013719085151028,0.008905701182030604,-0.00016993020671203868,0.01819228912986091,1000,0.95
mpdd,1,4,exploratory,pixel_ap,BAL_J - A1_J,-0.00812788360875183,-0.009025968323001237,-0.019204824490619617,-0.00020175472814490397,1000,0.95
mpdd,1,4,exploratory,pixel_ap,BAL_L - A1_L,0.002473668352970748,0.0019969361014803297,-0.007479490235500991,0.010665675231319725,1000,0.95
mpdd,1,8,exploratory,pixel_ap,A1_L - A1_J,0.0060851809488878805,0.005880544147354813,0.001278653043462522,0.011231184590897293,1000,0.95
mpdd,1,8,exploratory,pixel_ap,TRI_L - TRI_J,0.010457303962984,0.011457999052605134,0.0036704458369876494,0.021530054408510097,1000,0.95
mpdd,1,8,exploratory,pixel_ap,BAL_L - BAL_J,0.015384664057694453,0.015667806674884457,0.007174077735877841,0.026891802073825796,1000,0.95
mpdd,1,8,exploratory,pixel_ap,DUP_L - DUP_J,0.0024376663893970196,0.002119385775111993,-0.001786317229782586,0.006302956696662324,1000,0.95
mpdd,1,8,exploratory,pixel_ap,DUP_J - A1_J,-0.005438313442564846,-0.004294242360148938,-0.01041728600332953,0.003808445266414419,1000,0.95
mpdd,1,8,exploratory,pixel_ap,B - A1_J,-0.023948938124205288,-0.022226915653844846,-0.03482697067821549,-0.009286926315828127,1000,0.95
mpdd,1,8,exploratory,pixel_ap,S - A1_J,-0.04130877346514594,-0.04114223955157251,-0.061549901736507935,-0.020585238382435644,1000,0.95
mpdd,1,8,exploratory,pixel_ap,C - A1_J,-0.11866054668777015,-0.12095623154351254,-0.1514454240137773,-0.0907876776645895,1000,0.95
mpdd,1,8,exploratory,pixel_ap,TRI_J - DUP_J,0.0012642491806015843,-0.0013782503846503683,-0.01421348226890356,0.009874539257455546,1000,0.95
mpdd,1,8,exploratory,pixel_ap,TRI_L - DUP_L,0.009283886754188564,0.00796036289284277,-0.0005599416561183337,0.016981130142028244,1000,0.95
mpdd,1,8,exploratory,pixel_ap,BAL_J - A1_J,-0.00439881988618418,-0.005388633843883552,-0.01658207016108529,0.00543567109048115,1000,0.95
mpdd,1,8,exploratory,pixel_ap,BAL_L - A1_L,0.004900663222622392,0.00439862868364609,-0.003416129846008768,0.012107580291443362,1000,0.95
mpdd,2,1,exploratory,pixel_ap,A1_L - A1_J,0.005958376004808585,0.00603035593249168,0.002032841855941192,0.012406594745780668,1000,0.95
mpdd,2,1,exploratory,pixel_ap,TRI_L - TRI_J,0.00751353684299072,0.00829480811200093,0.0045816248128480825,0.012991271670601483,1000,0.95
mpdd,2,1,exploratory,pixel_ap,BAL_L - BAL_J,0.008510918781264865,0.008939478353231719,0.0054925052443521374,0.012766764199105458,1000,0.95
mpdd,2,1,exploratory,pixel_ap,DUP_L - DUP_J,0.003401988703005565,0.0034593859166276515,0.0005188870891630313,0.00829829942683017,1000,0.95
mpdd,2,1,exploratory,pixel_ap,DUP_J - A1_J,-0.010141802858589843,-0.009882997638087513,-0.01570452146660759,-0.004495444118410175,1000,0.95
mpdd,2,1,exploratory,pixel_ap,B - A1_J,-0.026231889719148915,-0.026096976684700336,-0.03752600217019821,-0.01506071435932765,1000,0.95
mpdd,2,1,exploratory,pixel_ap,S - A1_J,-0.043430601548836045,-0.043022398398114954,-0.0590510593000129,-0.02774802830739258,1000,0.95
mpdd,2,1,exploratory,pixel_ap,C - A1_J,-0.050358969410544685,-0.04963386264673935,-0.06785018330077659,-0.03131698976313977,1000,0.95
mpdd,2,1,exploratory,pixel_ap,TRI_J - DUP_J,-0.002600117764264942,-0.0028761636150280677,-0.011743302632177528,0.00481685934785859,1000,0.95
mpdd,2,1,exploratory,pixel_ap,TRI_L - DUP_L,0.001511430375720213,0.0019592585803452117,-0.008179407540552524,0.010469397071252853,1000,0.95
mpdd,2,1,exploratory,pixel_ap,BAL_J - A1_J,-0.0023644622306677188,-0.002775166533128941,-0.010650001391607832,0.003864961101811203,1000,0.95
mpdd,2,1,exploratory,pixel_ap,BAL_L - A1_L,0.00018808054578856037,0.0001339558876110985,-0.008911686030478995,0.0075797008928360715,1000,0.95
mpdd,2,2,exploratory,pixel_ap,A1_L - A1_J,0.004844441210053119,0.004992514895373426,0.0009678339215562229,0.010406711268319416,1000,0.95
mpdd,2,2,exploratory,pixel_ap,TRI_L - TRI_J,0.009573934191182631,0.010709190204685597,0.0033860982053211595,0.02049020508938048,1000,0.95
mpdd,2,2,exploratory,pixel_ap,BAL_L - BAL_J,0.011475343451639475,0.012232922318879094,0.004569433027517874,0.021194366950628485,1000,0.95
mpdd,2,2,exploratory,pixel_ap,DUP_L - DUP_J,0.0013452291684788453,0.001522592445000648,-0.0014942427099807626,0.00469587317402974,1000,0.95
mpdd,2,2,exploratory,pixel_ap,DUP_J - A1_J,-0.011033409911936298,-0.010070358585872687,-0.015727382122759762,-0.003463568707224049,1000,0.95
mpdd,2,2,exploratory,pixel_ap,B - A1_J,-0.029851956970548765,-0.028035589434608,-0.03933180068458677,-0.015312708505816446,1000,0.95
mpdd,2,2,exploratory,pixel_ap,S - A1_J,-0.05058978456686236,-0.04817739122041132,-0.06855869843572343,-0.02463540434245536,1000,0.95
mpdd,2,2,exploratory,pixel_ap,C - A1_J,-0.059907832660973326,-0.06111909399645637,-0.08724411814177478,-0.036741055578350446,1000,0.95
mpdd,2,2,exploratory,pixel_ap,TRI_J - DUP_J,-0.006396742610116746,-0.006566222648952719,-0.018459926865584838,0.005386153911079449,1000,0.95
mpdd,2,2,exploratory,pixel_ap,TRI_L - DUP_L,0.0018319624125870404,0.0026203751107322292,-0.008938773343554824,0.014224701591512073,1000,0.95
mpdd,2,2,exploratory,pixel_ap,BAL_J - A1_J,-0.004704278193553346,-0.0049982829286567285,-0.01617449733347518,0.005087953669827205,1000,0.95
mpdd,2,2,exploratory,pixel_ap,BAL_L - A1_L,0.00192662404803301,0.00224212449484894,-0.007589394068150121,0.012350028135345666,1000,0.95
mpdd,2,4,exploratory,pixel_ap,A1_L - A1_J,0.007124482729511217,0.007488601928471383,0.001979165024565149,0.01389200889900224,1000,0.95
mpdd,2,4,exploratory,pixel_ap,TRI_L - TRI_J,0.010361124422771206,0.01030564967695788,0.0007018656226713804,0.02020702491720515,1000,0.95
mpdd,2,4,exploratory,pixel_ap,BAL_L - BAL_J,0.012754179177991154,0.013161547856986418,0.0037444339282707204,0.023870766775908592,1000,0.95
mpdd,2,4,exploratory,pixel_ap,DUP_L - DUP_J,0.0039154245753745265,0.004061018935897032,0.0003933611974188554,0.008196667516292314,1000,0.95
mpdd,2,4,exploratory,pixel_ap,DUP_J - A1_J,-0.009520472389933254,-0.008437875992770323,-0.014915172559091411,-0.0013629799773670704,1000,0.95
mpdd,2,4,exploratory,pixel_ap,B - A1_J,-0.0286191033530383,-0.02678100410069436,-0.0400025508524964,-0.0138494339978652,1000,0.95
mpdd,2,4,exploratory,pixel_ap,S - A1_J,-0.061439037804271956,-0.06140674639372247,-0.08060097350576745,-0.04172630748703041,1000,0.95
mpdd,2,4,exploratory,pixel_ap,C - A1_J,-0.10568776835435473,-0.10698112333912195,-0.1348404157925637,-0.08004017653322434,1000,0.95
mpdd,2,4,exploratory,pixel_ap,TRI_J - DUP_J,0.0026179320637526593,0.0009339674266777452,-0.011920803549778489,0.01459054162649737,1000,0.95
mpdd,2,4,exploratory,pixel_ap,TRI_L - DUP_L,0.009063631911149339,0.007178598167738592,-0.0019784396498721585,0.01584425868589931,1000,0.95
mpdd,2,4,exploratory,pixel_ap,BAL_J - A1_J,-0.003721202268766377,-0.004154416010435117,-0.014082505863126487,0.007091383008449736,1000,0.95
mpdd,2,4,exploratory,pixel_ap,BAL_L - A1_L,0.0019084941797135602,0.001518529918079917,-0.00781248150085329,0.009846936949406207,1000,0.95
mpdd,2,8,exploratory,pixel_ap,A1_L - A1_J,0.010875613694074693,0.010879659929646915,0.004864473785054597,0.016776643307873693,1000,0.95
mpdd,2,8,exploratory,pixel_ap,TRI_L - TRI_J,0.016334453970539786,0.016417784169417915,0.010257823157782682,0.02314673212059439,1000,0.95
mpdd,2,8,exploratory,pixel_ap,BAL_L - BAL_J,0.018343557409096378,0.01876129815085571,0.011346222546998463,0.02622012177984841,1000,0.95
mpdd,2,8,exploratory,pixel_ap,DUP_L - DUP_J,0.005438998788830807,0.005868463829742833,0.0024136743670567402,0.009824543693365792,1000,0.95
mpdd,2,8,exploratory,pixel_ap,DUP_J - A1_J,-0.004555456077993236,-0.0037591063293761664,-0.009074950835606046,0.0031705003435845524,1000,0.95
mpdd,2,8,exploratory,pixel_ap,B - A1_J,-0.017370882678432398,-0.01579800779458701,-0.02732024875562623,-0.0011669522889080912,1000,0.95
mpdd,2,8,exploratory,pixel_ap,S - A1_J,-0.04108568149240105,-0.04043840077065451,-0.0585193225209556,-0.018238143283139645,1000,0.95
mpdd,2,8,exploratory,pixel_ap,C - A1_J,-0.11929025993064407,-0.12096403392477333,-0.15080533112600267,-0.09139093246955521,1000,0.95
mpdd,2,8,exploratory,pixel_ap,TRI_J - DUP_J,-0.003958940896146845,-0.0036746133882438483,-0.012856790302474478,0.006366405271319784,1000,0.95
mpdd,2,8,exploratory,pixel_ap,TRI_L - DUP_L,0.006936514285562134,0.0068747069514312345,-0.0041819604712988465,0.018422172479462515,1000,0.95
mpdd,2,8,exploratory,pixel_ap,BAL_J - A1_J,-0.003544251317578073,-0.003467277843492124,-0.012196772993243466,0.0057948134103504014,1000,0.95
mpdd,2,8,exploratory,pixel_ap,BAL_L - A1_L,0.003923692397443612,0.004414360377716667,-0.005162720273795656,0.015391638837244929,1000,0.95
btad,0,1,exploratory,pixel_ap,A1_L - A1_J,0.009177937732827157,0.009277047012778877,0.006475028664584121,0.012565061638160787,1000,0.95
btad,0,1,exploratory,pixel_ap,TRI_L - TRI_J,0.007874394094374293,0.008084552193790522,0.004102170747891676,0.012293165977454492,1000,0.95
btad,0,1,exploratory,pixel_ap,BAL_L - BAL_J,0.009044160400819679,0.009294334467714308,0.004692131284592758,0.014155158391342182,1000,0.95
btad,0,1,exploratory,pixel_ap,DUP_L - DUP_J,0.0067767270525139756,0.006807354294783703,0.00482809050943951,0.009063152373882607,1000,0.95
btad,0,1,exploratory,pixel_ap,DUP_J - A1_J,-0.009423002480906884,-0.00911284553931334,-0.014161664936732236,-0.003086636584407722,1000,0.95
btad,0,1,exploratory,pixel_ap,B - A1_J,-0.030959888531652324,-0.030147976129968876,-0.04154331972743776,-0.017460426778002743,1000,0.95
btad,0,1,exploratory,pixel_ap,S - A1_J,-0.05511984211496923,-0.05337630804147714,-0.08549073932365611,-0.02355236857612919,1000,0.95
btad,0,1,exploratory,pixel_ap,C - A1_J,-0.24672176323988898,-0.24279075039455006,-0.2735026508976563,-0.20958167262116875,1000,0.95
btad,0,1,exploratory,pixel_ap,TRI_J - DUP_J,0.023474658393889403,0.023491243475892303,0.011774967991621846,0.03430968098617506,1000,0.95
btad,0,1,exploratory,pixel_ap,TRI_L - DUP_L,0.02457232543574972,0.02476844137489912,0.012885147188964169,0.035242706493485564,1000,0.95
btad,0,1,exploratory,pixel_ap,BAL_J - A1_J,0.016970510170744135,0.017108080996907783,0.006971955719974762,0.027133288110902095,1000,0.95
btad,0,1,exploratory,pixel_ap,BAL_L - A1_L,0.016836732838736657,0.017125368451843214,0.006482788165630946,0.026734665524369348,1000,0.95
btad,0,2,exploratory,pixel_ap,A1_L - A1_J,0.010699037578276172,0.010933821144554294,0.008343215817055624,0.014578136023075828,1000,0.95
btad,0,2,exploratory,pixel_ap,TRI_L - TRI_J,0.005942639679559214,0.006334885671258237,0.00328323478442108,0.009957728328370143,1000,0.95
btad,0,2,exploratory,pixel_ap,BAL_L - BAL_J,0.00886602825228644,0.009405721669529734,0.0059869098203033,0.013770361396778114,1000,0.95
btad,0,2,exploratory,pixel_ap,DUP_L - DUP_J,0.006903574048740646,0.007005537963836532,0.005541569849106381,0.008770138792824091,1000,0.95
btad,0,2,exploratory,pixel_ap,DUP_J - A1_J,-0.006929912415096995,-0.006564684760769805,-0.01157132692150983,0.0001253618285520044,1000,0.95
btad,0,2,exploratory,pixel_ap,B - A1_J,-0.025611734298021993,-0.024647849314067587,-0.034897797198562015,-0.012395169552417547,1000,0.95
btad,0,2,exploratory,pixel_ap,S - A1_J,-0.09086307416487571,-0.0879922989373349,-0.11601793968385161,-0.05899788425261186,1000,0.95
btad,0,2,exploratory,pixel_ap,C - A1_J,-0.228670691993837,-0.22550420697772744,-0.26441569536091314,-0.18262019770443158,1000,0.95
btad,0,2,exploratory,pixel_ap,TRI_J - DUP_J,0.010113324362972187,0.010458656840394006,0.001309078498492436,0.01959319256912212,1000,0.95
btad,0,2,exploratory,pixel_ap,TRI_L - DUP_L,0.009152389993790755,0.00978800454781571,0.00047076112889710446,0.019344351488525684,1000,0.95
btad,0,2,exploratory,pixel_ap,BAL_J - A1_J,0.005774853072771258,0.006180912380009509,-0.001970617926425497,0.014856621794367758,1000,0.95
btad,0,2,exploratory,pixel_ap,BAL_L - A1_L,0.003941843746781526,0.00465281290498495,-0.0037866330171811547,0.01285847712434777,1000,0.95
btad,0,4,exploratory,pixel_ap,A1_L - A1_J,0.011246297257146987,0.011577569435080775,0.008847974881186304,0.015338215240988618,1000,0.95
btad,0,4,exploratory,pixel_ap,TRI_L - TRI_J,0.004162019693441321,0.004567256682743917,0.0018781500142344566,0.007537513528845082,1000,0.95
btad,0,4,exploratory,pixel_ap,BAL_L - BAL_J,0.008044782277365936,0.008679450134669179,0.004931932285693468,0.013512835417588678,1000,0.95
btad,0,4,exploratory,pixel_ap,DUP_L - DUP_J,0.007225228454632804,0.007339193070711794,0.005700841388561748,0.009303985906904868,1000,0.95
btad,0,4,exploratory,pixel_ap,DUP_J - A1_J,-0.007132459783747214,-0.006861280287706762,-0.01166337922918551,-0.0015917835816987263,1000,0.95
btad,0,4,exploratory,pixel_ap,B - A1_J,-0.024397151593925193,-0.02381288232350319,-0.033354255777764755,-0.01318689039857987,1000,0.95
btad,0,4,exploratory,pixel_ap,S - A1_J,-0.09067753185314398,-0.08781009009460113,-0.11514235359957908,-0.060357404852284004,1000,0.95
btad,0,4,exploratory,pixel_ap,C - A1_J,-0.2098323255332163,-0.20888579995488227,-0.2538430658620957,-0.16092564230391324,1000,0.95
btad,0,4,exploratory,pixel_ap,TRI_J - DUP_J,0.01047206602879025,0.010679249048027795,0.001731197469650935,0.019490498026968752,1000,0.95
btad,0,4,exploratory,pixel_ap,TRI_L - DUP_L,0.007408857267598767,0.007907312660059921,-0.0011814853685115142,0.01707895949991107,1000,0.95
btad,0,4,exploratory,pixel_ap,BAL_J - A1_J,0.0054490867237215745,0.005821002448191027,-0.0019497759360167838,0.013782554126501445,1000,0.95
btad,0,4,exploratory,pixel_ap,BAL_L - A1_L,0.002247571743940524,0.0029228831477794313,-0.004914314113048215,0.011042332312301074,1000,0.95
btad,0,8,exploratory,pixel_ap,A1_L - A1_J,0.008821682849176837,0.00904392620752824,0.006925230998082441,0.011831993149726218,1000,0.95
