dataset,seed,shot,category,method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
ksdd2,0,2,ksdd2,DUP_L,0.9910677823626138,0.6243338020813931,0.9450681309741712,0.8067045197169982,0.73542600896861
ksdd2,0,2,ksdd2,TRI_L,0.9948329318245598,0.6322957399098637,0.9467561521252795,0.8145170294150312,0.7456140350877193
ksdd2,0,2,ksdd2,BAL_L,0.995398113716736,0.6487308975657611,0.9535489119381737,0.8478983796187357,0.7659574468085106
ksdd2,0,4,ksdd2,B,0.9903165395829291,0.5785139074340804,0.9349908480780964,0.7416003665202281,0.7319148936170212
ksdd2,0,4,ksdd2,S,0.9937359289255154,0.5124693174901962,0.9348078096400243,0.6813899216578564,0.7096774193548386
ksdd2,0,4,ksdd2,C,0.9823377406651276,0.554853224177023,0.9104230221679886,0.8071526655837431,0.7623762376237623
ksdd2,0,4,ksdd2,A1_J,0.9943069188761765,0.6524872001972692,0.9586536505999593,0.8560395626520019,0.7589743589743589
ksdd2,0,4,ksdd2,TRI_J,0.9955864926313052,0.6408634645419694,0.9590298962782184,0.8325749314881202,0.7570093457943925
ksdd2,0,4,ksdd2,BAL_J,0.9959254619828131,0.653465891118104,0.9674801708358756,0.8632778221128564,0.7738693467336684
ksdd2,0,4,ksdd2,DUP_J,0.9927930983737943,0.6401381173564926,0.9512914378686191,0.8288072461217069,0.7438016528925621
ksdd2,0,4,ksdd2,DUP_BAL_J,0.9943069188761765,0.6524872001972692,0.9586536505999593,0.8560395626520019,0.7589743589743589
ksdd2,0,4,ksdd2,DUP_EXPECTED_J,0.9927930983737943,0.6401381173564926,0.9512914378686191,0.8288072461217069,0.7438016528925621
ksdd2,0,4,ksdd2,A1_L,0.9939212347626825,0.6560942474005509,0.9549115314215987,0.8547997167174386,0.7632850241545894
ksdd2,0,4,ksdd2,DUP_L,0.9925245101919329,0.6400880950431158,0.9475594874923734,0.8220718784803196,0.7407407407407407
ksdd2,0,4,ksdd2,TRI_L,0.9958535985804068,0.644413287974481,0.9565792149684766,0.826456716801705,0.7512195121951218
ksdd2,0,4,ksdd2,BAL_L,0.9962785231024875,0.6594132916530088,0.9615314215985358,0.8567494560753437,0.7669902912621359
ksdd2,0,8,ksdd2,B,0.9917429028154362,0.6240546284221694,0.9520947732357128,0.8518618891009145,0.8020304568527918
ksdd2,0,8,ksdd2,S,0.9952964799796788,0.5834977164384023,0.9453223510270491,0.8200855793445907,0.7706422018348624
ksdd2,0,8,ksdd2,C,0.9830609863740901,0.5574001255771099,0.9198291641244661,0.8407069344939222,0.8042328042328043
ksdd2,0,8,ksdd2,A1_J,0.9951135583711009,0.6606158750088167,0.9665446410412853,0.8963829137297014,0.8341232227488151
ksdd2,0,8,ksdd2,TRI_J,0.996320054887152,0.659243306853056,0.9701037217815741,0.8934199002440948,0.8229166666666666
ksdd2,0,8,ksdd2,BAL_J,0.9965655512090875,0.6607391679839989,0.9733374008541794,0.9027875915590502,0.8405797101449276
ksdd2,0,8,ksdd2,DUP_J,0.9939662373511214,0.6585283730445314,0.9588265202359162,0.885099926238181,0.8235294117647058
ksdd2,0,8,ksdd2,DUP_BAL_J,0.9951135583711009,0.6606158750088167,0.9665446410412853,0.8963829137297014,0.8341232227488151
ksdd2,0,8,ksdd2,DUP_EXPECTED_J,0.9939662373511214,0.6585283730445314,0.9588265202359162,0.885099926238181,0.8235294117647058
ksdd2,0,8,ksdd2,A1_L,0.9948268277758755,0.6658825045358955,0.9634431563961765,0.8956718390708308,0.8275862068965516
ksdd2,0,8,ksdd2,DUP_L,0.9936973670521755,0.6597579168161894,0.9593349603416718,0.8822631803380948,0.8159203980099503
ksdd2,0,8,ksdd2,TRI_L,0.9965899406615709,0.6676312512568194,0.9657514744763067,0.8929306306788576,0.8140703517587939
ksdd2,0,8,ksdd2,BAL_L,0.9968403597486606,0.6701362180347462,0.9668598739068539,0.899877314464022,0.8241206030150754
ksdd2,1,1,ksdd2,B,0.9888697912689984,0.583994239814575,0.9315436241610738,0.7023020617430374,0.6785714285714286
ksdd2,1,1,ksdd2,S,0.9935930237376549,0.583468648400799,0.9207036811063657,0.6942408672788191,0.6666666666666666
ksdd2,1,1,ksdd2,C,0.9789942559388614,0.5175370344133542,0.8928818385194224,0.7798348183304484,0.7692307692307693
ksdd2,1,1,ksdd2,A1_J,0.9927593292660067,0.6585560004897387,0.9565893837705918,0.8398042704489045,0.7539267015706806
ksdd2,1,1,ksdd2,TRI_J,0.9948945249542199,0.661559234893594,0.9562944885092537,0.814803105590551,0.7272727272727272
ksdd2,1,1,ksdd2,BAL_J,0.9953388576592457,0.6690481529482031,0.9592841163310962,0.8438525379316577,0.7564766839378239
ksdd2,1,1,ksdd2,DUP_J,0.9915317433037363,0.6476337816574746,0.9492983526540573,0.8024438468779624,0.7264573991031391
ksdd2,1,1,ksdd2,DUP_BAL_J,0.9927593292660067,0.6585560004897387,0.9565893837705918,0.8398042704489045,0.7539267015706806
ksdd2,1,1,ksdd2,DUP_EXPECTED_J,0.9915317433037363,0.6476337816574746,0.9492983526540573,0.8024438468779624,0.7264573991031391
ksdd2,1,1,ksdd2,A1_L,0.9926503592373788,0.6612844184139295,0.9528574333943461,0.8283930731096728,0.7476635514018691
ksdd2,1,1,ksdd2,DUP_L,0.9913590563115667,0.6470621031903361,0.9465934512914379,0.7919045103895279,0.7339449541284404
ksdd2,1,1,ksdd2,TRI_L,0.9952798823802061,0.6644955272760855,0.9525116941224323,0.8060071882618258,0.7417840375586854
ksdd2,1,1,ksdd2,BAL_L,0.9957880374357659,0.6745688854304821,0.9567825910107789,0.8363468182246694,0.7582938388625592
ksdd2,1,2,ksdd2,B,0.9891343588032289,0.5312783816546276,0.9332214765100671,0.6853055580247526,0.6610169491525425
ksdd2,1,2,ksdd2,S,0.991429915525617,0.5043916080350397,0.9157107992678463,0.6528057874537601,0.6752136752136751
ksdd2,1,2,ksdd2,C,0.9787913361444674,0.5352268935782629,0.9039861704291234,0.7937315504087579,0.7715736040609137
ksdd2,1,2,ksdd2,A1_J,0.9928358802295145,0.6390056790804469,0.9534472239170226,0.8135901940542063,0.7420814479638009
ksdd2,1,2,ksdd2,TRI_J,0.9940262725847859,0.6146583228391871,0.9498474679682734,0.7691162802287159,0.7207207207207208
ksdd2,1,2,ksdd2,BAL_J,0.9944404054666576,0.6393064072632086,0.955775879601383,0.8101412674970134,0.7400881057268722
ksdd2,1,2,ksdd2,DUP_J,0.9917984016319312,0.6114657402513913,0.9477832011389059,0.7711136680840558,0.7096774193548386
ksdd2,1,2,ksdd2,DUP_BAL_J,0.9928358802295145,0.6390056790804469,0.9534472239170226,0.8135901940542063,0.7420814479638009
ksdd2,1,2,ksdd2,DUP_EXPECTED_J,0.9917984016319312,0.6114657402513913,0.9477832011389059,0.7711136680840558,0.7096774193548386
ksdd2,1,2,ksdd2,A1_L,0.9926535764917314,0.6449494789537987,0.9534065487085621,0.8171769562470088,0.7420814479638009
ksdd2,1,2,ksdd2,DUP_L,0.9913880648722838,0.6139469467144117,0.9458409599349197,0.7708862803622726,0.7196261682242991
ksdd2,1,2,ksdd2,TRI_L,0.9947913354203882,0.6248692719566199,0.949816961561928,0.7819346538086294,0.7305936073059361
ksdd2,1,2,ksdd2,BAL_L,0.9952780768977944,0.6496610588626365,0.9559284116331097,0.8199491516548543,0.7500000000000001
ksdd2,1,4,ksdd2,B,0.989104672802511,0.6185431231099944,0.9163310961968679,0.7783980008669157,0.7357512953367876
ksdd2,1,4,ksdd2,S,0.9952893246166425,0.6152614870290849,0.9347671344315641,0.800194425225046,0.7614213197969542
ksdd2,1,4,ksdd2,C,0.9795460352159184,0.5321815182004566,0.9039658328248932,0.804917747649457,0.802139037433155
ksdd2,1,4,ksdd2,A1_J,0.9925608657837155,0.6627564900060244,0.9356518202155786,0.8427913884798804,0.826530612244898
ksdd2,1,4,ksdd2,TRI_J,0.9949021230704036,0.6643970765082023,0.9416209070571486,0.8445629081405548,0.8195121951219512
ksdd2,1,4,ksdd2,BAL_J,0.9951630587388688,0.665422517469752,0.9461358551962579,0.858345597778766,0.8367346938775511
ksdd2,1,4,ksdd2,DUP_J,0.9912794906229238,0.6575943766078746,0.9278320113890585,0.8210785751324491,0.8041237113402062
ksdd2,1,4,ksdd2,DUP_BAL_J,0.9925608657837155,0.6627564900060244,0.9356518202155786,0.8427913884798804,0.826530612244898
ksdd2,1,4,ksdd2,DUP_EXPECTED_J,0.9912794906229238,0.6575943766078746,0.9278320113890585,0.8210785751324491,0.8041237113402062
ksdd2,1,4,ksdd2,A1_L,0.9927979397865183,0.6722831431173262,0.9359772218832622,0.8487410262522451,0.826530612244898
ksdd2,1,4,ksdd2,DUP_L,0.9913596526729491,0.6625697443167389,0.9289912548301811,0.8257161826764919,0.8020833333333333
ksdd2,1,4,ksdd2,TRI_L,0.9959140523501154,0.6762022166097562,0.9433597722188327,0.8523509741293555,0.8159203980099503
ksdd2,1,4,ksdd2,BAL_L,0.9962402609614371,0.6797103507845756,0.947518812283913,0.8653378419579842,0.8290155440414507
ksdd2,1,8,ksdd2,B,0.990389837331511,0.6229285255565158,0.927435428106569,0.7958339396799194,0.753623188405797
ksdd2,1,8,ksdd2,S,0.9954217751349433,0.62321764653574,0.9379398006914785,0.815643288613059,0.7676767676767676
ksdd2,1,8,ksdd2,C,0.9807928163662337,0.5374564631466422,0.9115720968069961,0.80110732922994,0.7849462365591398
ksdd2,1,8,ksdd2,A1_J,0.9934784835622859,0.6658593092869038,0.9462985560300997,0.8465877931526992,0.8121827411167513
ksdd2,1,8,ksdd2,TRI_J,0.9956631705216409,0.6684552809421849,0.9461155175920276,0.8491764658750411,0.8080808080808082
ksdd2,1,8,ksdd2,BAL_J,0.9959551952616451,0.6695349650451176,0.9491763270286759,0.8555519678549397,0.8247422680412371
ksdd2,1,8,ksdd2,DUP_J,0.9923811550101327,0.661037710190385,0.9387634736628024,0.8299954155980541,0.8020833333333333
ksdd2,1,8,ksdd2,DUP_BAL_J,0.9934784835622859,0.6658593092869038,0.9462985560300997,0.8465877931526992,0.8121827411167513
ksdd2,1,8,ksdd2,DUP_EXPECTED_J,0.9923811550101327,0.661037710190385,0.9387634736628024,0.8299954155980541,0.8020833333333333
ksdd2,1,8,ksdd2,A1_L,0.9938228347999365,0.6754697167812009,0.9428513321130771,0.8530763184264722,0.8121827411167513
ksdd2,1,8,ksdd2,DUP_L,0.9925597071048441,0.6648445914458752,0.9370347773032337,0.8361836387463609,0.7959183673469388
ksdd2,1,8,ksdd2,TRI_L,0.9962425047247423,0.6781943584941803,0.946512100874517,0.8572066635829418,0.8155339805825242
ksdd2,1,8,ksdd2,BAL_L,0.9965568094432392,0.6830485747040785,0.951291437868619,0.86924041542726,0.8253968253968254
ksdd2,2,1,ksdd2,B,0.9702180230069206,0.4426046323992926,0.8006914785438275,0.5312395754073568,0.5245901639344263
ksdd2,2,1,ksdd2,S,0.9905336027133171,0.5589766401129939,0.8661785641651414,0.652720550470681,0.6504854368932038
ksdd2,2,1,ksdd2,C,0.9659391679962532,0.452853255087166,0.8115009151921903,0.6866046436702682,0.6896551724137931
ksdd2,2,1,ksdd2,A1_J,0.9793638159337621,0.5923152286772166,0.8551759202765915,0.7136845231902943,0.6842105263157896
ksdd2,2,1,ksdd2,TRI_J,0.9886116520370792,0.6270466797294867,0.8634329875940615,0.7292349306324388,0.7227722772277227
ksdd2,2,1,ksdd2,BAL_J,0.9891763159692246,0.639892131378698,0.8671649379703071,0.7549382254807132,0.73
ksdd2,2,1,ksdd2,DUP_J,0.9761375360552473,0.5585968259105292,0.8442953020134226,0.673541421274546,0.649746192893401
ksdd2,2,1,ksdd2,DUP_BAL_J,0.9793638159337621,0.5923152286772166,0.8551759202765915,0.7136845231902943,0.6842105263157896
ksdd2,2,1,ksdd2,DUP_EXPECTED_J,0.9761375360552473,0.5585968259105292,0.8442953020134226,0.673541421274546,0.649746192893401
ksdd2,2,1,ksdd2,A1_L,0.979267348897456,0.5971700275710629,0.8600264388854992,0.7204204017115309,0.7046632124352331
ksdd2,2,1,ksdd2,DUP_L,0.9761538328271844,0.5603026395749969,0.8481848688224526,0.6755122016430101,0.6592178770949721
ksdd2,2,1,ksdd2,TRI_L,0.9890295010273795,0.6295169600286767,0.8693919056335163,0.7340965920645444,0.7219512195121951
ksdd2,2,1,ksdd2,BAL_L,0.9897275273612918,0.6446207709598399,0.8739373601789708,0.7593562974262371,0.7346938775510204
ksdd2,2,2,ksdd2,B,0.9888913496629964,0.5468102208666059,0.9242830994508847,0.6821647899432309,0.7049180327868853
ksdd2,2,2,ksdd2,S,0.99222955013212,0.5783610827147864,0.9203579418344519,0.716509425065747,0.7063829787234043
ksdd2,2,2,ksdd2,C,0.9810201074807073,0.5361891103413347,0.9067825910107788,0.7940028437339246,0.7643979057591624
ksdd2,2,2,ksdd2,A1_J,0.993066213997893,0.6481947614968332,0.9496135855196257,0.8250413165647092,0.7524752475247525
ksdd2,2,2,ksdd2,TRI_J,0.994127832879522,0.6459567125215566,0.9415395566402278,0.7983141929850373,0.751131221719457
ksdd2,2,2,ksdd2,BAL_J,0.9945675615967918,0.660875816721921,0.9500305064063453,0.8323596311337387,0.7534883720930233
ksdd2,2,2,ksdd2,DUP_J,0.9915911535779316,0.6253801282442133,0.9404514948139109,0.7809104653722925,0.7297297297297297
ksdd2,2,2,ksdd2,DUP_BAL_J,0.993066213997893,0.6481947614968332,0.9496135855196257,0.8250413165647092,0.7524752475247525
ksdd2,2,2,ksdd2,DUP_EXPECTED_J,0.9915911535779316,0.6253801282442133,0.9404514948139109,0.7809104653722925,0.7297297297297297
ksdd2,2,2,ksdd2,A1_L,0.992768949419052,0.6493457208262464,0.9461765304047184,0.8230698318978062,0.7487684729064039
ksdd2,2,2,ksdd2,DUP_L,0.9913747969115606,0.6252214239850158,0.9392312385600977,0.7821203691964462,0.7272727272727273
ksdd2,2,2,ksdd2,TRI_L,0.9946313233741438,0.6517552097096861,0.9476205003050641,0.8101784277797994,0.7465437788018432
ksdd2,2,2,ksdd2,BAL_L,0.9951076349162931,0.6651086590566918,0.9522167988610942,0.8411442122402528,0.7609756097560976
ksdd2,2,4,ksdd2,B,0.9900963008783793,0.592467490759898,0.9461968680089485,0.7609609118883632,0.7346938775510203
ksdd2,2,4,ksdd2,S,0.9936690866474283,0.5710813164091917,0.9352552369330892,0.7532756260540453,0.7488151658767773
ksdd2,2,4,ksdd2,C,0.98195378898723,0.5501516116367342,0.9321639210900955,0.8334841921979719,0.7813953488372093
ksdd2,2,4,ksdd2,A1_J,0.9938114564121704,0.6618139144352029,0.9641753101484645,0.8649981453818786,0.7881773399014779
ksdd2,2,4,ksdd2,TRI_J,0.9949017792240439,0.6572302720814364,0.9580333536709376,0.8485248145429196,0.7707317073170732
ksdd2,2,4,ksdd2,BAL_J,0.9952624401940419,0.6662718019286423,0.9633618059792556,0.8696735719309759,0.7783251231527094
ksdd2,2,4,ksdd2,DUP_J,0.9926192577834765,0.6494189047764485,0.9568639414276998,0.83547202012563,0.7579908675799086
ksdd2,2,4,ksdd2,DUP_BAL_J,0.9938114564121704,0.6618139144352029,0.9641753101484645,0.8649981453818786,0.7881773399014779
ksdd2,2,4,ksdd2,DUP_EXPECTED_J,0.9926192577834765,0.6494189047764485,0.9568639414276998,0.83547202012563,0.7579908675799086
ksdd2,2,4,ksdd2,A1_L,0.9934961004401686,0.6650686034963945,0.9614907463900754,0.8615456354100026,0.7839195979899497
ksdd2,2,4,ksdd2,DUP_L,0.9923033284198323,0.6504478328011511,0.9566707341875128,0.8317267547095406,0.7533632286995516
ksdd2,2,4,ksdd2,TRI_L,0.9953671137556187,0.6613776057786007,0.9611856823266219,0.8512383026092105,0.7766990291262137
ksdd2,2,4,ksdd2,BAL_L,0.9958223438529282,0.6723357117734646,0.9640329469188529,0.8722908912864239,0.7839195979899497
ksdd2,2,8,ksdd2,B,0.9908848597804845,0.6114883931325998,0.9396990034573928,0.7668419266116615,0.7381974248927039
ksdd2,2,8,ksdd2,S,0.994665280347023,0.5768933851145446,0.9398820418954648,0.7471212729545198,0.7234042553191491
ksdd2,2,8,ksdd2,C,0.9828463605004465,0.5656962181098995,0.9382346959528167,0.8367680194475579,0.7777777777777777
ksdd2,2,8,ksdd2,A1_J,0.9940539280300638,0.673771891272327,0.9617754728492984,0.857824442550395,0.781725888324873
ksdd2,2,8,ksdd2,TRI_J,0.9954592702692185,0.6644992542853239,0.9618059792556436,0.8376745924328133,0.7655502392344496
ksdd2,2,8,ksdd2,BAL_J,0.995841484309102,0.6732883174201415,0.9669513931258897,0.8601533293277359,0.7800000000000001
ksdd2,2,8,ksdd2,DUP_J,0.9931197216573756,0.6636437508535753,0.9511185682326622,0.8345346192931974,0.7632850241545894
ksdd2,2,8,ksdd2,DUP_BAL_J,0.9940539280300638,0.673771891272327,0.9617754728492984,0.857824442550395,0.781725888324873
ksdd2,2,8,ksdd2,DUP_EXPECTED_J,0.9931197216573756,0.6636437508535753,0.9511185682326622,0.8345346192931974,0.7632850241545894
ksdd2,2,8,ksdd2,A1_L,0.994004503781885,0.6816668232556595,0.9536200935529796,0.8574921822356285,0.7826086956521738
ksdd2,2,8,ksdd2,DUP_L,0.9928474454175504,0.6664946709964601,0.9490949766117552,0.8303945632494927,0.7592592592592593
ksdd2,2,8,ksdd2,TRI_L,0.9958725912696571,0.674051157394613,0.9595179987797438,0.8452350232065743,0.7707317073170732
ksdd2,2,8,ksdd2,BAL_L,0.9962590573278635,0.6859087138300011,0.9620805369127516,0.8672551477857068,0.7800000000000001
