dataset,seed,shot,category,group,method,pixel_ap,n_images,n_abnormal
mpdd,0,8,bracket_black,small,DUP_BAL_J,0.16606708521870364,75,43
mpdd,0,8,bracket_black,small,DUP_EXPECTED_J,0.16555957591441947,75,43
mpdd,0,8,bracket_black,small,A1_L,0.15246631541338546,75,43
mpdd,0,8,bracket_black,small,DUP_L,0.1581012241075938,75,43
mpdd,0,8,bracket_black,small,TRI_L,0.1591469516452999,75,43
mpdd,0,8,bracket_black,small,BAL_L,0.15165826395850093,75,43
mpdd,0,8,bracket_brown,small,B,0.029426583989323626,52,26
mpdd,0,8,bracket_brown,small,S,0.01836130141442695,52,26
mpdd,0,8,bracket_brown,small,C,0.010596384244873757,52,26
mpdd,0,8,bracket_brown,small,A1_J,0.021335882609658085,52,26
mpdd,0,8,bracket_brown,small,TRI_J,0.02149178722940352,52,26
mpdd,0,8,bracket_brown,small,BAL_J,0.019135915551215493,52,26
mpdd,0,8,bracket_brown,small,DUP_J,0.023503099139600744,52,26
mpdd,0,8,bracket_brown,small,DUP_BAL_J,0.021335882609658085,52,26
mpdd,0,8,bracket_brown,small,DUP_EXPECTED_J,0.023503099139600744,52,26
mpdd,0,8,bracket_brown,small,A1_L,0.023214506376069494,52,26
mpdd,0,8,bracket_brown,small,DUP_L,0.025743317559973042,52,26
mpdd,0,8,bracket_brown,small,TRI_L,0.02231669104696356,52,26
mpdd,0,8,bracket_brown,small,BAL_L,0.020407400963574324,52,26
mpdd,0,8,bracket_brown,large,B,0.07533679915644545,43,17
mpdd,0,8,bracket_brown,large,S,0.07732083146618747,43,17
mpdd,0,8,bracket_brown,large,C,0.045941715949928824,43,17
mpdd,0,8,bracket_brown,large,A1_J,0.05703118203219404,43,17
mpdd,0,8,bracket_brown,large,TRI_J,0.06526376256500649,43,17
mpdd,0,8,bracket_brown,large,BAL_J,0.06018966137405942,43,17
mpdd,0,8,bracket_brown,large,DUP_J,0.06442269084707364,43,17
mpdd,0,8,bracket_brown,large,DUP_BAL_J,0.05703118203219404,43,17
mpdd,0,8,bracket_brown,large,DUP_EXPECTED_J,0.06442269084707364,43,17
mpdd,0,8,bracket_brown,large,A1_L,0.06595018451633085,43,17
mpdd,0,8,bracket_brown,large,DUP_L,0.07036000638121016,43,17
mpdd,0,8,bracket_brown,large,TRI_L,0.07200489803852984,43,17
mpdd,0,8,bracket_brown,large,BAL_L,0.06698625026654287,43,17
mpdd,0,8,bracket_white,tiny,B,0.19208962603615728,55,25
mpdd,0,8,bracket_white,tiny,S,0.12350706678997515,55,25
mpdd,0,8,bracket_white,tiny,C,0.028071621787430168,55,25
mpdd,0,8,bracket_white,tiny,A1_J,0.1142066470871951,55,25
mpdd,0,8,bracket_white,tiny,TRI_J,0.1263581260635083,55,25
mpdd,0,8,bracket_white,tiny,BAL_J,0.11325179192435497,55,25
mpdd,0,8,bracket_white,tiny,DUP_J,0.15497520298885278,55,25
mpdd,0,8,bracket_white,tiny,DUP_BAL_J,0.1142066470871951,55,25
mpdd,0,8,bracket_white,tiny,DUP_EXPECTED_J,0.15497520298885278,55,25
mpdd,0,8,bracket_white,tiny,A1_L,0.13753652913061912,55,25
mpdd,0,8,bracket_white,tiny,DUP_L,0.17229166146482594,55,25
mpdd,0,8,bracket_white,tiny,TRI_L,0.13943851733010768,55,25
mpdd,0,8,bracket_white,tiny,BAL_L,0.11781449325485596,55,25
mpdd,0,8,connector,large,B,0.47713325328216166,44,14
mpdd,0,8,connector,large,S,0.42748646332449686,44,14
mpdd,0,8,connector,large,C,0.24125920080005056,44,14
mpdd,0,8,connector,large,A1_J,0.5158953399144228,44,14
mpdd,0,8,connector,large,TRI_J,0.4966129652623488,44,14
mpdd,0,8,connector,large,BAL_J,0.498835822658214,44,14
mpdd,0,8,connector,large,DUP_J,0.49749158201703636,44,14
mpdd,0,8,connector,large,DUP_BAL_J,0.5158953399144228,44,14
mpdd,0,8,connector,large,DUP_EXPECTED_J,0.49749158201703636,44,14
mpdd,0,8,connector,large,A1_L,0.548650059956587,44,14
mpdd,0,8,connector,large,DUP_L,0.5204643593671742,44,14
mpdd,0,8,connector,large,TRI_L,0.5497245042926997,44,14
mpdd,0,8,connector,large,BAL_L,0.5624275409762528,44,14
mpdd,0,8,metal_plate,large,B,0.8098303728809038,97,71
mpdd,0,8,metal_plate,large,S,0.8776424342766542,97,71
mpdd,0,8,metal_plate,large,C,0.9405090539979226,97,71
mpdd,0,8,metal_plate,large,A1_J,0.8833511926679418,97,71
mpdd,0,8,metal_plate,large,TRI_J,0.8870379436510022,97,71
mpdd,0,8,metal_plate,large,BAL_J,0.9058346291401776,97,71
mpdd,0,8,metal_plate,large,DUP_J,0.8586256095547153,97,71
mpdd,0,8,metal_plate,large,DUP_BAL_J,0.8833511926679418,97,71
mpdd,0,8,metal_plate,large,DUP_EXPECTED_J,0.8586256095547153,97,71
mpdd,0,8,metal_plate,large,A1_L,0.8851404013106761,97,71
mpdd,0,8,metal_plate,large,DUP_L,0.8585449644885654,97,71
mpdd,0,8,metal_plate,large,TRI_L,0.891468480152571,97,71
mpdd,0,8,metal_plate,large,BAL_L,0.910782521667315,97,71
mpdd,0,8,tubes,small,B,0.5495347015231493,53,21
mpdd,0,8,tubes,small,S,0.38910673558056685,53,21
mpdd,0,8,tubes,small,C,0.45683385842364116,53,21
mpdd,0,8,tubes,small,A1_J,0.6135685142400292,53,21
mpdd,0,8,tubes,small,TRI_J,0.5349155936077816,53,21
mpdd,0,8,tubes,small,BAL_J,0.5566589883169015,53,21
mpdd,0,8,tubes,small,DUP_J,0.5909596826817,53,21
mpdd,0,8,tubes,small,DUP_BAL_J,0.6135685142400292,53,21
mpdd,0,8,tubes,small,DUP_EXPECTED_J,0.5909596826817,53,21
mpdd,0,8,tubes,small,A1_L,0.6351223769682387,53,21
mpdd,0,8,tubes,small,DUP_L,0.6021201167386189,53,21
mpdd,0,8,tubes,small,TRI_L,0.5641682031506601,53,21
mpdd,0,8,tubes,small,BAL_L,0.5957634455457466,53,21
mpdd,0,8,tubes,large,B,0.7903441836255094,80,48
mpdd,0,8,tubes,large,S,0.6902828716758131,80,48
mpdd,0,8,tubes,large,C,0.5357226826034438,80,48
mpdd,0,8,tubes,large,A1_J,0.8120728236646614,80,48
mpdd,0,8,tubes,large,TRI_J,0.7796218768187456,80,48
mpdd,0,8,tubes,large,BAL_J,0.7858958506493605,80,48
mpdd,0,8,tubes,large,DUP_J,0.8057251356142189,80,48
mpdd,0,8,tubes,large,DUP_BAL_J,0.8120728236646614,80,48
mpdd,0,8,tubes,large,DUP_EXPECTED_J,0.8057251356142189,80,48
mpdd,0,8,tubes,large,A1_L,0.8167877897941539,80,48
mpdd,0,8,tubes,large,DUP_L,0.8074929198007115,80,48
mpdd,0,8,tubes,large,TRI_L,0.7937789038568652,80,48
mpdd,0,8,tubes,large,BAL_L,0.8024957526680886,80,48
mpdd,1,1,bracket_black,small,B,0.1232651908160714,75,43
mpdd,1,1,bracket_black,small,S,0.10209309458840282,75,43
mpdd,1,1,bracket_black,small,C,0.007957065316884152,75,43
mpdd,1,1,bracket_black,small,A1_J,0.1004388798267214,75,43
mpdd,1,1,bracket_black,small,TRI_J,0.1214259399341427,75,43
mpdd,1,1,bracket_black,small,BAL_J,0.10430933397935002,75,43
mpdd,1,1,bracket_black,small,DUP_J,0.1176184191626314,75,43
mpdd,1,1,bracket_black,small,DUP_BAL_J,0.1004388798267214,75,43
mpdd,1,1,bracket_black,small,DUP_EXPECTED_J,0.1176184191626314,75,43
mpdd,1,1,bracket_black,small,A1_L,0.10238636042577177,75,43
mpdd,1,1,bracket_black,small,DUP_L,0.11783300315984409,75,43
mpdd,1,1,bracket_black,small,TRI_L,0.11949615438009213,75,43
mpdd,1,1,bracket_black,small,BAL_L,0.10312966828945427,75,43
mpdd,1,1,bracket_brown,small,B,0.008358668846028778,52,26
mpdd,1,1,bracket_brown,small,S,0.009314913247733482,52,26
mpdd,1,1,bracket_brown,small,C,0.014001476723534696,52,26
mpdd,1,1,bracket_brown,small,A1_J,0.009306492158921579,52,26
mpdd,1,1,bracket_brown,small,TRI_J,0.009274352469346625,52,26
mpdd,1,1,bracket_brown,small,BAL_J,0.009442068500836155,52,26
mpdd,1,1,bracket_brown,small,DUP_J,0.008950432395554675,52,26
mpdd,1,1,bracket_brown,small,DUP_BAL_J,0.009306492158921579,52,26
mpdd,1,1,bracket_brown,small,DUP_EXPECTED_J,0.008950432395554675,52,26
mpdd,1,1,bracket_brown,small,A1_L,0.008942105135052699,52,26
mpdd,1,1,bracket_brown,small,DUP_L,0.008741247881862294,52,26
mpdd,1,1,bracket_brown,small,TRI_L,0.009427142493899934,52,26
mpdd,1,1,bracket_brown,small,BAL_L,0.009422272563933675,52,26
mpdd,1,1,bracket_brown,large,B,0.05515944846219046,43,17
mpdd,1,1,bracket_brown,large,S,0.08300388509609015,43,17
mpdd,1,1,bracket_brown,large,C,0.04518190204805909,43,17
mpdd,1,1,bracket_brown,large,A1_J,0.05114590692759097,43,17
mpdd,1,1,bracket_brown,large,TRI_J,0.06392282325937255,43,17
mpdd,1,1,bracket_brown,large,BAL_J,0.05904267704890503,43,17
mpdd,1,1,bracket_brown,large,DUP_J,0.053183630230161226,43,17
mpdd,1,1,bracket_brown,large,DUP_BAL_J,0.05114590692759097,43,17
mpdd,1,1,bracket_brown,large,DUP_EXPECTED_J,0.053183630230161226,43,17
mpdd,1,1,bracket_brown,large,A1_L,0.05569929567629501,43,17
mpdd,1,1,bracket_brown,large,DUP_L,0.056348335023137665,43,17
mpdd,1,1,bracket_brown,large,TRI_L,0.06939713577731807,43,17
mpdd,1,1,bracket_brown,large,BAL_L,0.06573516852639774,43,17
mpdd,1,1,bracket_white,tiny,B,0.05197783065215634,55,25
mpdd,1,1,bracket_white,tiny,S,0.02780687294207248,55,25
mpdd,1,1,bracket_white,tiny,C,0.0048600698597201395,55,25
mpdd,1,1,bracket_white,tiny,A1_J,0.028418236354939504,55,25
mpdd,1,1,bracket_white,tiny,TRI_J,0.029282876225916105,55,25
mpdd,1,1,bracket_white,tiny,BAL_J,0.02680428913415269,55,25
mpdd,1,1,bracket_white,tiny,DUP_J,0.03194440332292441,55,25
mpdd,1,1,bracket_white,tiny,DUP_BAL_J,0.028418236354939504,55,25
mpdd,1,1,bracket_white,tiny,DUP_EXPECTED_J,0.03194440332292441,55,25
mpdd,1,1,bracket_white,tiny,A1_L,0.03350999040789385,55,25
mpdd,1,1,bracket_white,tiny,DUP_L,0.038957344509388675,55,25
mpdd,1,1,bracket_white,tiny,TRI_L,0.03306157543444722,55,25
mpdd,1,1,bracket_white,tiny,BAL_L,0.03032012206975019,55,25
mpdd,1,1,connector,large,B,0.23107152152525973,44,14
mpdd,1,1,connector,large,S,0.22323860845414428,44,14
mpdd,1,1,connector,large,C,0.1623811192079693,44,14
mpdd,1,1,connector,large,A1_J,0.2862977351572702,44,14
mpdd,1,1,connector,large,TRI_J,0.2766810732234924,44,14
mpdd,1,1,connector,large,BAL_J,0.2936919096881309,44,14
mpdd,1,1,connector,large,DUP_J,0.26825865290771445,44,14
mpdd,1,1,connector,large,DUP_BAL_J,0.2862977351572702,44,14
mpdd,1,1,connector,large,DUP_EXPECTED_J,0.26825865290771445,44,14
mpdd,1,1,connector,large,A1_L,0.29936944608299393,44,14
mpdd,1,1,connector,large,DUP_L,0.27292212420733664,44,14
mpdd,1,1,connector,large,TRI_L,0.30008047998558857,44,14
mpdd,1,1,connector,large,BAL_L,0.3220311376757693,44,14
mpdd,1,1,metal_plate,large,B,0.8070831583435273,97,71
mpdd,1,1,metal_plate,large,S,0.8601841906765141,97,71
mpdd,1,1,metal_plate,large,C,0.922627269459313,97,71
mpdd,1,1,metal_plate,large,A1_J,0.877204133289554,97,71
mpdd,1,1,metal_plate,large,TRI_J,0.8751001198718094,97,71
mpdd,1,1,metal_plate,large,BAL_J,0.8963101713164295,97,71
mpdd,1,1,metal_plate,large,DUP_J,0.8510005228328992,97,71
mpdd,1,1,metal_plate,large,DUP_BAL_J,0.877204133289554,97,71
mpdd,1,1,metal_plate,large,DUP_EXPECTED_J,0.8510005228328992,97,71
mpdd,1,1,metal_plate,large,A1_L,0.8753487781148854,97,71
mpdd,1,1,metal_plate,large,DUP_L,0.8498551785603586,97,71
mpdd,1,1,metal_plate,large,TRI_L,0.8784164756805999,97,71
mpdd,1,1,metal_plate,large,BAL_L,0.898093567800919,97,71
mpdd,1,1,tubes,small,B,0.4159475469359488,53,21
mpdd,1,1,tubes,small,S,0.2683357328357362,53,21
mpdd,1,1,tubes,small,C,0.41443996256631305,53,21
mpdd,1,1,tubes,small,A1_J,0.48474641979780503,53,21
mpdd,1,1,tubes,small,TRI_J,0.3888571110750741,53,21
mpdd,1,1,tubes,small,BAL_J,0.42153512659655346,53,21
mpdd,1,1,tubes,small,DUP_J,0.45329683825378814,53,21
mpdd,1,1,tubes,small,DUP_BAL_J,0.48474641979780503,53,21
mpdd,1,1,tubes,small,DUP_EXPECTED_J,0.45329683825378814,53,21
mpdd,1,1,tubes,small,A1_L,0.5000201026098884,53,21
mpdd,1,1,tubes,small,DUP_L,0.4611815287181835,53,21
mpdd,1,1,tubes,small,TRI_L,0.42066250963936713,53,21
mpdd,1,1,tubes,small,BAL_L,0.4594328065404568,53,21
mpdd,1,1,tubes,large,B,0.7090392923019176,80,48
mpdd,1,1,tubes,large,S,0.576532338045878,80,48
mpdd,1,1,tubes,large,C,0.4519578826434639,80,48
mpdd,1,1,tubes,large,A1_J,0.7221153948964218,80,48
mpdd,1,1,tubes,large,TRI_J,0.6780398615868378,80,48
mpdd,1,1,tubes,large,BAL_J,0.684704152054741,80,48
mpdd,1,1,tubes,large,DUP_J,0.7166625806916785,80,48
mpdd,1,1,tubes,large,DUP_BAL_J,0.7221153948964218,80,48
mpdd,1,1,tubes,large,DUP_EXPECTED_J,0.7166625806916785,80,48
mpdd,1,1,tubes,large,A1_L,0.7300967724155256,80,48
mpdd,1,1,tubes,large,DUP_L,0.7211415861210184,80,48
mpdd,1,1,tubes,large,TRI_L,0.6933437558725926,80,48
mpdd,1,1,tubes,large,BAL_L,0.7058336308108175,80,48
mpdd,1,2,bracket_black,small,B,0.09049740815759359,75,43
mpdd,1,2,bracket_black,small,S,0.08297535017492337,75,43
mpdd,1,2,bracket_black,small,C,0.026977458469001386,75,43
mpdd,1,2,bracket_black,small,A1_J,0.0958543420635916,75,43
mpdd,1,2,bracket_black,small,TRI_J,0.1104079784902842,75,43
mpdd,1,2,bracket_black,small,BAL_J,0.10403759116060307,75,43
mpdd,1,2,bracket_black,small,DUP_J,0.10429768586481425,75,43
mpdd,1,2,bracket_black,small,DUP_BAL_J,0.0958543420635916,75,43
mpdd,1,2,bracket_black,small,DUP_EXPECTED_J,0.10429768586481425,75,43
mpdd,1,2,bracket_black,small,A1_L,0.09930462921694873,75,43
mpdd,1,2,bracket_black,small,DUP_L,0.10945336527648308,75,43
mpdd,1,2,bracket_black,small,TRI_L,0.11554899556741187,75,43
mpdd,1,2,bracket_black,small,BAL_L,0.10953836449451074,75,43
mpdd,1,2,bracket_brown,small,B,0.021546323700411454,52,26
mpdd,1,2,bracket_brown,small,S,0.011505065308367889,52,26
mpdd,1,2,bracket_brown,small,C,0.016019492047553163,52,26
mpdd,1,2,bracket_brown,small,A1_J,0.022058584650437234,52,26
mpdd,1,2,bracket_brown,small,TRI_J,0.0174517681299951,52,26
mpdd,1,2,bracket_brown,small,BAL_J,0.02048677146013853,52,26
mpdd,1,2,bracket_brown,small,DUP_J,0.023118340522902237,52,26
mpdd,1,2,bracket_brown,small,DUP_BAL_J,0.022058584650437234,52,26
mpdd,1,2,bracket_brown,small,DUP_EXPECTED_J,0.023118340522902237,52,26
mpdd,1,2,bracket_brown,small,A1_L,0.022194751107047418,52,26
mpdd,1,2,bracket_brown,small,DUP_L,0.022899855411150367,52,26
mpdd,1,2,bracket_brown,small,TRI_L,0.017467468120588473,52,26
mpdd,1,2,bracket_brown,small,BAL_L,0.02202795776120205,52,26
mpdd,1,2,bracket_brown,large,B,0.04137339596184936,43,17
mpdd,1,2,bracket_brown,large,S,0.05423157256430319,43,17
mpdd,1,2,bracket_brown,large,C,0.042557302963986715,43,17
mpdd,1,2,bracket_brown,large,A1_J,0.03995369165354178,43,17
mpdd,1,2,bracket_brown,large,TRI_J,0.04748359120906073,43,17
mpdd,1,2,bracket_brown,large,BAL_J,0.045001259647733056,43,17
mpdd,1,2,bracket_brown,large,DUP_J,0.04046328476407984,43,17
mpdd,1,2,bracket_brown,large,DUP_BAL_J,0.03995369165354178,43,17
mpdd,1,2,bracket_brown,large,DUP_EXPECTED_J,0.04046328476407984,43,17
mpdd,1,2,bracket_brown,large,A1_L,0.04248107900246627,43,17
mpdd,1,2,bracket_brown,large,DUP_L,0.04219886568308243,43,17
mpdd,1,2,bracket_brown,large,TRI_L,0.04967438501489523,43,17
mpdd,1,2,bracket_brown,large,BAL_L,0.04773495685823828,43,17
mpdd,1,2,bracket_white,tiny,B,0.021615466760493078,55,25
mpdd,1,2,bracket_white,tiny,S,0.021962404476215655,55,25
mpdd,1,2,bracket_white,tiny,C,0.01491660723679174,55,25
mpdd,1,2,bracket_white,tiny,A1_J,0.027687134708241884,55,25
mpdd,1,2,bracket_white,tiny,TRI_J,0.023184128446695998,55,25
mpdd,1,2,bracket_white,tiny,BAL_J,0.02595623203142731,55,25
mpdd,1,2,bracket_white,tiny,DUP_J,0.023332501975479272,55,25
mpdd,1,2,bracket_white,tiny,DUP_BAL_J,0.027687134708241884,55,25
mpdd,1,2,bracket_white,tiny,DUP_EXPECTED_J,0.023332501975479272,55,25
mpdd,1,2,bracket_white,tiny,A1_L,0.02747214910349158,55,25
mpdd,1,2,bracket_white,tiny,DUP_L,0.02486290379111299,55,25
mpdd,1,2,bracket_white,tiny,TRI_L,0.02940027328584504,55,25
mpdd,1,2,bracket_white,tiny,BAL_L,0.029687947046388788,55,25
mpdd,1,2,connector,large,B,0.39505402281935603,44,14
mpdd,1,2,connector,large,S,0.2744904250848581,44,14
mpdd,1,2,connector,large,C,0.16749062846191812,44,14
mpdd,1,2,connector,large,A1_J,0.4248105634323212,44,14
mpdd,1,2,connector,large,TRI_J,0.38324016469250366,44,14
mpdd,1,2,connector,large,BAL_J,0.37727817901028154,44,14
mpdd,1,2,connector,large,DUP_J,0.42147974182630826,44,14
mpdd,1,2,connector,large,DUP_BAL_J,0.4248105634323212,44,14
mpdd,1,2,connector,large,DUP_EXPECTED_J,0.42147974182630826,44,14
mpdd,1,2,connector,large,A1_L,0.45004044764033574,44,14
mpdd,1,2,connector,large,DUP_L,0.4343607633684496,44,14
mpdd,1,2,connector,large,TRI_L,0.4141479351742932,44,14
mpdd,1,2,connector,large,BAL_L,0.4155087611628162,44,14
mpdd,1,2,metal_plate,large,B,0.7909846048745672,97,71
mpdd,1,2,metal_plate,large,S,0.8587261640286306,97,71
mpdd,1,2,metal_plate,large,C,0.9325919120115781,97,71
mpdd,1,2,metal_plate,large,A1_J,0.8688472805185182,97,71
mpdd,1,2,metal_plate,large,TRI_J,0.870457769587028,97,71
mpdd,1,2,metal_plate,large,BAL_J,0.892263941714669,97,71
mpdd,1,2,metal_plate,large,DUP_J,0.8413996468084897,97,71
mpdd,1,2,metal_plate,large,DUP_BAL_J,0.8688472805185182,97,71
mpdd,1,2,metal_plate,large,DUP_EXPECTED_J,0.8413996468084897,97,71
mpdd,1,2,metal_plate,large,A1_L,0.869377679611625,97,71
mpdd,1,2,metal_plate,large,DUP_L,0.8406961152262992,97,71
mpdd,1,2,metal_plate,large,TRI_L,0.875817439477411,97,71
mpdd,1,2,metal_plate,large,BAL_L,0.8971919319187944,97,71
mpdd,1,2,tubes,small,B,0.46991128654017,53,21
mpdd,1,2,tubes,small,S,0.3028962796027622,53,21
mpdd,1,2,tubes,small,C,0.4348770087495649,53,21
mpdd,1,2,tubes,small,A1_J,0.5491087673298273,53,21
mpdd,1,2,tubes,small,TRI_J,0.45302261966196616,53,21
mpdd,1,2,tubes,small,BAL_J,0.48830486974316595,53,21
mpdd,1,2,tubes,small,DUP_J,0.5166009910791959,53,21
mpdd,1,2,tubes,small,DUP_BAL_J,0.5491087673298273,53,21
mpdd,1,2,tubes,small,DUP_EXPECTED_J,0.5166009910791959,53,21
mpdd,1,2,tubes,small,A1_L,0.562456775225093,53,21
mpdd,1,2,tubes,small,DUP_L,0.5249801739366089,53,21
mpdd,1,2,tubes,small,TRI_L,0.47908374617918403,53,21
mpdd,1,2,tubes,small,BAL_L,0.5158348782872547,53,21
mpdd,1,2,tubes,large,B,0.7483034054536634,80,48
mpdd,1,2,tubes,large,S,0.6257270605581955,80,48
mpdd,1,2,tubes,large,C,0.4806971997103891,80,48
mpdd,1,2,tubes,large,A1_J,0.7674517192928546,80,48
mpdd,1,2,tubes,large,TRI_J,0.7283423541647335,80,48
mpdd,1,2,tubes,large,BAL_J,0.7353509330587105,80,48
mpdd,1,2,tubes,large,DUP_J,0.761960889822954,80,48
mpdd,1,2,tubes,large,DUP_BAL_J,0.7674517192928546,80,48
mpdd,1,2,tubes,large,DUP_EXPECTED_J,0.761960889822954,80,48
mpdd,1,2,tubes,large,A1_L,0.7738048623129989,80,48
mpdd,1,2,tubes,large,DUP_L,0.7647339925571067,80,48
mpdd,1,2,tubes,large,TRI_L,0.741655013120945,80,48
mpdd,1,2,tubes,large,BAL_L,0.7518835896128319,80,48
mpdd,1,4,bracket_black,small,B,0.07524903451405066,75,43
mpdd,1,4,bracket_black,small,S,0.09250090382793852,75,43
mpdd,1,4,bracket_black,small,C,0.02923530941064482,75,43
mpdd,1,4,bracket_black,small,A1_J,0.10851949293460555,75,43
mpdd,1,4,bracket_black,small,TRI_J,0.11266260496801765,75,43
mpdd,1,4,bracket_black,small,BAL_J,0.12027355811001807,75,43
mpdd,1,4,bracket_black,small,DUP_J,0.11043809715542081,75,43
mpdd,1,4,bracket_black,small,DUP_BAL_J,0.10851949293460555,75,43
mpdd,1,4,bracket_black,small,DUP_EXPECTED_J,0.11043809715542081,75,43
mpdd,1,4,bracket_black,small,A1_L,0.10874586464077883,75,43
mpdd,1,4,bracket_black,small,DUP_L,0.10736571188672167,75,43
mpdd,1,4,bracket_black,small,TRI_L,0.11525467416018774,75,43
mpdd,1,4,bracket_black,small,BAL_L,0.11809883132696229,75,43
mpdd,1,4,bracket_brown,small,B,0.028876522502639102,52,26
mpdd,1,4,bracket_brown,small,S,0.02327450048490578,52,26
mpdd,1,4,bracket_brown,small,C,0.009580154102984786,52,26
mpdd,1,4,bracket_brown,small,A1_J,0.023790682488143543,52,26
mpdd,1,4,bracket_brown,small,TRI_J,0.023076206819239102,52,26
mpdd,1,4,bracket_brown,small,BAL_J,0.02143176747621611,52,26
mpdd,1,4,bracket_brown,small,DUP_J,0.02607577882288395,52,26
mpdd,1,4,bracket_brown,small,DUP_BAL_J,0.023790682488143543,52,26
mpdd,1,4,bracket_brown,small,DUP_EXPECTED_J,0.02607577882288395,52,26
mpdd,1,4,bracket_brown,small,A1_L,0.025742966680109287,52,26
mpdd,1,4,bracket_brown,small,DUP_L,0.02780589330557587,52,26
mpdd,1,4,bracket_brown,small,TRI_L,0.02694382010198589,52,26
mpdd,1,4,bracket_brown,small,BAL_L,0.024674742034810904,52,26
mpdd,1,4,bracket_brown,large,B,0.08247161152184625,43,17
mpdd,1,4,bracket_brown,large,S,0.08423534960907303,43,17
mpdd,1,4,bracket_brown,large,C,0.045713327359993165,43,17
mpdd,1,4,bracket_brown,large,A1_J,0.06888976560636847,43,17
mpdd,1,4,bracket_brown,large,TRI_J,0.074449993074164,43,17
mpdd,1,4,bracket_brown,large,BAL_J,0.06729036966810294,43,17
mpdd,1,4,bracket_brown,large,DUP_J,0.07656843297258299,43,17
mpdd,1,4,bracket_brown,large,DUP_BAL_J,0.06888976560636847,43,17
mpdd,1,4,bracket_brown,large,DUP_EXPECTED_J,0.07656843297258299,43,17
mpdd,1,4,bracket_brown,large,A1_L,0.0754730687447578,43,17
mpdd,1,4,bracket_brown,large,DUP_L,0.08041446980269437,43,17
mpdd,1,4,bracket_brown,large,TRI_L,0.08363729043694781,43,17
mpdd,1,4,bracket_brown,large,BAL_L,0.07606269389812731,43,17
mpdd,1,4,bracket_white,tiny,B,0.08512560525063836,55,25
mpdd,1,4,bracket_white,tiny,S,0.051523984757929624,55,25
mpdd,1,4,bracket_white,tiny,C,0.025087415032855755,55,25
mpdd,1,4,bracket_white,tiny,A1_J,0.17085604832913406,55,25
mpdd,1,4,bracket_white,tiny,TRI_J,0.10857965014832703,55,25
mpdd,1,4,bracket_white,tiny,BAL_J,0.09485018357946617,55,25
mpdd,1,4,bracket_white,tiny,DUP_J,0.11292363773832916,55,25
mpdd,1,4,bracket_white,tiny,DUP_BAL_J,0.17085604832913406,55,25
mpdd,1,4,bracket_white,tiny,DUP_EXPECTED_J,0.11292363773832916,55,25
mpdd,1,4,bracket_white,tiny,A1_L,0.15064885331513964,55,25
mpdd,1,4,bracket_white,tiny,DUP_L,0.11359236122159012,55,25
mpdd,1,4,bracket_white,tiny,TRI_L,0.11529200314120751,55,25
mpdd,1,4,bracket_white,tiny,BAL_L,0.09845922327446816,55,25
mpdd,1,4,connector,large,B,0.40810978939074954,44,14
mpdd,1,4,connector,large,S,0.3576620558507636,44,14
mpdd,1,4,connector,large,C,0.18042154811273234,44,14
mpdd,1,4,connector,large,A1_J,0.4321977049473609,44,14
mpdd,1,4,connector,large,TRI_J,0.4024763624972017,44,14
mpdd,1,4,connector,large,BAL_J,0.4024567180268649,44,14
mpdd,1,4,connector,large,DUP_J,0.42910382167614153,44,14
mpdd,1,4,connector,large,DUP_BAL_J,0.4321977049473609,44,14
mpdd,1,4,connector,large,DUP_EXPECTED_J,0.42910382167614153,44,14
mpdd,1,4,connector,large,A1_L,0.4721726444272077,44,14
mpdd,1,4,connector,large,DUP_L,0.4502353201200587,44,14
mpdd,1,4,connector,large,TRI_L,0.4667422043135827,44,14
mpdd,1,4,connector,large,BAL_L,0.4819743324313047,44,14
mpdd,1,4,metal_plate,large,B,0.8146897702341616,97,71
mpdd,1,4,metal_plate,large,S,0.8788824610102792,97,71
mpdd,1,4,metal_plate,large,C,0.9368812422835855,97,71
mpdd,1,4,metal_plate,large,A1_J,0.8824154233962723,97,71
mpdd,1,4,metal_plate,large,TRI_J,0.8859665476651184,97,71
mpdd,1,4,metal_plate,large,BAL_J,0.9039388167834257,97,71
mpdd,1,4,metal_plate,large,DUP_J,0.8587370062689814,97,71
mpdd,1,4,metal_plate,large,DUP_BAL_J,0.8824154233962723,97,71
mpdd,1,4,metal_plate,large,DUP_EXPECTED_J,0.8587370062689814,97,71
mpdd,1,4,metal_plate,large,A1_L,0.8832500105308803,97,71
mpdd,1,4,metal_plate,large,DUP_L,0.8586717504017444,97,71
mpdd,1,4,metal_plate,large,TRI_L,0.8912046752850703,97,71
mpdd,1,4,metal_plate,large,BAL_L,0.9090837904488281,97,71
mpdd,1,4,tubes,small,B,0.4946323463461254,53,21
mpdd,1,4,tubes,small,S,0.33419282407090833,53,21
mpdd,1,4,tubes,small,C,0.4241203362573398,53,21
mpdd,1,4,tubes,small,A1_J,0.5745709314600713,53,21
mpdd,1,4,tubes,small,TRI_J,0.49286091653055425,53,21
mpdd,1,4,tubes,small,BAL_J,0.5241802918767396,53,21
mpdd,1,4,tubes,small,DUP_J,0.544071440933117,53,21
mpdd,1,4,tubes,small,DUP_BAL_J,0.5745709314600713,53,21
mpdd,1,4,tubes,small,DUP_EXPECTED_J,0.544071440933117,53,21
mpdd,1,4,tubes,small,A1_L,0.5850652763980722,53,21
mpdd,1,4,tubes,small,DUP_L,0.5475829368691049,53,21
